Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Japan	1727304	+83	18360	+1	1708079	+73	865	43	13717	146	27926519	221767	125927160	Asia
Bangladesh	1576566	+282	27983	+2	1541348	+383	7235	1382	9440	168	10907602	65309	167015002	Asia
Israel	1344103	+443	8199	+3	1330366	+566	5538	115	144124	879	31188024	3344202	9326000	Asia
Pakistan	1285254	+414	28737	+9	1242354	+118	14163	896	5663	127	22028156	97055	226965448	Asia
Serbia	1257025	+2180	11744	+53	1196695	+3430	48586	191	144695	1352	6830241	786220	8687438	Europe
Vietnam	1252590	+14508	25448	+196	992052	+2704	235090	6497	12706	258	68597022	695851	98580073	Asia
Sweden	1209935	+2416	15130	N/A	1159123	+630	35682	41	118754	1485	13708481	1345479	10188553	Europe
Austria	1170362	+10367	12553	+61	1022661	+14752	135148	649	128905	1383	111071336	12233519	9079263	Europe
Portugal	1151919	+4670	18458	+17	1077683	+2446	55778	116	113439	1818	21283107	2095923	10154529	Europe
Hungary	1114260	+11152	34713	+192	891691	+9032	187856	562	115761	3606	8474664	880434	9625551	Europe
Switzerland	1025006	+8782	11571	+12	862570	+1070	150865	207	117219	1323	12468877	1425935	8744354	Europe
Kazakhstan	972292	+751	12703	+7	937383	+1433	22206	528	50919	665	11575012	606181	19094986	Asia
Cuba	962628	+142	8305	+1	953566	+229	757	25	85062	734	11116221	982275	11316809	North America
Jordan	958990	+5047	11633	+25	890366	+3292	56991	1105	92686	1124	12220357	1181087	10346704	Asia
Morocco	950088	+171	14779	+3	932421	+130	2888	347	25315	394	10458391	278663	37530550	Africa
Greece	945095	+6192	18234	+77	850711	+7661	76150	690	91306	1762	36708282	3546414	10350817	Europe
Georgia	850102	+4459	12119	+65	792158	+3957	45825	N/A	213685	3046	11612050	2918844	3978304	Asia
Nepal	821651	+285	11529	+3	803168	+259	6954	N/A	27499	386	4633479	155075	29878958	Asia
UAE	742109	+68	2148	+1	737024	+85	2937	N/A	73770	214	101637361	10103376	10059743	Asia
Tunisia	717710	+138	25376	+3	691184	+153	1150	58	59840	2116	3180395	265168	11993896	Africa
Bulgaria	697162	+2105	28542	+89	563574	+2089	105046	694	101417	4152	6604490	960762	6874222	Europe
Slovakia	689618	+9534	14503	+85	563790	+8265	111325	585	126225	2655	4613592	844455	5463393	Europe
Lebanon	672548	+1892	8735	+10	633490	+191	30323	186	99165	1288	4795578	707096	6782078	Asia
Belarus	656510	+1792	5098	+17	643786	+2216	7626	N/A	69509	540	10425536	1103825	9444914	Europe
Guatemala	618436	+452	15956	+13	601096	+475	1384	5	33638	868	3128305	170157	18384867	North America
Croatia	613914	+5709	10967	+68	570933	+3064	32014	312	150863	2695	3463550	851132	4069345	Europe
Azerbaijan	590113	+1795	7884	+28	556716	+1967	25513	N/A	57467	768	5551849	540656	10268724	Asia
Ireland	573905	+3790	5707	+55	444459	+2866	123739	117	114416	1138	8983297	1790944	5015956	Europe
Costa Rica	566959	+120	7305	+6	549108	+1088	10546	77	109875	1416	2715029	526163	5160057	North America
Sri Lanka	564733	+744	14372	+26	540783	+396	9578	N/A	26217	667	5661108	262811	21540570	Asia
Saudi Arabia	549786	+34	8837	+1	538939	+26	2010	39	15451	248	31538438	886362	35581898	Asia
Bolivia	538647	+1088	19188	+17	493941	+1020	25518	220	45270	1613	2593083	217931	11898628	South America
Ecuador	526870	N/A	33250	N/A	443880	N/A	49740	759	29234	1845	2013368	111714	18022579	South America
Myanmar	522825	+423	19111	+7	498050	+801	5664	N/A	9519	348	5605747	102058	54926955	Asia
Denmark	492521	+5120	2909	+14	403118	N/A	86494	61	84609	500	94201944	16182762	5821129	Europe
Panama	477990	+248	7367	+2	468000	+174	2623	20	108364	1670	4244336	962220	4410982	North America
Lithuania	472371	+1925	6768	+27	437466	+1856	28137	130	177026	2536	6168854	2311838	2668376	Europe
Paraguay	463121	+63	16474	+2	445856	+63	791	42	63820	2270	1951099	268869	7256692	South America
S. Korea	452350	+5120	3658	+34	398323	+2253	50369	723	8812	71	15804065	307881	51331769	Asia
Venezuela	432514	+569	5161	+6	419724	+593	7629	681	15272	182	3359014	118602	28321635	South America
Palestine	430803	+360	4539	+4	422901	+120	3363	49	81758	861	2736577	519348	5269250	Asia
Slovenia	423163	+2258	5240	+16	382804	+4267	35119	275	203508	2520	1943313	934580	2079343	Europe
Kuwait	413383	+21	2465	N/A	410646	+19	272	N/A	94812	565	5350472	1227160	4360045	Asia
Dominican Republic	407474	+223	4210	+6	400650	+754	2614	179	37036	383	2464049	223962	11002099	North America
Uruguay	399966	+271	6131	N/A	391664	+175	2171	12	114577	1756	4119025	1179965	3490803	South America
Mongolia	382082	+554	2005	+2	313256	N/A	66821	192	113950	598	4030048	1201898	3353070	Asia
Honduras	377976	+47	10409	+6	120636	+200	246931	59	37321	1028	1121382	110724	10127749	North America
Libya	373210	+574	5466	+10	348230	+2244	19514	N/A	53288	780	1912856	273122	7003681	Africa
Ethiopia	371672	+136	6771	+16	349124	+87	15777	234	3123	57	3877539	32586	118993061	Africa
Moldova	364433	+659	9141	+22	347118	N/A	8174	206	90640	2274	2210968	549901	4020662	Europe
Egypt	359516	+938	20537	+63	298084	+548	40895	90	3422	195	3693367	35152	105067498	Africa
Armenia	339020	+502	7610	+43	317765	+590	13645	N/A	114106	2561	2373959	799017	2971098	Asia
Oman	304572	+18	4113	N/A	300011	+6	448	2	57571	777	25000000	4725554	5290385	Asia
Bahrain	277721	+31	1394	N/A	275999	+46	328	2	155571	781	7421582	4157360	1785167	Asia
Bosnia and Herzegovina	275965	+900	12628	+42	192218	N/A	71119	N/A	84864	3883	1401319	430928	3251863	Europe
Norway	271623	+3780	1093	+7	88952	N/A	181578	59	49554	199	8615687	1571822	5481338	Europe
Singapore	266049	+1324	726	+8	253068	+1535	12255	61	44974	123	21098774	3566651	5915570	Asia
Kenya	255164	+76	5335	N/A	248350	+32	1479	20	4602	96	2839918	51218	55447839	Africa
Latvia	254690	+1031	4213	+34	238043	+1046	12434	143	137181	2269	5346706	2879834	1856602	Europe
Qatar	243607	+160	611	N/A	240932	+141	2064	11	86761	218	3000238	1068535	2807805	Asia
Estonia	223168	+585	1803	+5	203863	+1689	17502	33	168074	1358	2340654	1762806	1327800	Europe
North Macedonia	215995	+410	7592	+11	200293	+290	8110	N/A	103682	3644	1474094	707592	2083253	Europe
Nigeria	214270	+52	2978	+1	207312	+8	3980	11	1004	14	3479682	16308	213369140	Africa
Australia	211654	+1415	2011	+5	194835	+2089	14808	71	8166	78	48067879	1854529	25919178	Australia/Oceania
Algeria	210723	+192	6076	+5	144602	+152	60045	16	4686	135	230861	5133	44972408	Africa
Zambia	210195	+26	3667	N/A	206413	+7	115	7	10998	192	2726556	142661	19112199	Africa
Albania	200173	+228	3101	+5	190378	+594	6694	23	69666	1079	1395649	485724	2873339	Europe
Botswana	195068	N/A	2418	N/A	192048	N/A	602	1	80645	1000	1869359	772829	2418852	Africa
Uzbekistan	193424	+216	1406	+4	190028	+169	1990	23	5663	41	1377915	40341	34156404	Asia
Finland	188108	+1570	1348	+13	46000	N/A	140760	51	33875	243	7961115	1433679	5552928	Europe
Kyrgyzstan	183404	+53	2749	+3	178332	+102	2323	131	27469	412	1836381	275045	6676656	Asia
Montenegro	157611	+235	2310	+3	152890	+395	2411	60	250901	3677	908916	1446906	628179	Europe
Afghanistan	157371	+68	7309	+1	140581	+32	9481	1124	3918	182	793293	19749	40169237	Asia
Mozambique	151594	+46	1941	N/A	149538	+24	115	8	4665	60	979501	30144	32494032	Africa
Zimbabwe	135337	+712	4707	N/A	128784	+37	1846	12	8922	310	1599473	105440	15169450	Africa
Cyprus	134965	+492	598	+1	124370	N/A	9997	51	110643	490	9477138	7769292	1219820	Asia
Ghana	130920	N/A	1209	N/A	129042	N/A	669	5	4092	38	1933408	60436	31991170	Africa
Namibia	129243	+45	3573	N/A	125495	+5	175	1	49593	1371	789822	303070	2606070	Africa
Uganda	127551	+39	3252	N/A	97559	+22	26740	115	2669	68	1963048	41082	47783381	Africa
Cambodia	120160	+26	2944	+4	116529	+22	687	N/A	7049	173	2719826	159551	17046796	Asia
El Salvador	119803	N/A	3778	+2	102982	N/A	13043	336	18339	578	1440742	220546	6532613	North America
Cameroon	106794	N/A	1791	N/A	102716	N/A	2287	152	3886	65	1751774	63745	27480870	Africa
Rwanda	100362	+13	1343	+1	45522	N/A	53497	1	7486	100	3488714	260225	13406534	Africa
China	98824	+113	4636	N/A	93320	+35	868	8	69	3	160000000	111163	1439323776	Asia
Maldives	91750	+100	251	+1	89813	+39	1686	23	165606	453	1754874	3167488	554027	Asia
Jamaica	91272	+23	2396	+4	62666	+24	26210	8	30633	804	673434	226023	2979495	North America
Luxembourg	89766	+585	876	+1	84050	+131	4840	13	140171	1368	3693832	5767980	640403	Europe
Laos	75163	+1425	178	+8	7339	N/A	67646	N/A	10123	24	794815	107044	7425132	Asia
Senegal	73990	+3	1885	N/A	72093	+2	12	2	4260	109	875252	50394	17368166	Africa
Trinidad and Tobago	72019	+658	2177	+19	58886	+523	10956	22	51226	1548	446771	317780	1405915	North America
Angola	65183	+15	1735	+2	63257	+43	191	3	1900	51	1179270	34369	34311823	Africa
Malawi	61926	+10	2306	N/A	58807	N/A	813	67	3123	116	442618	22321	19829335	Africa
Ivory Coast	61758	+34	704	N/A	60797	+58	257	N/A	2262	26	1151972	42193	27302562	Africa
Réunion	61188	N/A	384	N/A	57781	N/A	3023	18	67658	425	1347378	1489851	904371	Africa
DRC	58306	+72	1107	N/A	50930	N/A	6269	N/A	624	12	306299	3279	93411639	Africa
Guadeloupe	55284	+38	748	+2	2250	N/A	52286	23	138134	1869	551264	1377399	400221	North America
Fiji	52532	+12	697	+1	51077	+11	758	N/A	58004	770	461245	509294	905655	Australia/Oceania
Suriname	50848	+25	1167	+1	29574	+4	20107	8	85591	1964	159736	268878	594083	South America
Syria	48267	+97	2755	+6	29272	+100	16240	N/A	2666	152	103566	5721	18102260	Asia
Eswatini	46753	+97	1248	N/A	45243	+1	262	10	39716	1060	389769	331101	1177190	Africa
French Polynesia	46319	+5	636	N/A	N/A	N/A	N/A	7	163550	2246	N/A	N/A	283210	Australia/Oceania
French Guiana	46060	+46	328	+1	11254	N/A	34478	9	148756	1059	452628	1461811	309635	South America
Martinique	45501	N/A	718	N/A	104	N/A	44679	1	121384	1915	416247	1110430	374852	North America
Madagascar	44330	N/A	967	N/A	42915	N/A	448	3	1545	34	283728	9887	28698218	Africa
Sudan	43229	+145	3159	N/A	34902	+480	5168	N/A	954	70	238579	5267	45298211	Africa
Malta	39530	+95	468	N/A	37456	+70	1606	2	89190	1056	1211456	2733362	443211	Europe
Mauritania	39339	+73	835	+3	37627	+81	877	16	8157	173	506405	105007	4822565	Africa
Cabo Verde	38393	+23	350	+1	37958	+5	85	23	68007	620	211166	374046	564546	Africa
Guyana	37951	+77	997	+3	35718	+67	1236	17	47922	1259	392287	495353	791934	South America
Gabon	37342	N/A	279	N/A	32296	N/A	4767	10	16235	121	1399453	608442	2300058	Africa
Papua New Guinea	35237	+58	546	N/A	34115	+126	576	7	3836	59	249149	27120	9187010	Australia/Oceania
Guinea	30770	N/A	387	N/A	29725	N/A	658	49	2256	28	569940	41795	13636709	Africa
Belize	30517	+86	578	N/A	28860	+92	1079	10	74824	1417	351066	860772	407850	North America
Togo	26273	+8	243	N/A	25915	N/A	115	N/A	3072	28	580979	67924	8553323	Africa
Tanzania	26270	N/A	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62140687	Africa
Barbados	25429	+113	231	+2	22313	+284	2885	N/A	88334	802	437308	1519095	287874	North America
Haiti	25351	+176	746	+8	21503	+241	3102	N/A	2186	64	132422	11416	11599507	North America
Benin	24863	+13	161	N/A	24546	N/A	156	5	1978	13	604310	48066	12572444	Africa
Seychelles	23537	+340	127	+2	22912	+322	498	N/A	237244	1280	N/A	N/A	99210	Africa
Somalia	23016	N/A	1327	N/A	12046	N/A	9643	N/A	1393	80	262138	15868	16520411	Africa
Bahamas	22802	+11	677	+6	21614	+5	511	4	57210	1699	169024	424076	398570	North America
Lesotho	21807	+28	663	+1	13707	+18	7437	N/A	10066	306	261223	120584	2166324	Africa
Mauritius	21655	+112	455	N/A	19790	+74	1410	N/A	16987	357	358675	281366	1274761	Africa
Mayotte	20973	N/A	185	N/A	2964	N/A	17824	N/A	74338	656	176919	627083	282130	Africa
Burundi	20415	N/A	38	N/A	773	N/A	19604	N/A	1647	3	345742	27901	12391595	Africa
Timor-Leste	19822	N/A	122	N/A	19697	N/A	3	N/A	14640	90	169501	125185	1354003	Asia
Congo	18970	N/A	354	N/A	12421	N/A	6195	N/A	3322	62	188207	32959	5710280	Africa
Channel Islands	18401	+219	104	+1	16107	+200	2190	N/A	104471	590	1079242	6127357	176135	Europe
Iceland	18055	+161	35	N/A	16488	+170	1532	3	52427	102	1252431	3636739	344383	Europe
Mali	17500	+66	610	+4	15175	+14	1715	N/A	830	29	490532	23275	21075785	Africa
Curaçao	17426	+25	179	+1	17152	+33	95	3	105583	1085	336234	2037226	165045	North America
Andorra	17426	+241	131	N/A	16029	+74	1266	4	225026	1692	193595	2499935	77440	Europe
Nicaragua	17254	N/A	210	N/A	4225	N/A	12819	N/A	2561	31	N/A	N/A	6736246	North America
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1737	13	N/A	N/A	9840857	Asia
Taiwan	16609	+8	848	N/A	15617	+9	144	N/A	696	36	8406970	352081	23877915	Asia
Aruba	16372	+18	174	N/A	16014	+20	184	13	152427	1620	177885	1656146	107409	North America
Burkina Faso	16000	N/A	286	N/A	15345	N/A	369	N/A	737	13	234250	10788	21714077	Africa
Brunei	15111	+18	97	N/A	14565	+58	449	N/A	34079	219	623500	1406126	443417	Asia
Equatorial Guinea	13592	N/A	175	N/A	13343	N/A	74	1	9258	119	242340	165066	1468144	Africa
Djibouti	13504	N/A	186	N/A	13294	+1	24	N/A	13392	184	247016	244969	1008355	Africa
Saint Lucia	13017	+17	280	N/A	12614	+7	123	9	70432	1515	100538	543987	184817	North America
South Sudan	12758	N/A	133	N/A	12463	N/A	162	2	1121	12	267531	23509	11379707	Africa
Hong Kong	12440	+3	213	N/A	12140	+4	87	N/A	1640	28	28195188	3718109	7583206	Asia
New Caledonia	12185	+26	276	N/A	11604	+13	305	11	42106	954	42756	147746	289388	Australia/Oceania
New Zealand	11723	+147	44	N/A	5671	+17	6008	64	2344	9	4941226	987830	5002100	Australia/Oceania
CAR	11708	N/A	101	N/A	6859	N/A	4748	2	2366	20	60228	12170	4948696	Africa
Isle of Man	11486	+147	66	N/A	10624	+102	796	1	134071	770	133676	1560341	85671	Europe
Yemen	10006	+2	1950	N/A	6892	+5	1164	23	325	63	265253	8624	30755787	Asia
Gambia	9992	N/A	342	N/A	9640	N/A	10	1	3977	136	125061	49772	2512699	Africa
Eritrea	7393	+35	60	N/A	7131	+35	202	N/A	2045	17	23693	6552	3615964	Africa
Cayman Islands	7324	+250	6	+1	3452	+462	3866	20	109614	90	206486	3090368	66816	North America
Gibraltar	7292	+44	98	N/A	6698	N/A	496	3	216528	2910	417197	12388188	33677	Europe
Niger	7007	N/A	259	N/A	6613	N/A	135	2	275	10	188729	7417	25444849	Africa
Guinea-Bissau	6442	+2	148	N/A	6275	+4	19	N/A	3167	73	107174	52696	2033827	Africa
Sierra Leone	6402	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19585	8206647	Africa
Dominica	6028	N/A	38	N/A	5615	N/A	375	N/A	83444	526	109026	1509219	72240	North America
San Marino	5979	N/A	93	N/A	5610	N/A	276	2	175688	2733	90716	2665609	34032	Europe
Grenada	5897	+3	200	N/A	5624	N/A	73	2	52065	1766	87509	772625	113262	North America
Liberia	5824	N/A	287	N/A	5523	N/A	14	2	1114	55	128246	24540	5225915	Africa
Bermuda	5748	N/A	106	N/A	5609	N/A	33	2	92782	1711	646478	10435143	61952	North America
Chad	5701	N/A	181	+6	4874	N/A	646	N/A	334	11	157235	9199	17092497	Africa
St. Vincent Grenadines	5562	+37	74	N/A	4992	+1	496	7	49910	664	90554	812581	111440	North America
Liechtenstein	4696	+63	61	N/A	4246	+40	389	7	122665	1593	80413	2100488	38283	Europe
Sint Maarten	4593	+5	75	N/A	4490	+2	28	10	105426	1722	62056	1424414	43566	North America
Comoros	4508	+7	150	N/A	4298	+2	60	N/A	5032	167	N/A	N/A	895824	Africa
Antigua and Barbuda	4141	N/A	117	N/A	4018	N/A	6	11	41795	1181	17782	179475	99078	North America
Saint Martin	3973	+24	56	N/A	1399	N/A	2518	7	100328	1414	54303	1371288	39600	North America
Monaco	3797	+30	36	N/A	3610	+25	151	1	95797	908	54960	1386618	39636	Europe
Sao Tome and Principe	3731	N/A	56	N/A	3675	N/A	0	N/A	16588	249	14689	65307	224922	Africa
Faeroe Islands	3688	+62	13	N/A	3193	+40	482	7	75072	265	567000	11541750	49126	Europe
Turks and Caicos	3099	+3	24	N/A	3021	N/A	54	N/A	78537	608	94789	2402215	39459	North America
Caribbean Netherlands	2970	+32	22	N/A	2675	+15	273	N/A	111784	828	30126	1133878	26569	North America
British Virgin Islands	2809	+44	38	N/A	N/A	N/A	N/A	7	92050	1245	82570	2705794	30516	North America
Saint Kitts and Nevis	2786	N/A	28	N/A	2742	+4	16	1	51850	521	56774	1056614	53732	North America
Bhutan	2640	N/A	3	N/A	2623	N/A	14	N/A	3369	4	1244143	1587626	783650	Asia
St. Barth	1603	+2	6	N/A	N/A	N/A	N/A	N/A	161593	605	56491	5694657	9920	North America
Greenland	1456	N/A	N/A	N/A	1156	N/A	300	2	25584	N/A	110294	1938043	56910	North America
Anguilla	1386	N/A	3	N/A	1273	N/A	110	N/A	91226	197	51382	3381952	15193	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	445	N/A	7	N/A	438	N/A	0	N/A	40602	639	20508	1871168	10960	Australia/Oceania
Falkland Islands	83	+4	N/A	N/A	N/A	N/A	N/A	N/A	22909	N/A	8316	2295335	3623	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7583	661877	Asia
Saint Pierre Miquelon	59	N/A	N/A	N/A	32	N/A	27	N/A	10254	N/A	11864	2061870	5754	North America
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2920	584468	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6332	710720	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	618121	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	11133	611166	18216	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72486	317303	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59756	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200283	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6103	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116732	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107393	Australia/Oceania
