Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
China	98897	+73	4636	N/A	93355	+35	906	7	69	3	160000000	111163	1439323776	Asia
Maldives	91893	+143	251	N/A	89913	+100	1729	23	165864	453	1759257	3175399	554027	Asia
Jamaica	91304	+32	2402	+6	62702	+36	26200	9	30644	806	674138	226259	2979495	North America
Luxembourg	90336	+570	879	+3	84536	+486	4921	12	141061	1373	3699582	5776959	640403	Europe
Laos	76496	+1333	186	+8	7339	N/A	68971	N/A	10302	25	801410	107932	7425132	Asia
Senegal	73996	+6	1886	+1	72093	N/A	17	1	4260	109	876349	50457	17368166	Africa
Trinidad and Tobago	72775	+756	2198	+21	59363	+477	11214	22	51763	1563	448053	318691	1405915	North America
Angola	65208	+25	1735	N/A	63263	+6	210	3	1900	51	1190871	34707	34311823	Africa
Malawi	61936	+10	2307	+1	58807	N/A	822	67	3123	116	443119	22347	19829335	Africa
Ivory Coast	61775	+17	705	+1	60816	+19	254	N/A	2263	26	1156622	42363	27302562	Africa
Réunion	61188	N/A	384	N/A	57781	N/A	3023	18	67658	425	1347378	1489851	904371	Africa
DRC	58319	+13	1107	N/A	50930	N/A	6282	N/A	624	12	306299	3279	93411639	Africa
Guadeloupe	55284	N/A	748	N/A	2250	N/A	52286	23	138134	1869	551264	1377399	400221	North America
Fiji	52532	N/A	697	N/A	51077	N/A	758	N/A	58004	770	461245	509294	905655	Australia/Oceania
Suriname	50882	+34	1169	+2	29574	N/A	20139	8	85648	1968	160184	269632	594083	South America
Syria	48357	+90	2760	+5	29392	+120	16205	N/A	2671	152	103566	5721	18102260	Asia
Eswatini	46917	+164	1248	N/A	45248	+5	421	10	39855	1060	390781	331961	1177190	Africa
French Polynesia	46321	+2	636	N/A	N/A	N/A	N/A	7	163557	2246	N/A	N/A	283210	Australia/Oceania
French Guiana	46094	+34	328	N/A	11254	N/A	34512	7	148866	1059	453563	1464831	309635	South America
Martinique	45501	N/A	718	N/A	104	N/A	44679	1	121384	1915	416247	1110430	374852	North America
Madagascar	44330	N/A	967	N/A	42915	N/A	448	3	1545	34	283728	9887	28698218	Africa
Sudan	43489	+260	3164	+5	35491	+589	4834	N/A	960	70	238579	5267	45298211	Africa
Malta	39668	+138	468	N/A	37517	+61	1683	2	89501	1056	1211456	2733362	443211	Europe
Mauritania	39408	+69	835	N/A	37700	+73	873	16	8172	173	508368	105414	4822565	Africa
Cabo Verde	38405	+12	350	N/A	37959	+1	96	23	68028	620	211166	374046	564546	Africa
Guyana	38027	+76	998	+1	35891	+173	1138	18	48018	1260	393629	497048	791934	South America
Gabon	37342	N/A	279	N/A	32296	N/A	4767	10	16235	121	1399453	608442	2300058	Africa
Papua New Guinea	35354	+117	550	+4	34243	+128	561	7	3848	60	249149	27120	9187010	Australia/Oceania
Guinea	30770	N/A	387	N/A	29725	N/A	658	49	2256	28	569940	41795	13636709	Africa
Belize	30618	+101	578	N/A	28947	+87	1093	10	75072	1417	352789	864997	407850	North America
Togo	26282	+9	243	N/A	25918	+3	121	N/A	3073	28	582161	68063	8553323	Africa
Tanzania	26270	N/A	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62140687	Africa
Barbados	25627	+198	233	+2	22630	+317	2764	N/A	89022	809	439135	1525442	287874	North America
Haiti	25351	N/A	746	N/A	21503	N/A	3102	N/A	2186	64	132422	11416	11599507	North America
Benin	24863	N/A	161	N/A	24546	N/A	156	5	1978	13	604310	48066	12572444	Africa
Seychelles	23537	N/A	127	N/A	22912	N/A	498	N/A	237244	1280	N/A	N/A	99210	Africa
Somalia	23016	N/A	1327	N/A	12046	N/A	9643	N/A	1393	80	262138	15868	16520411	Africa
Bahamas	22809	+7	685	+8	21614	N/A	510	4	57227	1719	169359	424917	398570	North America
Lesotho	21807	N/A	663	N/A	13707	N/A	7437	N/A	10066	306	261223	120584	2166324	Africa
Mauritius	21760	+105	455	N/A	19923	+133	1382	N/A	17070	357	358675	281366	1274761	Africa
Mayotte	20973	N/A	185	N/A	2964	N/A	17824	N/A	74338	656	176919	627083	282130	Africa
Burundi	20432	+17	38	N/A	773	N/A	19621	N/A	1649	3	345742	27901	12391595	Africa
Timor-Leste	19822	N/A	122	N/A	19697	N/A	3	N/A	14640	90	169501	125185	1354003	Asia
Congo	18970	N/A	354	N/A	12421	N/A	6195	N/A	3322	62	188207	32959	5710280	Africa
Channel Islands	18656	+255	104	N/A	16258	+151	2294	N/A	105919	590	1079242	6127357	176135	Europe
Iceland	18198	+143	35	N/A	16597	+109	1566	3	52842	102	1255420	3645418	344383	Europe
Andorra	17658	+232	132	+1	16079	+50	1447	4	228022	1705	193595	2499935	77440	Europe
Mali	17572	+72	611	+1	15199	+24	1762	N/A	834	29	492096	23349	21075785	Africa
Curaçao	17440	+14	179	N/A	17174	+22	87	3	105668	1085	336234	2037226	165045	North America
Nicaragua	17254	N/A	210	N/A	4225	N/A	12819	N/A	2561	31	N/A	N/A	6736246	North America
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1737	13	N/A	N/A	9840857	Asia
Taiwan	16626	+17	848	N/A	15627	+10	151	N/A	696	36	8455951	354133	23877915	Asia
Aruba	16392	+20	174	N/A	16030	+16	188	13	152613	1620	177885	1656146	107409	North America
Burkina Faso	16000	N/A	286	N/A	15345	N/A	369	N/A	737	13	234250	10788	21714077	Africa
Brunei	15111	N/A	97	N/A	14565	N/A	449	N/A	34079	219	623500	1406126	443417	Asia
Equatorial Guinea	13599	+7	175	N/A	13346	+3	78	1	9263	119	242340	165066	1468144	Africa
Djibouti	13505	+1	187	+1	13294	N/A	24	N/A	13393	185	247463	245413	1008355	Africa
Saint Lucia	13017	N/A	280	N/A	12625	+11	112	9	70432	1515	100538	543987	184817	North America
South Sudan	12758	N/A	133	N/A	12463	N/A	162	2	1121	12	267531	23509	11379707	Africa
Hong Kong	12446	+6	213	N/A	12143	+3	90	N/A	1641	28	28195188	3718109	7583206	Asia
New Caledonia	12195	+10	276	N/A	11610	+6	309	11	42141	954	42756	147746	289388	Australia/Oceania
New Zealand	11895	+172	44	N/A	5704	+33	6147	64	2378	9	4974179	994418	5002100	Australia/Oceania
CAR	11742	+34	101	N/A	6859	N/A	4782	2	2373	20	60228	12170	4948696	Africa
Isle of Man	11614	+128	66	N/A	10624	N/A	924	1	135565	770	133676	1560341	85671	Europe
Yemen	10006	N/A	1950	N/A	6892	N/A	1164	23	325	63	265253	8624	30755787	Asia
Gambia	9992	N/A	342	N/A	9640	N/A	10	1	3977	136	125061	49772	2512699	Africa
Cayman Islands	7444	+120	7	+1	3570	+118	3867	14	111410	105	207293	3102446	66816	North America
Eritrea	7412	+19	60	N/A	7143	+12	209	N/A	2050	17	23693	6552	3615964	Africa
Gibraltar	7324	+32	98	N/A	6822	+124	404	2	217478	2910	418449	12425364	33677	Europe
Niger	7056	+49	261	+2	6675	+62	120	2	277	10	189739	7457	25444849	Africa
Guinea-Bissau	6442	N/A	148	N/A	6275	N/A	19	N/A	3167	73	107174	52696	2033827	Africa
Sierra Leone	6402	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19585	8206647	Africa
Dominica	6120	+92	39	+1	5712	+97	369	N/A	84718	540	110689	1532240	72240	North America
San Marino	5979	N/A	93	N/A	5610	N/A	276	2	175688	2733	90716	2665609	34032	Europe
Grenada	5898	+1	200	N/A	5624	N/A	74	2	52074	1766	87626	773658	113262	North America
Liberia	5824	N/A	287	N/A	5523	N/A	14	2	1114	55	128246	24540	5225915	Africa
Bermuda	5751	+3	106	N/A	5615	+6	30	2	92830	1711	650541	10500726	61952	North America
Chad	5701	N/A	181	N/A	4874	N/A	646	N/A	334	11	157235	9199	17092497	Africa
St. Vincent Grenadines	5579	+17	74	N/A	5077	+85	428	7	50063	664	90554	812581	111440	North America
Liechtenstein	4752	+56	62	+1	4304	+58	386	11	124128	1620	80413	2100488	38283	Europe
Sint Maarten	4593	N/A	75	N/A	4498	+8	20	10	105426	1722	62056	1424414	43566	North America
Comoros	4521	+13	150	N/A	4304	+6	67	N/A	5047	167	N/A	N/A	895824	Africa
Antigua and Barbuda	4141	N/A	117	N/A	4018	N/A	6	11	41795	1181	17782	179475	99078	North America
Saint Martin	3973	N/A	56	N/A	1399	N/A	2518	7	100328	1414	54303	1371288	39600	North America
Monaco	3820	+23	36	N/A	3640	+30	144	1	96377	908	54960	1386618	39636	Europe
Faeroe Islands	3750	+62	13	N/A	3234	+41	503	7	76334	265	569000	11582461	49126	Europe
Sao Tome and Principe	3732	+1	56	N/A	3675	N/A	1	N/A	16592	249	14689	65307	224922	Africa
Turks and Caicos	3103	+4	25	+1	3049	+28	29	N/A	78639	634	94789	2402215	39459	North America
Caribbean Netherlands	2997	+27	22	N/A	2687	+12	288	N/A	112801	828	30126	1133878	26569	North America
British Virgin Islands	2809	N/A	38	N/A	N/A	N/A	N/A	7	92050	1245	82570	2705794	30516	North America
Saint Kitts and Nevis	2787	+1	28	N/A	2747	+5	12	1	51869	521	56774	1056614	53732	North America
Bhutan	2640	N/A	3	N/A	2623	N/A	14	N/A	3369	4	1246083	1590101	783650	Asia
St. Barth	1603	N/A	6	N/A	N/A	N/A	N/A	N/A	161593	605	56491	5694657	9920	North America
Greenland	1542	+86	N/A	N/A	1156	N/A	386	2	27095	N/A	112582	1978246	56910	North America
Anguilla	1414	+28	3	N/A	1323	+50	88	N/A	93069	197	51382	3381952	15193	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	445	N/A	7	N/A	438	N/A	0	N/A	40602	639	20508	1871168	10960	Australia/Oceania
Falkland Islands	83	N/A	N/A	N/A	N/A	N/A	N/A	N/A	22909	N/A	8316	2295335	3623	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7583	661877	Asia
Saint Pierre Miquelon	59	N/A	N/A	N/A	32	N/A	27	N/A	10254	N/A	11864	2061870	5754	North America
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2989	598279	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6332	710720	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	618121	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	11133	611166	18216	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72486	317303	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59756	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200283	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6103	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116732	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107393	Australia/Oceania
