Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Slovenia	907682	+3190	6375	+6	876338	+2343	24969	85	436507	3066	2581261	1241337	2079420	Europe
Bolivia	895424	+326	21469	+6	800110	+1624	73845	220	74986	1798	2675341	224042	11941271	South America
UAE	883593	+323	2302	N/A	845470	+1168	35821	N/A	87556	228	140796054	13951624	10091732	Asia
Singapore	868542	+22201	1099	+15	810754	+16667	56689	49	146518	185	23230460	3918852	5927874	Asia
Uruguay	857635	+1752	7059	+8	837662	+2257	12914	93	245458	2020	5775849	1653068	3494018	South America
Ecuador	843760	+1797	35316	+7	N/A	N/A	N/A	759	46631	1952	2470170	136516	18094355	South America
Costa Rica	818996	+1458	8136	+15	711766	+6237	99094	104	158337	1573	3801529	734950	5172500	North America
Guatemala	795808	+2847	17106	+23	745959	+4184	32743	5	43078	926	4019705	217590	18473730	North America
Azerbaijan	789757	+276	9547	+16	776514	+808	3696	N/A	76726	928	6607460	641927	10293169	Asia
Panama	758312	+382	8122	+4	747160	+461	3030	26	171208	1834	5563603	1256124	4429182	North America
Saudi Arabia	747934	+219	9011	+2	728723	+534	10200	383	20935	252	41112600	1150738	35727169	Asia
Latvia	712271	+8137	5369	+9	596470	+11820	110432	46	384792	2901	6837749	3693972	1851056	Europe
Finland	694142	N/A	2571	N/A	46000	N/A	645571	51	124953	463	10032545	1805965	5555226	Europe
Sri Lanka	653029	+662	16339	N/A	618386	+124	18304	N/A	30283	758	6368159	295307	21564555	Asia
Paraguay	644609	+410	18494	+12	616648	+799	9467	119	88543	2540	2547477	349921	7280148	South America
Kuwait	624205	+436	2548	+2	616394	+885	5263	22	142611	582	7746084	1769739	4376965	Asia
Myanmar	601020	+1401	19394	+3	550882	+1729	30744	N/A	10923	352	7294494	132568	55024461	Asia
Palestine	578943	+295	5292	+4	567242	+1070	6409	73	109212	998	3078533	580736	5301086	Asia
Dominican Republic	576129	+126	4371	N/A	570784	+531	974	30	52227	396	3152115	285745	11031205	North America
Bahrain	530730	+1896	1461	+2	511434	+2640	17835	11	294671	811	9469207	5257472	1801095	Asia
Hong Kong	525242	+28475	2578	+291	13232	N/A	509432	69	69116	339	36260319	4771426	7599472	Asia
Estonia	520405	+3303	2308	+9	412293	+5239	105804	21	391860	1738	3149809	2371776	1328038	Europe
Venezuela	517164	+198	5652	+2	507834	+540	3678	230	18274	200	3359014	118692	28300156	South America
Moldova	505996	+352	11298	+5	485303	+660	9395	62	125927	2812	3066970	763277	4018162	Europe
Libya	498839	+386	6314	+6	478443	+1724	14082	127	70972	898	2444337	347765	7028704	Africa
Egypt	492774	+882	24244	+22	423135	+912	45395	122	4667	230	3693367	34980	105585087	Africa
Ethiopia	469047	+40	7477	+1	420437	+6	41133	64	3917	62	4544740	37949	119757852	Africa
Mongolia	466142	+189	2176	N/A	313256	N/A	150710	192	138435	646	4030048	1196848	3367217	Asia
Armenia	421541	+140	8552	+4	407082	+512	5907	N/A	141810	2877	2921750	982901	2972577	Asia
Honduras	414714	+1015	10812	+27	129792	+1384	274110	105	40778	1063	1263329	124222	10169961	North America
Oman	385513	+360	4249	N/A	376019	+516	5245	32	72393	798	25000000	4694596	5325272	Asia
Bosnia and Herzegovina	372645	+167	15590	+15	192218	N/A	164837	N/A	114786	4802	1711182	527097	3246428	Europe
Qatar	358564	+146	671	+1	355957	+316	1936	N/A	127703	239	3387102	1206317	2807805	Asia
Cyprus	338517	+3695	883	+5	124370	N/A	213264	60	276980	722	9477138	7754353	1222170	Asia
Kenya	323115	+21	5641	N/A	317229	+48	245	1	5794	101	3412690	61197	55765716	Africa
Zambia	314159	+249	3959	N/A	308784	+108	1416	4	16319	206	3295300	171179	19250591	Africa
Réunion	310181	+8019	680	+14	298082	+9013	11419	41	342333	750	1498366	1653681	906079	Africa
North Macedonia	300106	+340	9097	+11	288761	+526	2248	N/A	144058	4367	1904444	914178	2083230	Europe
Albania	272337	+87	3483	N/A	267672	+212	1182	13	94808	1213	1754760	610882	2872501	Europe
Algeria	265323	+26	6858	+1	177926	+28	80539	11	5872	152	230861	5109	45184707	Africa
New Zealand	264255	+23936	65	N/A	71611	+23965	192579	N/A	52829	13	6816637	1362755	5002100	Australia/Oceania
Botswana	263950	N/A	2619	N/A	259434	N/A	1897	1	108550	1077	2026898	833569	2431589	Africa
Nigeria	254777	+118	3142	N/A	249209	+3	2426	11	1186	15	4519905	21048	214741311	Africa
Zimbabwe	240343	+633	5400	+1	229664	+481	5279	12	15784	355	2113618	138804	15227408	Africa
Uzbekistan	236994	+27	1637	N/A	234197	+84	1160	23	6912	48	1377915	40188	34286336	Asia
Montenegro	231115	+104	2689	+3	227475	+156	951	60	367900	4280	1181494	1880761	628200	Europe
Mozambique	225150	+10	2197	+1	221495	+1598	1458	13	6879	67	1278902	39075	32729409	Africa
Kyrgyzstan	200658	+17	2968	+2	195713	+28	1977	131	29924	443	1907195	284422	6705504	Asia
Luxembourg	188748	+777	999	N/A	177378	+17	10371	5	293483	1553	4089468	6358676	643132	Europe
Afghanistan	175414	+270	7630	+4	157867	+98	9917	1124	4341	189	899437	22261	40404557	Asia
Maldives	173337	+273	297	N/A	158644	+410	14396	25	311433	534	2204721	3961200	556579	Asia
Uganda	163416	+14	3592	N/A	100075	+11	59749	35	3392	75	2485640	51599	48172039	Africa
Ghana	160658	+630	1442	N/A	158637	+638	579	1	4995	45	2321483	72174	32165194	Africa
Namibia	157358	+8	4014	N/A	153069	N/A	275	1	60097	1533	963384	367928	2618407	Africa
El Salvador	156364	N/A	4092	+1	132410	N/A	19862	153	23904	626	1758939	268895	6541358	North America
Iceland	150466	+3315	73	+2	75685	N/A	74708	5	436165	212	1803092	5226732	344975	Europe
Laos	144551	+231	633	+2	7660	N/A	136258	N/A	19394	85	1002806	134543	7453412	Asia
Cambodia	133065	+357	3043	+1	127344	+423	2678	N/A	7778	178	2878344	168238	17108765	Asia
Trinidad and Tobago	130964	+432	3667	+2	104797	N/A	22500	18	93072	2606	639149	454223	1407125	North America
Rwanda	129567	+7	1458	N/A	45522	N/A	82587	1	9603	108	4939362	366075	13492763	Africa
Guadeloupe	128741	N/A	837	N/A	2250	N/A	125654	19	321660	2091	938039	2343697	400239	North America
Jamaica	128228	+15	2831	+1	78946	+97	46451	25	42987	949	869342	291437	2982948	North America
Martinique	126221	+10270	900	+5	104	N/A	125217	10	336791	2401	738299	1969979	374775	North America
Cameroon	119322	N/A	1926	N/A	117263	N/A	133	13	4314	70	1751774	63336	27658342	Africa
China	111520	+325	4636	N/A	102832	+110	4052	9	77	3	160000000	111163	1439323776	Asia
Angola	98829	+23	1900	N/A	96814	+14	115	N/A	2857	55	1450428	41936	34586857	Africa
Brunei	97018	+3984	151	+4	56642	+3296	40225	N/A	218245	340	717784	1614678	444537	Asia
DRC	86154	N/A	1335	N/A	50930	N/A	33889	N/A	915	14	846704	8994	94143993	Africa
Senegal	85772	+4	1962	N/A	83737	+9	73	1	4905	112	1021410	58411	17486717	Africa
Malawi	85452	+12	2619	N/A	76418	+166	6415	67	4281	131	551327	27619	19962132	Africa
Ivory Coast	81561	+5	795	N/A	80508	+125	258	N/A	2968	29	1431243	52087	27477991	Africa
Suriname	78579	+68	1319	+1	49364	N/A	27896	1	131957	2215	230881	387717	595489	South America
French Guiana	77931	+65	394	N/A	11254	N/A	66283	4	250007	1264	600744	1927222	311715	South America
Malta	72130	+159	610	+1	70158	+69	1362	3	162629	1375	1211456	2731427	443525	Europe
Eswatini	69331	+24	1391	N/A	67841	+6	99	11	58735	1178	482935	409127	1180404	Africa
French Polynesia	68975	N/A	643	N/A	N/A	N/A	N/A	7	243175	2267	N/A	N/A	283644	Australia/Oceania
Fiji	64048	+14	834	N/A	62189	+10	1025	N/A	70585	919	498190	549036	907391	Australia/Oceania
Madagascar	63791	N/A	1373	N/A	59002	N/A	3416	26	2208	48	401851	13910	28889452	Africa
Guyana	63076	+14	1223	N/A	61612	+5	241	4	79546	1542	546843	689633	792948	South America
Sudan	61631	+6	4865	N/A	N/A	N/A	N/A	N/A	1352	107	562941	12352	45573072	Africa
New Caledonia	58733	+642	304	+2	54584	+1017	3845	18	202442	1048	98964	341110	290123	Australia/Oceania
Mauritania	58654	+2	980	N/A	57644	+3	30	30	12080	202	755263	155551	4855401	Africa
Belize	56952	+76	652	+1	55539	+312	761	6	138980	1591	507809	1239205	409786	North America
Barbados	56376	+156	323	+1	54685	+218	1368	N/A	195772	1122	593238	2060083	287968	North America
Cabo Verde	55903	+5	401	N/A	55432	+1	70	23	98740	708	400982	708246	566162	Africa
Channel Islands	55432	+1508	146	N/A	51537	+1122	3749	N/A	313950	827	1218777	6902788	176563	Europe
Syria	55140	+55	3102	+3	48626	+179	3412	N/A	3027	170	146269	8030	18216422	Asia
Gabon	47562	+3	303	N/A	47196	+130	63	1	20553	131	1577915	681852	2314159	Africa
Papua New Guinea	41533	N/A	639	N/A	39905	N/A	989	7	4499	69	249149	26986	9232460	Australia/Oceania
Seychelles	39605	+202	163	N/A	39212	+289	230	N/A	398549	1640	N/A	N/A	99373	Africa
Curaçao	39133	N/A	264	N/A	38533	N/A	336	3	236848	1598	494095	2990455	165224	North America
Andorra	38710	+90	152	+1	37858	+42	700	14	499658	1962	249838	3224840	77473	Europe
Burundi	38178	N/A	38	N/A	773	N/A	37367	N/A	3057	3	345742	27689	12486832	Africa
Togo	36838	+5	272	N/A	36427	+2	139	N/A	4281	32	698575	81179	8605415	Africa
Mayotte	36703	N/A	187	N/A	2964	N/A	33552	N/A	129283	659	176919	623180	283897	Africa
Guinea	36427	N/A	440	N/A	33000	N/A	2987	8	2653	32	660107	48069	13732438	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696214	569	778000	15820726	49176	Europe
Aruba	33732	N/A	212	N/A	33462	N/A	58	7	313699	1972	177885	1654283	107530	North America
Tanzania	33620	N/A	798	N/A	N/A	N/A	N/A	7	537	13	N/A	N/A	62598082	Africa
Bahamas	33180	+4	771	N/A	32052	+20	357	9	83038	1930	222828	557663	399575	North America
Mauritius	33138	+93	786	N/A	29518	+252	2834	N/A	25984	616	358675	281242	1275325	Africa
Lesotho	32716	+9	697	N/A	23461	+24	8558	N/A	15070	321	407836	187868	2170865	Africa
Mali	30401	+3	725	N/A	29557	+4	119	N/A	1432	34	629037	29626	21232602	Africa
Haiti	30385	N/A	823	N/A	25485	N/A	4077	N/A	2611	71	132422	11380	11636720	North America
Benin	26575	N/A	163	N/A	25506	N/A	906	5	2100	13	604310	47742	12657756	Africa
Somalia	26400	N/A	1348	N/A	13182	N/A	11870	N/A	1587	81	400466	24067	16639594	Africa
Congo	24020	N/A	378	N/A	20178	N/A	3464	N/A	4180	66	347815	60524	5746756	Africa
Isle of Man	23777	+173	80	N/A	22853	+115	844	N/A	277150	932	150753	1757212	85791	Europe
Saint Lucia	22808	+13	364	+2	22379	+18	65	2	123259	1967	137087	740847	185041	North America
Timor-Leste	22759	N/A	129	N/A	22440	N/A	190	9	16725	95	248770	182820	1360737	Asia
Taiwan	20922	+53	853	N/A	18876	+64	1193	N/A	876	36	11878915	497246	23889423	Asia
Burkina Faso	20751	N/A	375	N/A	20309	N/A	67	N/A	949	17	248995	11386	21868123	Africa
Cayman Islands	19373	N/A	17	N/A	8553	N/A	10803	2	289054	254	222773	3323879	67022	North America
Nicaragua	18203	+98	222	+1	4225	N/A	13756	N/A	2694	33	N/A	N/A	6757344	North America
Tajikistan	17388	N/A	124	N/A	17263	N/A	1	N/A	1757	13	N/A	N/A	9898356	Asia
South Sudan	17025	+10	137	N/A	13494	+216	3394	1	1491	12	344817	30208	11414836	Africa
Equatorial Guinea	15894	N/A	183	N/A	15670	N/A	41	5	10735	124	290997	196547	1480550	Africa
Gibraltar	15717	+40	101	N/A	15304	+59	312	10	466740	2999	519866	15438202	33674	Europe
Bhutan	15560	+441	7	N/A	11362	+359	4191	4	19798	9	2020395	2570729	785923	Asia
Djibouti	15550	N/A	189	N/A	15359	N/A	2	N/A	15363	187	288019	284546	1012204	Africa
San Marino	14523	N/A	112	N/A	14198	N/A	213	4	426507	3289	138257	4060292	34051	Europe
CAR	14320	N/A	113	N/A	6859	N/A	7348	2	2881	23	81294	16353	4971206	Africa
Grenada	13690	N/A	216	N/A	13336	N/A	138	4	120721	1905	136411	1202898	113402	North America
Liechtenstein	13204	+9	79	+1	12545	+151	580	3	344644	2062	80413	2098899	38312	Europe
Gambia	11963	+7	365	N/A	11583	+6	15	N/A	4727	144	153983	60840	2530949	Africa
Greenland	11825	+15	20	N/A	2761	N/A	9044	4	207689	351	164926	2896691	56936	North America
Yemen	11781	N/A	2138	N/A	8813	+15	830	23	381	69	265253	8575	30932083	Asia
Bermuda	11743	N/A	123	N/A	11440	N/A	180	N/A	189740	1987	811895	13118355	61890	North America
Dominica	11248	N/A	61	N/A	10918	N/A	269	N/A	155602	844	169712	2347753	72287	North America
Saint Martin	9912	N/A	63	N/A	1399	N/A	8450	7	249189	1584	112382	2825301	39777	North America
Eritrea	9716	N/A	103	N/A	9608	N/A	5	N/A	2677	28	23693	6529	3629109	Africa
Monaco	9605	+37	51	N/A	9400	+28	154	4	241873	1284	54960	1383999	39711	Europe
Sint Maarten	9589	+3	85	N/A	9454	+1	50	10	219448	1945	62056	1420176	43696	North America
Niger	8769	+2	307	N/A	8452	+3	10	1	341	12	231304	9007	25680904	Africa
Solomon Islands	8150	N/A	118	N/A	1795	N/A	6237	3	11395	165	5117	7154	715243	Australia/Oceania
Comoros	8051	+3	160	N/A	7877	+10	14	N/A	8938	178	N/A	N/A	900794	Africa
Guinea-Bissau	8038	+5	168	+1	7034	+16	836	6	3928	82	125173	61170	2046316	Africa
Sierra Leone	7666	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31509	8250165	Africa
Caribbean Netherlands	7614	N/A	31	N/A	7547	N/A	36	N/A	285875	1164	30126	1131111	26634	North America
Antigua and Barbuda	7455	N/A	135	N/A	7301	N/A	19	1	75079	1360	18901	190352	99295	North America
Liberia	7384	N/A	294	N/A	5747	N/A	1343	2	1404	56	139824	26593	5257831	Africa
Chad	7258	N/A	190	N/A	4874	N/A	2194	N/A	422	11	191341	11112	17219213	Africa
St. Vincent Grenadines	6742	N/A	106	N/A	6634	N/A	2	N/A	60448	950	98236	880772	111534	North America
British Virgin Islands	6091	N/A	62	N/A	N/A	N/A	N/A	1	199248	2028	100749	3295682	30570	North America
Sao Tome and Principe	5934	N/A	72	N/A	5862	+1	0	N/A	26255	319	29036	128470	226013	Africa
Turks and Caicos	5867	N/A	36	N/A	5787	N/A	44	4	148160	909	419792	10601076	39599	North America
Saint Kitts and Nevis	5537	+1	42	N/A	5490	N/A	5	1	102855	780	65141	1210057	53833	North America
Palau	3872	+8	6	N/A	3510	N/A	356	1	212292	329	37637	2063545	18239	Australia/Oceania
St. Barth	3780	N/A	6	N/A	N/A	N/A	N/A	N/A	380741	604	78646	7921636	9928	North America
Kiribati	3000	+9	13	+1	2366	+14	621	9	24483	106	N/A	N/A	122536	Australia/Oceania
Anguilla	2574	N/A	9	N/A	2552	N/A	13	4	169020	591	51382	3373958	15229	North America
Saint Pierre Miquelon	1172	+47	1	N/A	1085	+2	86	1	203968	174	17358	3020884	5746	North America
Tonga	1059	+57	N/A	N/A	344	+20	715	N/A	9832	N/A	34012	315765	107713	Australia/Oceania
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41625	642	20508	1880260	10907	Australia/Oceania
Cook Islands	174	+33	N/A	N/A	25	+14	149	N/A	9891	N/A	2627	149338	17591	Australia/Oceania
Montserrat	164	N/A	2	N/A	162	N/A	0	N/A	32820	400	8359	1672804	4997	North America
Falkland Islands	115	N/A	N/A	N/A	N/A	N/A	N/A	N/A	31498	N/A	8632	2364284	3651	South America
Macao	82	N/A	N/A	N/A	79	N/A	3	N/A	123	N/A	5318	8006	664247	Asia
Vanuatu	60	+18	1	N/A	11	+5	48	N/A	188	3	23000	72048	319230	Australia/Oceania
Samoa	41	N/A	N/A	N/A	28	N/A	13	N/A	204	N/A	N/A	N/A	200636	Australia/Oceania
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36070	N/A	N/A	N/A	804	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	622065	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59863	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6107	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117055	Australia/Oceania
