Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Paraguay	645383	+363	18517	+7	618202	+774	8664	100	88644	2543	2552331	350565	7280627	South America
Kuwait	624922	+349	2549	N/A	617634	+588	4739	17	142764	582	7763313	1773535	4377310	Asia
Hong Kong	617419	+31402	3150	+281	13232	N/A	601037	71	81241	414	36260319	4771218	7599804	Asia
Myanmar	603263	+942	19401	+3	553891	+1275	29971	N/A	10963	353	7315672	132948	55026451	Asia
Palestine	579348	+277	5305	+8	568547	+635	5496	71	109275	1001	3078533	580665	5301736	Asia
Dominican Republic	576220	N/A	4372	N/A	571339	N/A	509	29	52233	396	3154505	285947	11031799	North America
Bahrain	533748	+1483	1462	N/A	516318	+2197	15968	9	296293	812	9484931	5265252	1801420	Asia
Estonia	525746	+2468	2327	+7	421037	+6336	102382	22	395880	1752	3161299	2380419	1328043	Europe
Venezuela	517720	+204	5655	+2	508691	+475	3374	230	18294	200	3359014	118694	28299717	South America
Moldova	506681	+459	11319	+15	486651	+539	8711	85	126099	2817	3075370	765377	4018111	Europe
Libya	499465	+333	6326	+5	480959	+1212	12180	120	71056	900	2449382	348457	7029214	Africa
Egypt	494519	+861	24269	+12	424098	+641	46152	122	4683	230	3693367	34977	105595650	Africa
Ethiopia	469134	+39	7484	+2	421411	+951	40239	58	3917	62	4555130	38031	119773460	Africa
Mongolia	466423	+120	2177	+1	313256	N/A	150990	192	138507	646	4030048	1196746	3367506	Asia
Armenia	421714	+122	8563	+3	407583	+235	5568	N/A	141867	2881	2927322	984766	2972607	Asia
Honduras	414714	N/A	10812	N/A	129792	N/A	274110	105	40775	1063	1263329	124211	10170823	North America
Oman	386003	+234	4250	+1	377476	+891	4277	29	72475	798	25000000	4693968	5325984	Asia
Bosnia and Herzegovina	372962	+145	15610	+11	192218	N/A	165134	N/A	114888	4809	1713794	527919	3246317	Europe
Qatar	358821	+127	672	N/A	356577	+324	1572	N/A	127794	239	3389898	1207312	2807805	Asia
Cyprus	344856	+3473	889	+3	124370	N/A	219597	60	282156	727	9477138	7754049	1222218	Asia
Kenya	323140	+11	5644	+3	317463	+198	33	1	5794	101	3423203	61378	55772203	Africa
Zambia	314850	+209	3960	N/A	309057	+231	1833	1	16353	206	3301860	171495	19253415	Africa
Réunion	310181	N/A	680	N/A	298082	N/A	11419	41	342320	750	1498366	1653618	906114	Africa
New Zealand	307803	+21053	91	+9	98988	+14560	208724	N/A	61535	18	6826173	1364661	5002100	Australia/Oceania
North Macedonia	300714	+316	9117	+13	289532	+468	2065	N/A	144350	4376	1904444	914179	2083229	Europe
Albania	272479	+67	3484	+1	267876	+100	1119	13	94858	1213	1757186	611730	2872484	Europe
Algeria	265366	+20	6861	+1	177977	+22	80528	13	5872	152	230861	5109	45189040	Africa
Botswana	263950	N/A	2619	N/A	259434	N/A	1897	1	108539	1077	2026898	833480	2431849	Africa
Nigeria	254894	+33	3142	N/A	249326	+19	2426	11	1187	15	4519905	21045	214769314	Africa
Zimbabwe	241548	+499	5408	+1	231012	+1098	5128	12	15861	355	2124014	139475	15228590	Africa
Uzbekistan	237059	+14	1637	N/A	234360	+75	1062	23	6914	48	1377915	40185	34288988	Asia
Montenegro	231313	+86	2692	+2	227735	+121	886	60	368216	4285	1184379	1885353	628200	Europe
Mozambique	225162	+3	2198	N/A	221942	+79	1022	13	6878	67	1281172	39139	32734212	Africa
Kyrgyzstan	200691	+20	2970	+1	195761	+27	1960	131	29927	443	1907195	284397	6706093	Asia
Luxembourg	191006	+1176	1004	+4	179255	+1074	10747	5	296968	1561	4096334	6368797	643188	Europe
Afghanistan	175893	+368	7639	+3	158284	+250	9970	1124	4353	189	901852	22318	40409359	Asia
Maldives	173991	+325	297	N/A	159387	+307	14307	25	312579	534	2208513	3967643	556631	Asia
Uganda	163446	+15	3593	N/A	100097	N/A	59756	35	3392	75	2491586	51714	48179971	Africa
Ghana	160681	+14	1445	+1	159044	+52	192	1	4995	45	2363430	73470	32168745	Africa
Namibia	157366	N/A	4014	N/A	153069	N/A	283	1	60094	1533	964061	368151	2618659	Africa
El Salvador	156364	N/A	4094	+1	132410	N/A	19860	153	23903	626	1758939	268888	6541536	North America
Iceland	155877	+2633	77	+1	75685	N/A	80115	6	451834	223	1814488	5259584	344987	Europe
Laos	145094	+335	637	+2	7660	N/A	136797	N/A	19465	85	1002806	134533	7453989	Asia
Cambodia	133501	+238	3044	+1	127995	+312	2462	N/A	7802	178	2892129	169031	17110030	Asia
Trinidad and Tobago	131840	+462	3673	+4	108546	+3749	19621	18	93693	2610	647371	460058	1407150	North America
Guadeloupe	130705	N/A	843	N/A	2250	N/A	127612	19	326567	2106	938039	2343691	400240	North America
Rwanda	129576	+7	1458	N/A	45522	N/A	82596	N/A	9602	108	4950817	366876	13494523	Africa
Jamaica	128273	+27	2837	+2	79094	+98	46342	25	43001	951	873515	292829	2983019	North America
Martinique	126221	N/A	900	N/A	104	N/A	125217	10	336793	2401	738299	1969990	374773	North America
Cameroon	119322	N/A	1926	N/A	117263	N/A	133	13	4314	70	1751774	63328	27661964	Africa
China	112385	+528	4636	N/A	103139	+126	4610	7	78	3	160000000	111163	1439323776	Asia
Brunei	104022	+3849	156	+1	64081	+3333	39785	N/A	233989	351	717784	1614594	444560	Asia
Angola	98855	N/A	1900	N/A	96817	N/A	138	N/A	2858	55	1453019	42004	34592470	Africa
DRC	86290	+19	1335	N/A	50930	N/A	34025	N/A	916	14	846704	8992	94158939	Africa
Senegal	85782	+7	1962	N/A	83761	+11	59	1	4905	112	1023866	58543	17489137	Africa
Malawi	85476	+15	2620	N/A	76547	+118	6309	67	4281	131	552093	27653	19964842	Africa
Ivory Coast	81571	N/A	795	N/A	80576	N/A	200	N/A	2968	29	1436544	52273	27481571	Africa
Suriname	78654	+31	1319	N/A	49364	N/A	27971	1	132077	2215	231515	388763	595517	South America
French Guiana	78025	+39	394	N/A	11254	N/A	66377	4	250275	1264	601360	1928938	311757	South America
Malta	72421	+153	613	+1	70318	+76	1490	4	163283	1382	1211456	2731390	443531	Europe
French Polynesia	70158	+572	643	N/A	N/A	N/A	N/A	7	247337	2267	N/A	N/A	283653	Australia/Oceania
Eswatini	69379	+28	1392	+1	67876	+30	111	11	58772	1179	484434	410374	1180470	Africa
Fiji	64062	+2	834	N/A	62208	N/A	1020	N/A	70597	919	501919	553123	907427	Australia/Oceania
Madagascar	63791	N/A	1373	N/A	59002	N/A	3416	26	2208	48	401851	13908	28893355	Africa
Guyana	63107	+17	1224	N/A	61684	+66	199	5	79583	1544	548943	692263	792969	South America
Sudan	61643	N/A	4865	N/A	N/A	N/A	N/A	N/A	1352	107	562941	12351	45578682	Africa
New Caledonia	59033	N/A	304	N/A	54857	N/A	3872	28	203465	1048	98964	341093	290138	Australia/Oceania
Mauritania	58657	+1	981	N/A	57648	+4	28	30	12079	202	757869	156066	4856071	Africa
Belize	57003	+27	652	N/A	55743	+85	608	6	139091	1591	509412	1242999	409825	North America
Barbados	56679	+128	323	N/A	55093	+382	1263	N/A	196823	1122	595351	2067406	287970	North America
Channel Islands	56090	+349	146	N/A	52204	+312	3740	N/A	317661	827	1220549	6912472	176572	Europe
Cabo Verde	55906	+2	401	N/A	55438	+1	67	23	98740	708	400982	708205	566195	Africa
Syria	55243	+50	3107	+2	48978	+177	3158	N/A	3032	171	146269	8028	18218752	Asia
Gabon	47564	N/A	303	N/A	47212	N/A	49	1	20551	131	1580654	682951	2314447	Africa
Papua New Guinea	41533	N/A	639	N/A	39905	N/A	989	7	4498	69	249149	26983	9233387	Australia/Oceania
Seychelles	39605	N/A	163	N/A	39212	N/A	230	N/A	398537	1640	N/A	N/A	99376	Africa
Curaçao	39133	N/A	264	N/A	38533	N/A	336	3	236842	1598	494095	2990383	165228	North America
Andorra	38794	N/A	152	N/A	37925	N/A	717	14	500736	1962	249838	3224798	77474	Europe
Burundi	38209	+31	38	N/A	773	N/A	37398	N/A	3059	3	345742	27684	12488775	Africa
Togo	36843	N/A	272	N/A	36447	N/A	124	N/A	4281	32	699604	81288	8606478	Africa
Mayotte	36703	N/A	187	N/A	2964	N/A	33552	N/A	129266	659	176919	623101	283933	Africa
Guinea	36427	N/A	440	N/A	33000	N/A	2987	8	2652	32	660107	48062	13734391	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696199	569	778000	15820404	49177	Europe
Aruba	33732	N/A	212	N/A	33462	N/A	58	7	313693	1972	177885	1654252	107532	North America
Tanzania	33726	N/A	800	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62607416	Africa
Mauritius	33496	+144	904	N/A	30039	+141	2553	N/A	26264	709	358675	281240	1275336	Africa
Bahamas	33188	+8	771	N/A	32087	+35	330	9	83054	1929	223187	558532	399596	North America
Lesotho	32716	N/A	697	N/A	23461	N/A	8558	N/A	15070	321	407836	187860	2170958	Africa
Haiti	30433	+3	827	N/A	26027	+298	3579	N/A	2615	71	132422	11379	11637479	North America
Mali	30407	+5	726	+1	29561	+1	120	N/A	1432	34	630872	29708	21235802	Africa
Benin	26575	N/A	163	N/A	25506	N/A	906	5	2099	13	604310	47736	12659497	Africa
Somalia	26400	N/A	1348	N/A	13182	N/A	11870	N/A	1586	81	400466	24064	16642026	Africa
Isle of Man	24169	+207	81	+1	23079	+141	1009	N/A	281710	944	150753	1757151	85794	Europe
Congo	24041	N/A	378	N/A	20178	N/A	3485	N/A	4183	66	347815	60516	5747500	Africa
Saint Lucia	22822	+11	364	N/A	22406	+6	52	1	123331	1967	137485	742977	185046	North America
Timor-Leste	22784	+7	129	N/A	22566	+26	89	9	16742	95	252353	185435	1360874	Asia
Taiwan	21081	+82	853	N/A	19011	+67	1217	N/A	882	36	11958385	500567	23889658	Asia
Burkina Faso	20751	N/A	375	N/A	20309	N/A	67	N/A	949	17	248995	11385	21871267	Africa
Cayman Islands	19373	N/A	17	N/A	8553	N/A	10803	2	289033	254	222773	3323631	67027	North America
Nicaragua	18203	N/A	222	N/A	4225	N/A	13756	N/A	2694	33	N/A	N/A	6757775	North America
Tajikistan	17388	N/A	124	N/A	17263	N/A	1	N/A	1756	13	N/A	N/A	9899529	Asia
South Sudan	17044	+10	138	+1	13503	+1	3403	1	1493	12	346289	30335	11415553	Africa
Bhutan	16277	+331	7	N/A	12187	+374	4083	3	20709	9	2028604	2581020	785970	Asia
Equatorial Guinea	15894	N/A	183	N/A	15670	N/A	41	5	10733	124	290997	196513	1480803	Africa
Gibraltar	15792	+28	101	N/A	15354	+26	337	10	468967	2999	521091	15474580	33674	Europe
Djibouti	15564	N/A	189	N/A	15359	N/A	16	N/A	15375	187	288558	285057	1012282	Africa
San Marino	14523	N/A	112	N/A	14198	N/A	213	4	426495	3289	138257	4060173	34052	Europe
CAR	14320	N/A	113	N/A	6859	N/A	7348	2	2880	23	81294	16351	4971665	Africa
Grenada	13690	N/A	216	N/A	13336	N/A	138	4	120719	1905	136411	1202876	113404	North America
Liechtenstein	13590	+119	79	N/A	12895	+195	616	4	354710	2062	80413	2098844	38313	Europe
Gambia	11963	N/A	365	N/A	11583	N/A	15	N/A	4726	144	153983	60831	2531321	Africa
Bermuda	11850	+107	124	+1	11502	+62	224	N/A	191472	2004	815667	13179515	61889	North America
Greenland	11849	+17	20	N/A	2761	N/A	9068	4	208107	351	164926	2896640	56937	North America
Yemen	11783	+2	2139	+1	8827	+11	817	23	381	69	265253	8574	30935681	Asia
Dominica	11502	+40	62	N/A	11127	+12	313	N/A	159114	858	173397	2398697	72288	North America
Saint Martin	9912	N/A	63	N/A	1399	N/A	8450	7	249170	1584	112382	2825088	39780	North America
Eritrea	9719	+1	103	N/A	9613	N/A	3	N/A	2678	28	23693	6528	3629378	Africa
Monaco	9686	+32	51	N/A	9435	+16	200	4	243906	1284	54960	1383965	39712	Europe
Sint Maarten	9599	N/A	85	N/A	9463	N/A	51	10	219662	1945	62056	1420078	43699	North America
Niger	8774	N/A	307	N/A	8454	N/A	13	1	342	12	232094	9036	25685722	Africa
Solomon Islands	8491	N/A	118	N/A	1860	N/A	6513	3	11870	165	5117	7153	715335	Australia/Oceania
Comoros	8057	+3	160	N/A	7883	+5	14	N/A	8943	178	N/A	N/A	900896	Africa
Guinea-Bissau	8050	+11	168	N/A	7055	+10	827	6	3933	82	125580	61361	2046570	Africa
Sierra Leone	7667	+1	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31506	8251053	Africa
Caribbean Netherlands	7614	N/A	31	N/A	7547	N/A	36	N/A	285864	1164	30126	1131068	26635	North America
Antigua and Barbuda	7461	N/A	135	N/A	7305	N/A	21	1	75136	1360	18901	190342	99300	North America
Liberia	7392	+5	294	N/A	5747	N/A	1351	2	1406	56	139824	26590	5258482	Africa
Chad	7258	N/A	190	N/A	4874	N/A	2194	N/A	421	11	191341	11110	17221800	Africa
St. Vincent Grenadines	6742	N/A	106	N/A	6634	N/A	2	N/A	60447	950	98236	880756	111536	North America
British Virgin Islands	6091	N/A	62	N/A	N/A	N/A	N/A	1	199241	2028	100749	3295574	30571	North America
Sao Tome and Principe	5934	N/A	72	N/A	5862	N/A	0	N/A	26252	319	29036	128457	226036	Africa
Turks and Caicos	5874	+7	36	N/A	5808	+21	30	4	148326	909	419792	10600273	39602	North America
Saint Kitts and Nevis	5538	+1	42	N/A	5491	+1	5	1	102870	780	65141	1210012	53835	North America
Palau	3892	+4	6	N/A	3556	N/A	330	N/A	213377	329	37947	2080428	18240	Australia/Oceania
St. Barth	3780	N/A	6	N/A	N/A	N/A	N/A	N/A	380741	604	78646	7921636	9928	North America
Kiribati	3010	+4	13	N/A	2398	+18	599	9	24562	106	N/A	N/A	122546	Australia/Oceania
Anguilla	2574	N/A	9	N/A	2552	N/A	13	4	169020	591	51382	3373958	15229	North America
Tonga	1320	+100	N/A	N/A	366	N/A	954	N/A	12254	N/A	34012	315745	107720	Australia/Oceania
Saint Pierre Miquelon	1256	+36	1	N/A	1092	+6	163	1	218587	174	17358	3020884	5746	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41628	642	20508	1880433	10906	Australia/Oceania
Cook Islands	247	+41	N/A	N/A	61	+15	186	N/A	14041	N/A	2943	167301	17591	Australia/Oceania
Montserrat	166	+2	2	N/A	162	N/A	2	N/A	33220	400	8359	1672804	4997	North America
Falkland Islands	116	N/A	N/A	N/A	N/A	N/A	N/A	N/A	31772	N/A	8632	2364284	3651	South America
Vanuatu	95	N/A	1	N/A	12	N/A	82	1	298	3	23000	72040	319269	Australia/Oceania
Macao	82	N/A	N/A	N/A	79	N/A	3	N/A	123	N/A	5318	8005	664295	Asia
Samoa	45	+4	N/A	N/A	28	N/A	17	N/A	224	N/A	N/A	N/A	200643	Australia/Oceania
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36070	N/A	N/A	N/A	804	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	622145	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59865	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6108	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117061	Australia/Oceania
Niue	1	N/A	N/A	N/A	N/A	N/A	1	N/A	608	N/A	N/A	N/A	1645	Australia/Oceania
