Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Nigeria	214113	+21	2976	N/A	207292	+38	3845	11	1004	14	3479682	16311	213327135	Africa
Algeria	210344	+192	6064	+6	144295	+135	59985	17	4678	135	230861	5134	44965909	Africa
Zambia	210150	+7	3667	N/A	206392	+6	91	8	10998	192	2716971	142191	19107963	Africa
Australia	209142	+1160	1997	+3	191722	N/A	15423	75	8070	77	47748241	1842370	25916754	Australia/Oceania
Albania	199750	+195	3092	+3	189227	+183	7431	23	69518	1076	1392736	484706	2873365	Europe
Botswana	195068	+159	2418	+2	192048	+87	602	1	80658	1000	1869359	772954	2418462	Africa
Uzbekistan	193065	+234	1399	+2	189664	+216	2002	23	5653	41	1377915	40346	34152427	Asia
Finland	185622	+3338	1335	+26	46000	N/A	138287	51	33428	240	7896869	1422127	5552858	Europe
Kyrgyzstan	183285	+37	2743	+2	178112	+64	2430	131	27455	411	1830395	274185	6675773	Asia
Afghanistan	157260	+32	7308	N/A	140530	+53	9422	1124	3916	182	791314	19703	40162033	Asia
Montenegro	157085	+212	2300	+15	152186	+335	2599	60	250064	3661	904728	1440241	628178	Europe
Mozambique	151528	+4	1941	+1	149492	+7	95	8	4664	60	976445	30057	32486827	Africa
Zimbabwe	134226	+235	4706	+1	128703	+48	817	12	8849	310	1588646	104739	15167676	Africa
Cyprus	133860	+586	594	N/A	124370	N/A	8896	46	109744	487	9477138	7769751	1219748	Asia
Ghana	130920	N/A	1209	N/A	129042	N/A	669	5	4093	38	1933408	60446	31985843	Africa
Namibia	129180	N/A	3573	N/A	125483	N/A	124	2	49576	1371	786776	301945	2605692	Africa
Uganda	127485	+34	3252	N/A	97847	N/A	26386	115	2669	68	1953083	40884	47771484	Africa
Cambodia	120112	+25	2935	+4	116488	+22	689	N/A	7047	172	2715508	159315	17044899	Asia
El Salvador	119803	N/A	3774	+3	102982	N/A	13047	336	18340	578	1440742	220555	6532345	North America
Cameroon	106794	N/A	1791	N/A	102716	N/A	2287	152	3887	65	1751774	63758	27475438	Africa
Rwanda	100344	+14	1342	N/A	45521	N/A	53481	1	7486	100	3471879	259020	13403894	Africa
China	98672	+41	4636	N/A	93249	+39	787	8	69	3	160000000	111163	1439323776	Asia
Maldives	91543	+79	250	+2	89547	+113	1746	23	165255	451	1747617	3154834	553949	Asia
Jamaica	91222	+53	2391	+3	62539	+95	26292	9	30618	803	671587	225411	2979390	North America
Luxembourg	89010	+902	874	+8	83869	+611	4267	10	139009	1365	3685146	5755163	640320	Europe
Senegal	73987	+2	1885	N/A	72088	+1	14	2	4261	109	873259	50290	17364537	Africa
Laos	72447	+929	166	+7	7339	N/A	64942	N/A	9758	22	782029	105334	7424266	Asia
Trinidad and Tobago	70598	+462	2134	+19	57906	+362	10558	22	50216	1518	444476	316155	1405878	North America
Angola	65155	+11	1733	N/A	63206	+9	216	3	1899	51	1179270	34378	34303404	Africa
Malawi	61901	+4	2305	N/A	58795	+30	801	67	3122	116	441082	22248	19825270	Africa
Ivory Coast	61712	+4	704	N/A	60721	+19	287	N/A	2261	26	1131105	41437	27297192	Africa
Réunion	59048	N/A	381	N/A	56040	N/A	2627	18	65296	421	1347378	1489938	904318	Africa
DRC	58234	+119	1107	+3	50930	N/A	6197	N/A	624	12	306299	3280	93389220	Africa
Guadeloupe	55147	N/A	746	N/A	2250	N/A	52151	23	137792	1864	551264	1377402	400220	North America
Fiji	52506	N/A	696	N/A	51037	+24	773	N/A	57979	769	460369	508357	905601	Australia/Oceania
Suriname	50760	+19	1166	+2	29569	+2	20025	10	85449	1963	158615	267011	594040	South America
Syria	48068	+103	2744	+5	29078	+97	16246	N/A	2656	152	103566	5722	18098765	Asia
Eswatini	46582	+44	1248	N/A	45241	N/A	93	10	39574	1060	388043	329663	1177091	Africa
French Guiana	45939	+75	327	+1	11254	N/A	34358	9	148396	1056	450336	1454710	309571	South America
French Polynesia	45609	N/A	636	N/A	N/A	N/A	N/A	7	161050	2246	N/A	N/A	283197	Australia/Oceania
Madagascar	44330	+258	967	N/A	42915	+148	448	3	1545	34	283728	9889	28692364	Africa
Martinique	44318	N/A	700	N/A	104	N/A	43514	1	118227	1867	416247	1110421	374855	North America
Sudan	42826	+770	3141	+27	32905	N/A	6780	N/A	946	69	238579	5268	45289797	Africa
Malta	39329	+95	468	N/A	37332	+39	1529	2	88739	1056	1211456	2733423	443201	Europe
Mauritania	39213	+35	831	N/A	37468	+88	914	14	8133	172	502267	104171	4821560	Africa
Cabo Verde	38367	+5	349	N/A	37949	+3	69	23	67967	618	211166	374079	564496	Africa
Guyana	37825	+52	992	+5	35379	+114	1454	17	47765	1253	389843	492286	791903	South America
Gabon	37342	+44	279	N/A	32296	+277	4767	10	16238	121	1399453	608557	2299627	Africa
Papua New Guinea	35090	+61	545	N/A	33884	+56	661	7	3820	59	249149	27124	9185619	Australia/Oceania
Guinea	30770	+2	387	N/A	29725	N/A	658	49	2257	28	569940	41804	13633779	Africa
Belize	30338	+173	574	+4	28646	+225	1118	10	74396	1408	347892	853113	407791	North America
Tanzania	26261	N/A	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62126685	Africa
Togo	26250	+9	243	N/A	25907	+7	100	N/A	3070	28	578042	67594	8551728	Africa
Haiti	25175	+148	738	+15	21262	+289	3175	N/A	2171	64	132422	11417	11598368	North America
Barbados	25152	+114	228	+3	21727	+609	3197	N/A	87372	792	435366	1512365	287871	North America
Benin	24850	N/A	161	N/A	24546	N/A	143	5	1977	13	604310	48076	12569832	Africa
Seychelles	23197	N/A	125	N/A	22590	N/A	482	N/A	233829	1260	N/A	N/A	99205	Africa
Somalia	23016	N/A	1327	N/A	12046	N/A	9643	N/A	1393	80	262138	15871	16516763	Africa
Bahamas	22763	+29	671	N/A	21607	+3	485	4	57116	1684	168197	422034	398539	North America
Lesotho	21768	N/A	662	N/A	13685	N/A	7421	N/A	10049	306	257888	119052	2166185	Africa
Mauritius	21386	+61	455	N/A	19543	+118	1388	N/A	16777	357	358675	281370	1274744	Africa
Mayotte	20960	+22	185	N/A	2964	N/A	17811	N/A	74306	656	176919	627203	282076	Africa
Burundi	20386	N/A	38	N/A	773	N/A	19575	N/A	1646	3	345742	27908	12388680	Africa
Timor-Leste	19822	N/A	122	N/A	19697	N/A	3	N/A	14642	90	169501	125204	1353796	Asia
Congo	18905	+68	354	+5	12421	N/A	6130	N/A	3311	62	188207	32966	5709163	Africa
Channel Islands	17884	+558	103	N/A	15713	+578	2068	N/A	101544	585	1077013	6115188	176121	Europe
Iceland	17770	+69	35	N/A	16143	+478	1592	2	51602	102	1244621	3614249	344365	Europe
Curaçao	17401	+4	178	N/A	17119	+13	104	3	105436	1079	336234	2037300	165039	North America
Mali	17364	+25	606	+1	15135	+7	1623	N/A	824	29	488181	23168	21070984	Africa
Nicaragua	17152	N/A	209	N/A	4225	N/A	12718	N/A	2546	31	N/A	N/A	6735600	North America
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1737	13	N/A	N/A	9839097	Asia
Andorra	16712	N/A	131	N/A	15770	N/A	811	4	215809	1692	193595	2499968	77439	Europe
Taiwan	16596	+8	848	N/A	15603	+6	145	N/A	695	36	8350058	349703	23877563	Asia
Aruba	16335	+11	174	N/A	15986	+8	175	11	152088	1620	177885	1656208	107405	North America
Burkina Faso	15711	N/A	281	N/A	15211	N/A	219	N/A	724	13	230176	10603	21709361	Africa
Brunei	15058	+22	97	N/A	14451	+39	510	N/A	33962	219	614805	1386626	443382	Asia
Equatorial Guinea	13579	N/A	173	N/A	13323	N/A	83	1	9251	118	242340	165108	1467764	Africa
Djibouti	13504	N/A	186	N/A	13293	+2	25	N/A	13394	184	246424	244411	1008237	Africa
Saint Lucia	12989	+19	280	N/A	12592	+30	117	7	70283	1515	100038	541302	184810	North America
South Sudan	12755	+38	133	N/A	12463	+68	159	2	1121	12	267096	23473	11378632	Africa
Hong Kong	12431	+3	213	N/A	12133	N/A	85	N/A	1639	28	28195188	3718353	7582708	Asia
New Caledonia	12139	+34	276	N/A	11551	+33	312	14	41950	954	42756	147758	289366	Australia/Oceania
CAR	11708	N/A	101	N/A	6859	N/A	4748	2	2366	20	60228	12172	4948007	Africa
New Zealand	11444	+184	43	N/A	5645	+10	5756	64	2288	9	4889939	977577	5002100	Australia/Oceania
Isle of Man	11230	+78	66	N/A	10522	+56	642	1	131089	770	133676	1560414	85667	Europe
Yemen	9995	+8	1949	+3	6873	+28	1173	23	325	63	265253	8626	30750390	Asia
Gambia	9989	N/A	342	N/A	9638	N/A	9	3	3976	136	121854	48506	2512141	Africa
Eritrea	7341	+23	60	N/A	7084	N/A	197	N/A	2030	17	23693	6553	3615561	Africa
Gibraltar	7203	+23	98	N/A	6693	+61	412	3	213885	2910	414498	12308044	33677	Europe
Niger	6989	+15	258	+4	6581	+40	150	2	275	10	187832	7384	25437623	Africa
Cayman Islands	6738	N/A	4	N/A	2550	N/A	4184	25	100855	60	202426	3029921	66809	North America
Guinea-Bissau	6440	N/A	148	N/A	6268	N/A	24	N/A	3167	73	106886	52564	2033445	Africa
Sierra Leone	6402	+1	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19588	8205315	Africa
San Marino	5979	+189	93	N/A	5610	+91	276	2	175688	2733	90716	2665609	34032	Europe
Dominica	5955	N/A	38	N/A	5475	N/A	442	N/A	82436	526	108009	1495183	72238	North America
Grenada	5888	N/A	200	N/A	5622	N/A	66	N/A	51987	1766	87070	768776	113258	North America
Liberia	5823	+2	287	N/A	5523	N/A	13	2	1114	55	128246	24545	5224938	Africa
Bermuda	5748	+18	106	N/A	5609	+6	33	2	92780	1711	646478	10434975	61953	North America
St. Vincent Grenadines	5525	+25	74	N/A	4991	N/A	460	7	49580	664	90554	812603	111437	North America
Chad	5105	N/A	175	N/A	4874	N/A	56	N/A	299	10	148082	8666	17088618	Africa
Sint Maarten	4584	+9	75	N/A	4485	+5	24	10	105229	1722	62056	1424544	43562	North America
Liechtenstein	4562	+55	61	N/A	4139	+181	362	8	119168	1593	77368	2021002	38282	Europe
Comoros	4498	N/A	150	N/A	4284	N/A	64	N/A	5022	167	N/A	N/A	895672	Africa
Antigua and Barbuda	4141	N/A	117	N/A	4008	N/A	16	11	41798	1181	17782	179486	99072	North America
Saint Martin	3949	N/A	56	N/A	1399	N/A	2494	7	99737	1414	54303	1371496	39594	North America
Monaco	3738	+10	36	N/A	3560	+37	142	1	94313	908	54960	1386688	39634	Europe
Sao Tome and Principe	3731	N/A	56	N/A	3675	N/A	0	N/A	16590	249	14689	65317	224889	Africa
Faeroe Islands	3553	+48	13	N/A	3110	+33	430	7	72326	265	562000	11440204	49125	Europe
Turks and Caicos	3096	N/A	24	N/A	3021	N/A	51	N/A	78469	608	94789	2402458	39455	North America
Caribbean Netherlands	2905	+16	22	N/A	2639	+7	244	N/A	109346	828	30126	1133963	26567	North America
Saint Kitts and Nevis	2782	N/A	28	N/A	2732	+4	22	1	51778	521	56538	1052281	53729	North America
British Virgin Islands	2765	N/A	38	N/A	N/A	N/A	N/A	7	90611	1245	82570	2705882	30515	North America
Bhutan	2640	N/A	3	N/A	2620	N/A	17	N/A	3369	4	1240776	1583471	783580	Asia
St. Barth	1601	N/A	6	N/A	N/A	N/A	N/A	N/A	161407	605	56491	5695231	9919	North America
Greenland	1456	+124	N/A	N/A	1156	+145	300	2	25585	N/A	110294	1938077	56909	North America
Anguilla	1386	+52	3	N/A	1273	+66	110	N/A	91232	197	51382	3382175	15192	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	445	N/A	7	N/A	438	N/A	0	N/A	40598	639	20508	1870997	10961	Australia/Oceania
Falkland Islands	79	N/A	N/A	N/A	N/A	N/A	N/A	N/A	21811	N/A	7747	2138874	3622	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7584	661804	Asia
Saint Pierre Miquelon	59	N/A	N/A	N/A	32	N/A	27	N/A	10254	N/A	11864	2061870	5754	North America
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2920	584468	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6333	710581	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	618000	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	11133	611166	18216	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72499	317244	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59753	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200272	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6102	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116722	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107383	Australia/Oceania
