Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Paraguay	642982	+409	18440	+18	612406	+956	12136	130	88337	2533	2536555	348490	7278712	South America
Kuwait	621466	+486	2541	+1	611381	+1086	7544	44	142019	581	7691556	1757697	4375929	Asia
Myanmar	593958	+1819	19379	+4	541648	+1407	32931	N/A	10796	352	7187337	130635	55018491	Asia
Palestine	577486	+451	5267	+14	561340	+1472	10879	77	108977	994	3078533	580950	5299137	Asia
Dominican Republic	575437	+280	4370	N/A	569294	+347	1773	33	52173	396	3129690	283758	11029423	North America
Bahrain	521613	+2029	1456	+1	494414	+2418	25743	16	289766	809	9429334	5238170	1800120	Asia
Venezuela	515943	+181	5643	+2	504626	+509	5674	230	18230	199	3359014	118687	28301471	South America
Estonia	507711	+3564	2267	+8	390415	+10571	115029	24	382306	1707	3123955	2352333	1328024	Europe
Moldova	503690	+734	11254	+12	480308	+1413	12128	89	125349	2801	3043271	757350	4018315	Europe
Libya	496778	+806	6284	+8	471202	+2334	19292	126	70694	894	2433311	346272	7027172	Africa
Egypt	487642	+1261	24149	+17	417479	+1008	46014	122	4620	229	3693367	34991	105553398	Africa
Ethiopia	468850	+64	7473	+6	419993	+484	41384	75	3917	62	4521046	37766	119711028	Africa
Mongolia	465094	+323	2172	+1	313256	N/A	149666	192	138160	645	4030048	1197156	3366351	Asia
Armenia	420757	+259	8505	+12	404157	+486	8095	N/A	141551	2861	2906066	977655	2972486	Asia
Honduras	413699	+966	10785	+7	128408	+420	274506	105	40689	1061	1263329	124253	10167377	North America
Oman	383874	+485	4248	+2	371874	+1043	7752	55	72114	798	25000000	4696480	5323136	Asia
Bosnia and Herzegovina	371846	+293	15505	+21	192218	N/A	164123	N/A	114528	4776	1704660	525034	3246760	Europe
Qatar	357764	+181	670	N/A	354367	+337	2727	17	127418	239	3379862	1203738	2807805	Asia
Hong Kong	350557	+56827	1366	+198	13232	N/A	335959	16	46135	180	36260319	4772052	7598476	Asia
Cyprus	328657	+2046	861	+2	124370	N/A	203426	60	268944	705	9477138	7755267	1222026	Asia
Kenya	323025	+23	5640	N/A	303296	N/A	14089	4	5795	101	3381634	60661	55746254	Africa
Zambia	313394	+191	3957	+2	307667	+335	1770	1	16287	206	3280022	170461	19242118	Africa
Réunion	302162	N/A	666	N/A	289069	N/A	12427	41	333522	735	1463269	1615134	905974	Africa
North Macedonia	298661	+466	9050	+14	286378	+471	3233	N/A	143364	4344	1898672	911407	2083231	Europe
Albania	271920	+95	3476	+2	266697	+396	1747	13	94661	1210	1746906	608137	2872553	Europe
Algeria	265130	+51	6848	+5	177732	+60	80550	15	5869	152	230861	5111	45171709	Africa
Botswana	263950	N/A	2619	N/A	259434	N/A	1897	1	108585	1077	2026898	833837	2430809	Africa
Nigeria	254606	+8	3142	N/A	249154	+16	2310	11	1186	15	4442964	20698	214657300	Africa
Zimbabwe	238106	+603	5397	+1	227442	+434	5267	12	15640	355	2094522	137582	15223859	Africa
Uzbekistan	236687	+91	1637	N/A	233609	+196	1441	23	6905	48	1377915	40198	34278381	Asia
Montenegro	230631	+119	2682	N/A	226684	+199	1265	60	367130	4269	1174393	1869460	628199	Europe
Mozambique	225100	+20	2194	+1	219863	N/A	3043	13	6881	67	1272590	38899	32714998	Africa
Kyrgyzstan	200576	+20	2960	N/A	195468	+100	2148	131	29920	442	1907195	284497	6703738	Asia
Luxembourg	185707	+845	995	+2	175045	+767	9667	6	288829	1548	4079174	6344317	642965	Europe
Afghanistan	174214	+141	7619	+2	157199	+306	9396	1124	4313	189	893513	22122	40390149	Asia
Maldives	171649	+535	297	N/A	156452	+479	14900	25	308487	534	2194571	3944070	556423	Asia
New Zealand	166098	+23180	56	N/A	19263	+515	146779	N/A	33206	11	6768479	1353127	5002100	Australia/Oceania
Uganda	163316	+15	3588	N/A	100057	+36	59671	35	3392	75	2468798	51275	48148244	Africa
Ghana	160028	+137	1442	N/A	157999	+217	587	1	4977	45	2321483	72198	32154539	Africa
Namibia	157284	+9	4010	+1	152806	+19	468	5	60086	1532	958170	366042	2617652	Africa
El Salvador	156364	N/A	4081	+4	132410	N/A	19873	153	23906	624	1758939	268917	6540822	North America
Laos	143486	+246	626	+3	7660	N/A	135200	N/A	19256	84	1002806	134574	7451681	Asia
Iceland	138880	+3133	68	+3	75685	N/A	63127	3	402622	197	1766309	5120642	344939	Europe
Cambodia	131372	+368	3033	+1	125029	+402	3310	N/A	7680	177	2866490	167582	17104971	Asia
Rwanda	129543	+10	1458	+1	45522	N/A	82563	1	9605	108	4876887	361586	13487484	Africa
Trinidad and Tobago	128976	+285	3642	+5	102736	N/A	22598	18	91664	2588	634632	451037	1407051	North America
Jamaica	128108	+29	2815	+1	77860	+267	47433	25	42950	944	857650	287538	2982737	North America
Guadeloupe	126642	N/A	837	N/A	2250	N/A	123555	19	316417	2091	938039	2343703	400238	North America
Cameroon	119322	+82	1926	+3	117263	+174	133	13	4316	70	1751774	63361	27647477	Africa
Martinique	115951	N/A	895	N/A	104	N/A	114952	10	309385	2388	707420	1887566	374779	North America
China	109964	+214	4636	N/A	102234	+119	3094	20	76	3	160000000	111163	1439323776	Asia
Angola	98746	N/A	1900	N/A	96680	N/A	166	N/A	2856	55	1429452	41349	34570018	Africa
DRC	86138	+99	1335	N/A	50930	N/A	33873	N/A	915	14	846704	8998	94099155	Africa
Senegal	85729	+17	1960	N/A	83683	+19	86	4	4905	112	1018133	58247	17479459	Africa
Malawi	85383	+21	2617	N/A	75914	+33	6852	67	4279	131	549110	27519	19954002	Africa
Ivory Coast	81523	+5	794	N/A	80132	+69	597	N/A	2968	29	1423042	51809	27467251	Africa
Suriname	78353	+59	1317	N/A	49359	+1	27677	3	131597	2212	229578	385584	595403	South America
French Guiana	77765	+14	392	+1	11254	N/A	66119	6	249576	1258	596857	1915533	311588	South America
Brunei	76534	+4885	135	+6	40782	+2457	35617	N/A	172192	304	717784	1614925	444469	Asia
Malta	71581	+126	607	+1	69788	+88	1186	3	161398	1369	1211456	2731550	443505	Europe
Eswatini	69258	+47	1391	+1	67711	+15	156	11	58683	1179	480011	406718	1180207	Africa
French Polynesia	68425	+774	642	+1	N/A	N/A	N/A	7	241258	2264	N/A	N/A	283618	Australia/Oceania
Fiji	64007	+8	834	N/A	62050	+42	1123	N/A	70548	919	497730	548593	907285	Australia/Oceania
Madagascar	63659	N/A	1366	N/A	58677	N/A	3616	61	2204	47	398434	13797	28877744	Africa
Guyana	63002	+31	1223	+1	61445	+118	334	7	79459	1542	543130	685004	792886	South America
Sudan	61554	+42	3911	+1	40329	N/A	17314	N/A	1351	86	562941	12357	45556244	Africa
Mauritania	58640	+2	980	+1	57618	N/A	42	30	12082	202	749041	154334	4853391	Africa
Belize	56842	+26	651	+1	55107	+115	1084	6	138752	1589	504813	1232252	409667	North America
New Caledonia	56188	+686	301	N/A	48247	+278	7640	47	193700	1038	98964	341163	290078	Australia/Oceania
Cabo Verde	55889	N/A	401	N/A	55423	+7	65	23	98733	708	400982	708370	566063	Africa
Barbados	55705	+162	316	N/A	53644	+23	1745	N/A	193446	1097	588782	2044652	287962	North America
Syria	54822	+78	3085	+3	47715	+190	4022	N/A	3011	169	146269	8033	18209433	Asia
Channel Islands	52914	+321	144	N/A	49526	+181	3244	N/A	299733	816	1209938	6853736	176537	Europe
Gabon	47543	N/A	303	N/A	46561	N/A	679	1	20552	131	1571354	679271	2313296	Africa
Papua New Guinea	41421	+86	638	N/A	39905	+191	878	7	4488	69	249149	26994	9229677	Australia/Oceania
Seychelles	39403	N/A	163	N/A	38923	N/A	317	N/A	396556	1640	N/A	N/A	99363	Africa
Curaçao	39082	+66	262	+1	38507	+40	313	3	236555	1586	493647	2987943	165213	North America
Andorra	38342	+93	151	N/A	37520	N/A	671	14	494921	1949	249838	3224923	77471	Europe
Burundi	38134	+7	38	N/A	773	N/A	37323	N/A	3055	3	345742	27701	12481001	Africa
Togo	36812	+4	272	N/A	36418	+4	122	N/A	4279	32	692784	80535	8602226	Africa
Mayotte	36662	N/A	187	N/A	2964	N/A	33511	N/A	129188	659	176919	623417	283789	Africa
Guinea	36397	N/A	440	N/A	32939	N/A	3018	49	2652	32	587607	42808	13726577	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696256	569	778000	15821691	49173	Europe
Aruba	33684	N/A	211	N/A	33418	N/A	55	6	313273	1962	177885	1654390	107523	North America
Tanzania	33620	N/A	798	N/A	N/A	N/A	N/A	7	537	13	N/A	N/A	62570078	Africa
Bahamas	33152	+2	771	N/A	31947	+38	434	9	82981	1930	220353	551553	399514	North America
Lesotho	32707	+95	697	+1	23437	+94	8573	N/A	15068	321	403174	185744	2170587	Africa
Mauritius	32154	+158	786	N/A	28562	+261	2806	N/A	25213	616	358675	281250	1275290	Africa
Mali	30392	+1	724	+2	29535	+2	133	N/A	1432	34	624420	29422	21223001	Africa
Haiti	30353	+3	820	N/A	25258	+28	4275	N/A	2609	70	132422	11382	11634441	North America
Benin	26575	+8	163	N/A	25506	N/A	906	5	2100	13	604310	47762	12652533	Africa
Somalia	26351	N/A	1348	N/A	13182	N/A	11821	N/A	1584	81	400466	24078	16632297	Africa
Congo	24020	N/A	378	N/A	20178	N/A	3464	N/A	4181	66	347815	60547	5744523	Africa
Isle of Man	23231	+132	79	N/A	22552	+88	600	N/A	270808	921	150753	1757356	85784	Europe
Timor-Leste	22736	+4	129	N/A	22291	+59	316	9	16714	95	248770	182875	1360325	Asia
Saint Lucia	22733	+4	360	N/A	22280	+23	93	3	122862	1946	136343	736878	185028	North America
Burkina Faso	20751	N/A	375	N/A	20309	N/A	67	N/A	949	17	248995	11391	21858691	Africa
Taiwan	20653	+71	853	N/A	18602	+79	1198	N/A	865	36	11705186	489988	23888719	Asia
Cayman Islands	19373	N/A	17	N/A	8553	N/A	10803	2	289106	254	222773	3324474	67010	North America
Nicaragua	18105	N/A	221	N/A	4225	N/A	13659	N/A	2680	33	N/A	N/A	6756053	North America
Tajikistan	17388	N/A	124	N/A	17263	N/A	1	N/A	1757	13	N/A	N/A	9894835	Asia
South Sudan	16993	+4	137	N/A	13271	N/A	3585	1	1489	12	342501	30011	11412685	Africa
Equatorial Guinea	15885	N/A	183	N/A	15664	N/A	38	5	10735	124	273437	184781	1479790	Africa
Gibraltar	15573	+47	101	N/A	14973	+47	499	10	462464	2999	517168	15358080	33674	Europe
Djibouti	15549	+2	189	N/A	15357	+3	3	N/A	15365	187	286380	282993	1011968	Africa
San Marino	14369	N/A	112	N/A	13994	N/A	263	4	421997	3289	136485	4008370	34050	Europe
CAR	14225	N/A	113	N/A	6859	N/A	7253	2	2862	23	81294	16358	4969828	Africa
Bhutan	13846	+311	6	N/A	9640	+342	4200	3	17621	8	1999491	2544581	785784	Asia
Grenada	13690	N/A	216	N/A	13336	N/A	138	4	120731	1905	136411	1202993	113393	North America
Liechtenstein	12319	+178	78	N/A	11770	+92	471	7	321553	2036	80413	2098953	38311	Europe
Gambia	11939	N/A	365	N/A	11559	N/A	15	4	4719	144	137657	54413	2529832	Africa
Greenland	11778	+19	18	N/A	2761	N/A	8999	7	206871	316	164926	2896793	56934	North America
Yemen	11772	+1	2135	N/A	8696	N/A	941	23	381	69	265253	8578	30921290	Asia
Bermuda	11634	+73	123	N/A	11338	+67	173	N/A	187967	1987	805308	13011083	61894	North America
Dominica	11148	+40	61	+4	10881	+169	206	N/A	154225	844	168239	2327472	72284	North America
Saint Martin	9912	+35	63	N/A	1399	N/A	8450	7	249258	1584	112382	2826083	39766	North America
Eritrea	9707	+2	103	N/A	9600	+2	4	N/A	2675	28	23693	6530	3628305	Africa
Sint Maarten	9570	+1	85	N/A	9438	+2	47	10	219053	1946	62056	1420436	43688	North America
Monaco	9500	+27	51	N/A	9264	+23	185	4	239259	1284	54960	1384174	39706	Europe
Niger	8760	+1	307	N/A	8435	+2	18	1	341	12	229438	8939	25666452	Africa
Comoros	8033	N/A	160	N/A	7855	N/A	18	N/A	8921	178	N/A	N/A	900490	Africa
Guinea-Bissau	8027	N/A	167	N/A	7018	+5	842	6	3924	82	124624	60924	2045551	Africa
Sierra Leone	7665	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31520	8247500	Africa
Caribbean Netherlands	7605	+6	31	N/A	7545	N/A	29	N/A	285580	1164	30126	1131281	26630	North America
Antigua and Barbuda	7449	N/A	135	N/A	7284	N/A	30	1	75029	1360	18901	190377	99282	North America
Liberia	7384	N/A	294	N/A	5747	N/A	1343	2	1405	56	139824	26603	5255877	Africa
Solomon Islands	7258	N/A	111	+5	1783	+22	5364	2	10152	155	5117	7157	714966	Australia/Oceania
Chad	7255	N/A	190	N/A	4874	N/A	2191	N/A	422	11	191341	11117	17211455	Africa
St. Vincent Grenadines	6742	+1	106	N/A	6627	+4	9	N/A	60451	950	98236	880819	111528	North America
British Virgin Islands	6091	+6	62	N/A	N/A	N/A	N/A	1	199267	2028	100749	3296005	30567	North America
Sao Tome and Principe	5934	N/A	72	N/A	5857	+4	5	N/A	26263	319	29036	128508	225947	Africa
Turks and Caicos	5867	N/A	36	N/A	5787	N/A	44	4	148190	909	419792	10603218	39591	North America
Saint Kitts and Nevis	5531	+1	42	N/A	5484	N/A	5	1	102755	780	65141	1210192	53827	North America
Palau	3834	+11	6	N/A	3313	N/A	515	5	210220	329	37269	2043481	18238	Australia/Oceania
St. Barth	3780	+22	6	N/A	N/A	N/A	N/A	N/A	380780	604	78646	7922434	9927	North America
Kiribati	2964	+11	11	N/A	2261	+20	692	4	24195	90	N/A	N/A	122506	Australia/Oceania
Anguilla	2555	N/A	9	N/A	2528	N/A	18	4	167805	591	51382	3374622	15226	North America
Saint Pierre Miquelon	1087	N/A	1	N/A	1065	N/A	21	1	189142	174	17358	3020358	5747	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Tonga	645	+290	N/A	N/A	303	+126	342	N/A	5989	N/A	N/A	N/A	107694	Australia/Oceania
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41613	642	20508	1879743	10910	Australia/Oceania
Montserrat	164	N/A	2	N/A	161	N/A	1	N/A	32820	400	8359	1672804	4997	North America
Falkland Islands	114	+5	N/A	N/A	N/A	N/A	N/A	N/A	31241	N/A	8632	2365580	3649	South America
Cook Islands	84	+13	N/A	N/A	7	+3	77	N/A	4775	N/A	2311	131374	17591	Australia/Oceania
Macao	82	+1	N/A	N/A	79	N/A	3	N/A	123	N/A	5318	8008	664102	Asia
Samoa	33	N/A	N/A	N/A	28	N/A	5	N/A	164	N/A	N/A	N/A	200614	Australia/Oceania
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36070	N/A	N/A	N/A	804	Europe
Vanuatu	18	N/A	1	N/A	6	N/A	11	N/A	56	3	23000	72075	319112	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	621823	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59856	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6107	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117035	Australia/Oceania
