Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Pakistan	1527151	+76	30363	N/A	1490947	+3803	5841	211	6682	133	27880235	121987	228550118	Asia
Ireland	1498834	N/A	6932	N/A	1363739	+10656	128163	50	297607	1376	11971043	2376956	5036292	Europe
Norway	1419507	+411	2783	N/A	N/A	N/A	N/A	20	258235	506	11002430	2001551	5496953	Europe
Kazakhstan	1305375	+20	13660	N/A	1290790	+5	925	24	68067	712	11575012	603563	19177809	Asia
Hong Kong	1197078	+794	9110	+41	N/A	N/A	N/A	115	157394	1198	44972952	5913127	7605613	Asia
Morocco	1164345	+49	16062	N/A	1147643	+64	640	293	30891	426	11237010	298128	37691877	Africa
Singapore	1157251	+1670	1313	+3	1086900	N/A	69038	8	195069	221	23611604	3980030	5932519	Asia
Bulgaria	1149225	+254	36782	+1	948501	+182	163942	118	167647	5366	9746014	1421730	6855039	Europe
Croatia	1113135	+644	15725	+5	1092179	+930	5231	25	274167	3873	4740837	1167678	4060056	Europe
Cuba	1099444	+402	8520	+1	1088990	+477	1934	23	97173	753	12920253	1141943	11314268	North America
Lebanon	1095518	+112	10358	+3	1076531	+505	8629	186	161799	1530	4795578	708267	6770859	Asia
Lithuania	1048704	+1131	9011	+5	1005187	+2912	34506	46	395071	3395	8177249	3080556	2654472	Europe
Tunisia	1038668	N/A	28509	N/A	N/A	N/A	N/A	29	86272	2368	4547755	377737	12039481	Africa
Slovenia	996832	+1297	6556	+1	967137	+2425	23139	28	479373	3153	2633470	1266427	2079448	Europe
Nepal	978654	+6	11951	N/A	966303	+44	400	N/A	32543	397	5593765	186009	30072505	Asia
Belarus	974046	+840	6899	+5	928536	N/A	38611	N/A	103142	731	13025001	1379216	9443772	Europe
Finland	949583	N/A	3517	N/A	46000	N/A	900066	29	170908	633	10591416	1906270	5556093	Europe
Bolivia	903828	+52	21903	+2	851714	+452	30211	220	75588	1832	2688875	224872	11957371	South America
Uruguay	895592	+141	7193	N/A	886330	+410	2069	17	256232	2058	6089116	1742121	3495232	South America
UAE	895264	+246	2302	N/A	876893	+398	16069	N/A	88607	228	152201658	15063789	10103810	Asia
Ecuador	865585	N/A	35513	N/A	N/A	N/A	N/A	759	47766	1960	2470170	136312	18121455	South America
Costa Rica	844892	N/A	8357	N/A	825599	N/A	10936	44	163195	1614	4163300	804161	5177198	North America
Guatemala	837492	+115	17427	+5	816834	+431	3231	5	45252	942	4351661	235132	18507281	North America
New Zealand	818882	+5812	543	+9	760025	+8568	58314	N/A	163708	109	6968718	1393158	5002100	Australia/Oceania
Latvia	812877	+191	5714	+3	796377	+1307	10786	11	439640	3090	7124966	3853495	1848962	Europe
Azerbaijan	792349	+14	9705	N/A	782506	+39	138	N/A	76909	942	6766600	656799	10302398	Asia
Panama	768470	N/A	8178	N/A	757723	N/A	2569	9	173233	1844	5783875	1303834	4436053	North America
Saudi Arabia	752479	+83	9068	+2	738780	+249	4631	60	21030	253	41737219	1166430	35782016	Asia
Sri Lanka	662827	+33	16495	N/A	642550	+5	3782	N/A	30724	765	6477329	300243	21573610	Asia
Paraguay	648446	N/A	18734	N/A	624673	N/A	5039	3	88962	2570	2615453	358822	7289004	South America
Kuwait	630888	N/A	2555	N/A	627278	N/A	1055	4	143928	583	7976136	1819643	4383352	Asia
Myanmar	612545	+18	19434	N/A	591304	+40	1807	N/A	11125	353	7823103	142080	55061274	Asia
Palestine	581678	N/A	5352	N/A	575613	N/A	713	17	109480	1007	3078533	579422	5313106	Asia
Dominican Republic	578733	+107	4375	N/A	574240	+108	118	16	52411	396	3254321	294717	11042194	North America
Estonia	567183	+259	2511	+3	501553	+1093	63119	3	427054	1891	3291730	2478473	1328128	Europe
Bahrain	562759	+360	1473	N/A	557318	+457	3968	3	311414	815	9672860	5352674	1807108	Asia
Venezuela	522034	+88	5701	+1	514685	+77	1648	230	18452	202	3359014	118726	28292046	South America
Moldova	516316	+152	11481	+1	503156	+206	1679	20	128526	2858	3202186	797115	4017219	Europe
Egypt	511977	N/A	24522	N/A	442182	N/A	45273	122	4840	232	3693367	34915	105780503	Africa
Libya	501834	N/A	6429	N/A	490837	N/A	4568	101	71302	913	2475203	351684	7038151	Africa
Ethiopia	470259	+27	7509	N/A	453628	+12	9122	20	3917	63	4733549	39431	120046599	Africa
Mongolia	469330	+23	2177	N/A	313256	N/A	153897	192	139161	646	4030048	1194953	3372559	Asia
Cyprus	464366	N/A	993	N/A	124370	N/A	339003	60	379676	812	9477138	7748730	1223057	Asia
Armenia	422747	+18	8621	N/A	410434	+14	3692	N/A	142189	2900	3013643	1013625	2973135	Asia
Honduras	421268	N/A	10888	N/A	131100	N/A	279280	105	41358	1069	1263329	124027	10185898	North America
Oman	388795	N/A	4257	N/A	383851	N/A	687	6	72829	797	25000000	4683013	5338443	Asia
Bosnia and Herzegovina	376437	N/A	15749	N/A	192218	N/A	168470	N/A	116028	4854	1748585	538959	3244376	Europe
Qatar	363443	+98	677	N/A	361719	+141	1047	1	129440	241	3421141	1218440	2807805	Asia
Réunion	360445	N/A	731	N/A	342442	N/A	17272	10	397524	806	1603660	1768631	906724	Africa
Kenya	323609	+4	5649	N/A	317811	+5	149	N/A	5791	101	3565081	63792	55885731	Africa
Zambia	318467	+63	3973	+3	313553	+138	941	N/A	16498	206	3398200	176047	19302840	Africa
North Macedonia	308516	+126	9261	N/A	298251	+152	1004	N/A	148096	4446	1994836	957573	2083221	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125537	1103	2026898	831924	2436398	Africa
Albania	274462	+33	3496	+1	270608	+42	358	2	95559	1217	1791981	623909	2872185	Europe
Algeria	265739	+1	6874	N/A	178332	+1	80533	6	5871	152	230861	5100	45264861	Africa
Nigeria	255648	+2	3143	N/A	249847	+5	2658	11	1188	15	4977858	23125	215259375	Africa
Zimbabwe	247237	N/A	5462	N/A	240860	N/A	915	12	16213	358	2226058	145978	15249290	Africa
Uzbekistan	238252	+38	1637	N/A	236228	+42	387	23	6939	48	1377915	40131	34335392	Asia
Montenegro	234137	+86	2709	N/A	230861	+56	567	6	372706	4312	2438028	3880925	628208	Europe
Luxembourg	229311	N/A	1054	N/A	214556	N/A	13701	4	355983	1636	4200517	6520891	644163	Europe
Mozambique	225323	+7	2200	N/A	223071	N/A	52	13	6866	67	1306062	39797	32818276	Africa
Kyrgyzstan	200980	N/A	2991	N/A	196306	N/A	1683	131	29924	445	1907195	283961	6716396	Asia
Laos	199868	+406	714	+2	7660	N/A	191494	N/A	26777	96	1232128	165074	7464089	Asia
Iceland	183974	N/A	110	N/A	75685	N/A	108179	1	532952	319	1953616	5659407	345198	Europe
China	178764	+3896	4638	N/A	148170	+2818	25956	74	124	3	160000000	111163	1439323776	Asia
Afghanistan	178387	+14	7676	N/A	161474	+9	9237	1124	4405	190	934593	23080	40493402	Asia
Maldives	178313	N/A	298	N/A	163687	N/A	14328	25	319819	534	2213831	3970691	557543	Asia
Uganda	164051	+9	3596	N/A	100205	+5	60250	2	3395	74	2605320	53919	48318778	Africa
El Salvador	162089	N/A	4125	N/A	150662	N/A	7302	8	24767	630	1950448	298021	6544659	North America
Ghana	161101	N/A	1445	N/A	159624	N/A	32	1	4998	45	2430490	75409	32230896	Africa
Namibia	158074	+73	4022	N/A	153662	N/A	390	N/A	60263	1533	996110	379750	2623065	Africa
Martinique	147519	N/A	918	N/A	104	N/A	146497	8	393652	2450	828928	2211979	374745	North America
Trinidad and Tobago	142076	+223	3800	+2	131870	+419	6406	18	100936	2700	688829	489370	1407582	North America
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350110	2134	938039	2343656	400246	North America
Brunei	139847	+210	217	N/A	138167	+387	1463	3	314291	488	717784	1613143	444960	Asia
Cambodia	136044	+12	3055	N/A	132751	+19	238	N/A	7941	178	2942234	171737	17132162	Asia
Rwanda	129756	N/A	1458	N/A	45522	N/A	82776	1	9594	108	5188208	383592	13525319	Africa
Jamaica	129203	+35	2926	+2	82455	+90	43822	N/A	43295	980	964286	323125	2984252	North America
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4320	70	1751774	63183	27725347	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2859	55	1499795	43233	34690696	Africa
Malta	88558	+314	673	+1	79743	+730	8142	4	199615	1517	1855198	4181736	443643	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	922	14	846704	8967	94420493	Africa
Senegal	85967	+2	1965	N/A	83979	+3	23	1	4904	112	1058790	60394	17531477	Africa
Malawi	85727	+4	2631	+1	81915	+20	1181	67	4284	131	568690	28417	20012269	Africa
Ivory Coast	81857	+8	797	N/A	81023	+3	37	N/A	2972	29	1488217	54030	27544224	Africa
French Guiana	80035	N/A	394	N/A	11254	N/A	68387	2	256112	1261	618263	1978442	312500	South America
Suriname	79276	N/A	1325	N/A	49395	N/A	28556	N/A	133009	2223	235707	395468	596020	South America
French Polynesia	72596	N/A	648	N/A	N/A	N/A	N/A	7	255793	2283	N/A	N/A	283808	Australia/Oceania
Channel Islands	72328	N/A	165	N/A	70327	N/A	1836	N/A	409269	934	1252808	7089025	176725	Europe
Eswatini	70098	+1	1395	N/A	68643	+30	60	11	59324	1181	1009482	854322	1181618	Africa
Fiji	64509	N/A	862	N/A	62662	N/A	985	N/A	71041	949	506199	557459	908047	Australia/Oceania
Barbados	64348	+171	383	+2	60862	N/A	3103	N/A	223428	1330	631288	2191949	288003	North America
Madagascar	64089	N/A	1390	N/A	59355	N/A	3344	14	2213	48	415532	14348	28961653	Africa
Guyana	63368	+4	1228	N/A	62049	+13	91	1	79876	1548	582937	734797	793331	South America
Sudan	62057	N/A	4929	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12324	45676846	Africa
New Caledonia	60385	N/A	312	N/A	60011	N/A	62	9	207937	1074	98964	340785	290400	Australia/Oceania
Mauritania	58681	N/A	982	N/A	57688	+1	11	N/A	12055	202	794258	163166	4867799	Africa
Belize	57331	N/A	672	N/A	56473	N/A	186	6	139656	1637	529581	1290037	410516	North America
Cabo Verde	55988	+2	401	N/A	55522	+6	65	23	98784	708	400982	707484	566772	Africa
Syria	55765	N/A	3148	N/A	51964	N/A	653	N/A	3054	172	146269	8011	18259525	Asia
Bhutan	51800	+1367	16	N/A	42206	+1592	9578	10	65838	20	2232772	2837853	786782	Asia
Gabon	47594	+6	303	N/A	47280	+10	11	N/A	20519	131	1591228	686027	2319482	Africa
Papua New Guinea	43660	N/A	649	N/A	42946	N/A	65	7	4720	70	249149	26936	9249619	Australia/Oceania
Seychelles	41660	N/A	164	N/A	40675	N/A	821	N/A	418971	1649	N/A	N/A	99434	Africa
Curaçao	41652	+499	271	+1	40800	+494	581	3	251990	1640	494095	2989225	165292	North America
Andorra	40709	N/A	153	N/A	39999	N/A	557	14	525372	1975	249838	3224299	77486	Europe
Burundi	38722	N/A	38	N/A	773	N/A	37911	N/A	3092	3	345742	27609	12522788	Africa
Mauritius	37251	N/A	985	N/A	35198	N/A	1068	N/A	29204	772	358675	281195	1275537	Africa
Mayotte	37038	N/A	187	N/A	2964	N/A	33887	N/A	130157	657	176919	621717	284565	Africa
Togo	36962	N/A	273	+1	36672	+4	17	N/A	4285	32	725088	84067	8625082	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2648	32	660107	47943	13768580	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704502	569	778000	15814615	49195	Europe
Aruba	34345	N/A	212	N/A	34038	N/A	95	2	319263	1971	177885	1653575	107576	North America
Tanzania	33851	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62770772	Africa
Bahamas	33391	+3	789	N/A	32259	+1	343	11	83487	1973	229817	574607	399955	North America
Taiwan	33205	+1351	854	N/A	21915	+203	10436	N/A	1390	36	13704955	573579	23893768	Asia
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15148	321	431221	198483	2172580	Africa
Mali	30651	+18	729	N/A	29734	+22	188	N/A	1440	34	659396	30969	21291808	Africa
Haiti	30594	N/A	835	N/A	29176	N/A	583	N/A	2626	72	132422	11366	11650769	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	331046	1014	150753	1756271	85837	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2124	13	604310	47621	12689966	Africa
Somalia	26471	N/A	1350	N/A	13182	N/A	11939	N/A	1587	81	400466	24002	16684591	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4180	67	347815	60379	5760527	Africa
Saint Lucia	23094	+49	367	+2	22616	N/A	111	1	124747	1982	141628	765036	185126	North America
Timor-Leste	22853	N/A	130	N/A	22704	N/A	19	N/A	16763	95	260207	190868	1363279	Asia
Cayman Islands	21406	N/A	26	N/A	8553	N/A	12827	1	319016	387	222773	3320015	67100	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	951	17	248995	11356	21926283	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2733	33	N/A	N/A	6765310	North America
Gibraltar	17494	N/A	101	N/A	16579	N/A	814	N/A	519526	2999	534283	15866807	33673	Europe
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1753	12	N/A	N/A	9920065	Asia
South Sudan	17369	N/A	138	N/A	13514	N/A	3717	1	1520	12	370216	32395	11428099	Africa
Liechtenstein	16975	+29	84	N/A	16621	+132	270	N/A	442945	2192	102174	2666127	38323	Europe
Equatorial Guinea	15906	N/A	183	N/A	15697	N/A	26	5	10709	123	307847	207272	1485233	Africa
San Marino	15683	N/A	114	N/A	15225	N/A	344	4	460479	3347	147532	4331787	34058	Europe
Djibouti	15598	N/A	189	N/A	15404	N/A	5	N/A	15388	186	302030	297961	1013657	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2942	23	81294	16325	4979705	Africa
Grenada	14165	N/A	219	N/A	13815	N/A	131	4	124852	1930	146475	1291052	113454	North America
Bermuda	12901	N/A	131	N/A	12563	N/A	207	N/A	208528	2117	858416	13875184	61867	North America
Solomon Islands	12437	N/A	139	N/A	11194	N/A	1104	2	17347	194	5117	7137	716951	Australia/Oceania
Gambia	11994	N/A	365	N/A	11591	N/A	38	N/A	4726	144	155686	61346	2537839	Africa
Dominica	11988	N/A	63	N/A	11903	N/A	22	N/A	165798	871	187337	2590927	72305	North America
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210217	369	164926	2896182	56946	North America
Yemen	11817	N/A	2148	N/A	9001	N/A	668	23	381	69	265253	8557	30998644	Asia
Monaco	11402	+20	54	N/A	11137	+28	211	4	286922	1359	54960	1383024	39739	Europe
Saint Martin	10279	N/A	63	N/A	1399	N/A	8817	7	257988	1581	112382	2820621	39843	North America
Sint Maarten	9920	N/A	86	N/A	9753	N/A	81	10	226769	1966	62056	1418585	43745	North America
Eritrea	9733	N/A	103	N/A	9629	+3	1	N/A	2678	28	23693	6520	3634073	Africa
Caribbean Netherlands	9349	N/A	34	N/A	8987	N/A	328	N/A	350701	1275	30126	1130092	26658	North America
Tonga	8922	+80	11	N/A	7202	+186	1709	N/A	82738	102	348863	3235186	107834	Australia/Oceania
Niger	8871	+5	308	N/A	8493	N/A	70	1	344	12	246945	9583	25770027	Africa
Guinea-Bissau	8176	N/A	170	N/A	7280	N/A	726	6	3986	83	131519	64123	2051031	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8973	177	N/A	N/A	902671	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31447	8266595	Africa
Antigua and Barbuda	7535	N/A	135	N/A	7377	N/A	23	1	75822	1358	18901	190195	99377	North America
Liberia	7402	N/A	294	N/A	5747	N/A	1361	2	1405	56	139824	26533	5269880	Africa
Chad	7378	N/A	192	N/A	4874	N/A	2312	N/A	427	11	191341	11081	17267055	Africa
St. Vincent Grenadines	6751	+2	106	N/A	6641	N/A	4	N/A	60510	950	98713	884771	111569	North America
Vanuatu	6314	+225	7	N/A	5051	N/A	1256	3	19734	22	24976	78060	319957	Australia/Oceania
British Virgin Islands	6162	N/A	62	N/A	N/A	N/A	N/A	1	201438	2027	102294	3344034	30590	North America
Sao Tome and Principe	5948	N/A	73	N/A	5872	N/A	3	N/A	26269	322	29036	128237	226425	Africa
Turks and Caicos	5936	N/A	36	N/A	5862	N/A	38	4	149702	908	447713	11291057	39652	North America
Saint Kitts and Nevis	5557	+2	43	N/A	5509	N/A	5	N/A	103154	798	65141	1209203	53871	North America
Samoa	4793	N/A	10	N/A	1605	N/A	3178	3	23873	50	36282	180715	200769	Australia/Oceania
St. Barth	4432	N/A	6	N/A	N/A	N/A	N/A	N/A	446279	604	78646	7919243	9931	North America
Palau	4190	N/A	6	N/A	3803	N/A	381	N/A	229614	329	42790	2344915	18248	Australia/Oceania
Cook Islands	3941	+153	N/A	N/A	3389	+207	552	N/A	224010	N/A	14341	815154	17593	Australia/Oceania
Kiribati	3071	N/A	13	N/A	2596	N/A	462	3	25024	106	N/A	N/A	122721	Australia/Oceania
Anguilla	2731	N/A	9	N/A	2716	N/A	6	4	179176	590	51382	3371080	15242	North America
Saint Pierre Miquelon	2537	N/A	1	N/A	2449	N/A	87	1	441755	174	22941	3994602	5743	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41697	643	20508	1883542	10888	Australia/Oceania
Montserrat	176	N/A	2	N/A	174	N/A	0	N/A	35221	400	9403	1881729	4997	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34963	N/A	8632	2357826	3661	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8081	665142	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	14	+7	N/A	N/A	7	N/A	7	N/A	234	N/A	N/A	N/A	59903	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	623554	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	7	N/A	N/A	N/A	7	N/A	0	N/A	4253	N/A	N/A	N/A	1646	Australia/Oceania
Nauru	3	N/A	N/A	N/A	3	N/A	0	N/A	274	N/A	N/A	N/A	10946	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6109	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117176	Australia/Oceania
