Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Lesotho	21755	N/A	662	N/A	13657	N/A	7436	N/A	10043	306	256932	118613	2166139	Africa
Mauritius	21191	+151	455	N/A	19305	+149	1431	N/A	16624	357	358675	281372	1274738	Africa
Mayotte	20938	N/A	185	N/A	2964	N/A	17789	N/A	74233	656	176919	627243	282058	Africa
Burundi	20386	+26	38	N/A	773	N/A	19575	N/A	1646	3	345742	27910	12387708	Africa
Timor-Leste	19822	+1	122	N/A	19696	N/A	4	N/A	14643	90	169501	125211	1353728	Asia
Congo	18837	N/A	349	N/A	12421	N/A	6067	N/A	3300	61	188207	32968	5708791	Africa
Iceland	17446	N/A	35	N/A	15665	N/A	1746	3	50662	102	1236987	3592144	344359	Europe
Curaçao	17390	+6	178	N/A	17102	+16	110	3	105370	1079	333270	2019365	165037	North America
Channel Islands	17326	N/A	103	N/A	15135	N/A	2088	N/A	98378	585	1067673	6062294	176117	Europe
Mali	17300	+81	603	+1	15114	+29	1583	N/A	821	29	486126	23073	21069384	Africa
Nicaragua	17152	N/A	209	N/A	4225	N/A	12718	N/A	2547	31	N/A	N/A	6735385	North America
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1738	13	N/A	N/A	9838510	Asia
Andorra	16712	N/A	131	N/A	15770	N/A	811	4	215809	1692	193595	2499968	77439	Europe
Taiwan	16578	+12	848	N/A	15594	+4	136	N/A	694	36	8307723	347932	23877446	Asia
Aruba	16312	+21	174	N/A	15955	+22	183	11	151875	1620	177885	1656223	107404	North America
Burkina Faso	15711	+197	281	+16	15211	+202	219	N/A	724	13	230176	10603	21707789	Africa
Brunei	14992	+74	97	N/A	14367	+25	528	N/A	33814	219	607880	1371041	443371	Asia
Equatorial Guinea	13579	N/A	173	N/A	13323	N/A	83	1	9252	118	242340	165122	1467638	Africa
Djibouti	13504	N/A	186	N/A	13291	N/A	27	N/A	13394	184	245878	243879	1008198	Africa
Saint Lucia	12954	N/A	280	N/A	12553	N/A	121	10	70094	1515	92984	503138	184808	North America
South Sudan	12717	N/A	133	N/A	12395	N/A	189	2	1118	12	259491	22806	11378273	Africa
Hong Kong	12425	+3	213	N/A	12130	+2	82	N/A	1639	28	28195188	3718435	7582542	Asia
New Caledonia	12099	+32	276	N/A	11478	+85	345	15	41813	954	42756	147762	289358	Australia/Oceania
CAR	11708	N/A	101	N/A	6859	N/A	4748	2	2366	20	60228	12173	4947777	Africa
New Zealand	11114	+148	42	N/A	5567	+18	5505	64	2222	8	4812340	962064	5002100	Australia/Oceania
Isle of Man	11085	+92	66	N/A	10363	N/A	656	1	129398	770	133676	1560432	85666	Europe
Gambia	9989	N/A	342	N/A	9638	N/A	9	3	3977	136	121854	48510	2511954	Africa
Yemen	9981	+2	1945	+2	6829	+3	1207	23	325	63	265253	8627	30748591	Asia
Eritrea	7305	+20	60	N/A	7076	+28	169	N/A	2021	17	23693	6553	3615427	Africa
Gibraltar	7163	+33	98	N/A	6488	+80	577	3	212697	2910	413528	12279241	33677	Europe
Niger	6958	+25	254	N/A	6541	+6	163	2	274	10	186846	7346	25435214	Africa
Cayman Islands	6738	+139	4	N/A	2550	+87	4184	25	100858	60	202426	3030012	66807	North America
Guinea-Bissau	6440	+1	146	N/A	6259	+1	35	N/A	3167	72	106781	52516	2033318	Africa
Sierra Leone	6401	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19589	8204871	Africa
Grenada	5888	+4	200	N/A	5622	N/A	66	N/A	51988	1766	87070	768783	113257	North America
Liberia	5821	N/A	287	N/A	5523	N/A	11	2	1114	55	128246	24547	5224613	Africa
Dominica	5819	N/A	37	N/A	5396	N/A	386	N/A	80553	512	105957	1466776	72238	North America
San Marino	5790	N/A	93	N/A	5519	N/A	178	2	170139	2733	88512	2600923	34031	Europe
Bermuda	5730	N/A	106	N/A	5603	N/A	21	2	92488	1711	639674	10324983	61954	North America
St. Vincent Grenadines	5500	N/A	74	N/A	4991	N/A	435	7	49356	664	89984	807495	111436	North America
Chad	5105	N/A	175	N/A	4874	N/A	56	N/A	299	10	148082	8666	17087325	Africa
Sint Maarten	4575	+2	75	N/A	4480	+2	20	10	105025	1722	62056	1424577	43561	North America
Comoros	4489	+7	150	N/A	4273	+14	66	N/A	5012	167	N/A	N/A	895621	Africa
Liechtenstein	4460	+47	61	N/A	3958	N/A	441	8	116504	1593	77368	2021002	38282	Europe
Antigua and Barbuda	4141	N/A	117	N/A	4000	N/A	24	11	41799	1181	17782	179489	99070	North America
Saint Martin	3949	N/A	56	N/A	1399	N/A	2494	7	99740	1414	54303	1371530	39593	North America
Sao Tome and Principe	3731	N/A	56	N/A	3675	N/A	0	N/A	16591	249	14689	65320	224878	Africa
Monaco	3728	+23	36	N/A	3517	+15	175	1	94063	908	54960	1386723	39633	Europe
Faeroe Islands	3408	N/A	13	N/A	3015	N/A	380	7	69375	265	556000	11318297	49124	Europe
Turks and Caicos	3096	+3	24	N/A	3021	+1	51	N/A	78473	608	94789	2402580	39453	North America
Caribbean Netherlands	2869	+11	22	N/A	2623	+30	224	N/A	107995	828	30126	1134006	26566	North America
Saint Kitts and Nevis	2779	+2	28	N/A	2723	N/A	28	1	51723	521	56387	1049490	53728	North America
British Virgin Islands	2765	N/A	38	N/A	N/A	N/A	N/A	7	90614	1245	82570	2705971	30514	North America
Bhutan	2636	+2	3	N/A	2620	N/A	13	N/A	3364	4	1239008	1581261	783557	Asia
St. Barth	1601	N/A	6	N/A	N/A	N/A	N/A	N/A	161407	605	56491	5695231	9919	North America
Anguilla	1334	N/A	3	N/A	1207	N/A	124	N/A	87815	197	51382	3382397	15191	North America
Greenland	1332	N/A	N/A	N/A	1011	N/A	321	2	23406	N/A	106610	1873342	56909	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	445	N/A	7	N/A	438	N/A	0	N/A	40595	639	20508	1870826	10962	Australia/Oceania
Falkland Islands	79	N/A	N/A	N/A	N/A	N/A	N/A	N/A	21811	N/A	7747	2138874	3622	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7584	661780	Asia
Saint Pierre Miquelon	59	N/A	N/A	N/A	32	N/A	27	N/A	10254	N/A	11864	2061870	5754	North America
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2920	584468	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6333	710535	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	617960	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	11133	611200	18215	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72504	317224	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59752	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200269	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6102	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116719	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107380	Australia/Oceania
