Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Israel	3974781	+7041	10555	+1	3894082	N/A	70144	258	426204	1132	41373364	4436346	9326000	Asia
Austria	3933682	+21076	16097	+36	3674107	+30517	243478	226	432412	1769	177765409	19540971	9097061	Europe
Belgium	3905122	+12483	30970	+31	3561316	+6650	312836	183	334382	2652	33001012	2825765	11678611	Europe
Czechia	3845630	+6701	39810	+26	3750407	+2862	55413	109	357932	3705	54821103	5102470	10744033	Europe
Thailand	3781827	+24252	25700	+94	3508052	+26225	248075	1496	53942	367	17270775	246342	70108987	Asia
South Africa	3727208	+2031	100070	+3	3614509	+821	12629	546	61477	1651	23971040	395381	60627747	Africa
Philippines	3680236	+257	59422	+52	3588359	+1375	32455	289	32814	530	29066768	259169	112153795	Asia
Portugal	3604114	N/A	21693	N/A	N/A	N/A	N/A	61	355286	2138	40239817	3966758	10144258	Europe
Peru	3549511	+483	212396	+24	N/A	N/A	N/A	417	105071	6287	29002138	858508	33782021	South America
Canada	3535392	+13639	37850	+78	3318094	+4461	179448	386	92245	988	59740722	1558754	38325951	North America
Switzerland	3512093	N/A	13745	+5	2930765	+14360	567583	132	400637	1568	20400357	2327139	8766283	Europe
Chile	3496238	+4038	56822	+13	3145753	+14103	293663	499	180166	2928	35850659	1847430	19405690	South America
Greece	3126856	+12265	27892	+76	2872518	+16164	226446	358	302602	2699	75619942	7318126	10333238	Europe
Denmark	2927746	+3000	5813	+15	2873033	+5933	48900	16	502342	997	126901505	21773746	5828189	Europe
Romania	2866793	+2320	65148	+19	2606660	N/A	194985	360	150794	3427	22213710	1168447	19011305	Europe
Sweden	2491980	+819	18472	N/A	2441012	+326	32496	25	244064	1809	18417910	1803844	10210366	Europe
Iraq	2321095	+289	25179	+1	2286233	+601	9683	36	55510	602	18373555	439412	41813985	Asia
Serbia	1985085	+1351	15850	+8	1936195	N/A	33040	27	228821	1827	9262624	1067703	8675283	Europe
Bangladesh	1951903	+36	29123	N/A	1886036	+785	36744	1283	11647	174	13865462	82737	167583899	Asia
Hungary	1863039	+2880	45647	+36	1720497	+3229	96895	49	193722	4746	11168674	1161338	9617076	Europe
Slovakia	1737315	+5219	19482	+20	1637371	+10365	80462	170	317939	3565	6939102	1269896	5464308	Europe
Jordan	1689314	N/A	14003	N/A	1668852	N/A	6459	276	162718	1349	16575546	1596593	10381824	Asia
Georgia	1650384	+376	16765	+4	1629266	+234	4353	N/A	415122	4217	16498490	4149877	3975658	Asia
Pakistan	1525923	+148	30361	N/A	1486464	+212	9098	310	6679	133	27633900	120959	228456212	Asia
Ireland	1481171	+4059	6824	+19	1315786	+2377	158561	58	294170	1355	11887837	2361000	5035086	Europe
Norway	1412969	+1419	2667	N/A	N/A	N/A	N/A	20	257089	485	11002430	2001888	5496027	Europe
Kazakhstan	1305229	+15	13660	N/A	1290278	+170	1291	528	68077	712	11575012	603717	19172901	Asia
Hong Kong	1180591	+2777	8460	+111	N/A	N/A	N/A	115	155253	1113	44972952	5914159	7604285	Asia
Morocco	1163726	+70	16061	N/A	1146942	+54	723	293	30883	426	11237010	298204	37682317	Africa
Bulgaria	1143424	+726	36655	+19	935130	+1290	171639	165	166773	5346	9661189	1409122	6856175	Europe
Singapore	1123886	+4467	1287	+3	1050649	+3918	71950	15	189477	217	23611604	3980704	5931515	Asia
Croatia	1105315	+1653	15646	+12	1081347	+640	8322	26	272204	3853	4704031	1158455	4060607	Europe
Cuba	1094352	+676	8517	+1	1082783	+814	3052	23	96722	753	12920253	1141928	11314419	North America
Lebanon	1093850	+299	10327	+3	1069049	+1123	14474	186	161537	1525	4795578	708198	6771523	Asia
Tunisia	1037358	N/A	28425	N/A	N/A	N/A	N/A	29	86182	2362	4537900	377003	12036780	Africa
Lithuania	1035797	+1868	8938	+11	977410	+3982	49449	60	390087	3366	8111017	3054656	2655296	Europe
Slovenia	980677	+2506	6517	+5	940216	+3519	33944	40	471606	3134	2622529	1261170	2079442	Europe
Nepal	978538	+10	11951	N/A	965822	+57	765	100	32552	398	5566414	185170	30061036	Asia
Belarus	966819	+872	6862	+9	928536	N/A	31421	N/A	102376	727	12913852	1367437	9443839	Europe
Finland	913476	+5690	3307	+53	46000	N/A	864169	45	164415	595	10497812	1889487	5555906	Europe
Bolivia	902749	+144	21897	N/A	845056	+1136	35796	220	75519	1832	2686794	224763	11953890	South America
UAE	892929	+215	2302	N/A	871669	+614	18958	N/A	88398	228	149610167	14811130	10101199	Asia
Uruguay	891800	+820	7176	+5	880008	+1132	4616	35	255167	2053	6045645	1729813	3494970	South America
Ecuador	863398	+528	35461	+12	N/A	N/A	N/A	759	47660	1957	2470170	136356	18115595	South America
Costa Rica	841343	N/A	8327	N/A	820853	N/A	12163	63	162541	1609	4136613	799163	5176182	North America
Guatemala	832956	+797	17350	+12	809154	+1281	6452	5	45025	938	4289592	231869	18500027	North America
Latvia	805353	+1065	5667	+10	775308	+3617	24378	30	435464	3064	7084722	3830791	1849415	Europe
Azerbaijan	792141	+38	9701	+1	782143	+59	297	N/A	76904	942	6726560	653039	10300403	Asia
Panama	765930	+253	8172	N/A	755758	+462	2000	10	172718	1843	5735815	1293433	4434567	North America
Saudi Arabia	751404	+108	9053	+3	736013	+314	6338	84	21006	253	41618512	1163498	35770157	Asia
New Zealand	730285	+12635	404	+18	643478	+15974	86403	N/A	145996	81	6943325	1388082	5002100	Australia/Oceania
Sri Lanka	662342	+126	16486	+1	642449	+5143	3407	N/A	30704	764	6368159	295210	21571652	Asia
Paraguay	648353	N/A	18731	N/A	624673	N/A	4949	8	88973	2570	2601300	356974	7287089	South America
Kuwait	630029	+117	2555	N/A	625966	+170	1508	10	143778	583	7939776	1811919	4381971	Asia
Myanmar	612079	+95	19434	+1	590464	+106	2181	N/A	11118	353	7732206	140449	55053315	Asia
Palestine	581467	N/A	5351	N/A	575095	N/A	1021	17	109494	1008	3078533	579706	5310507	Asia
Dominican Republic	578319	N/A	4375	N/A	573814	N/A	130	21	52385	396	3237860	293289	11039818	North America
Estonia	561228	+998	2479	+4	490210	+2089	68539	10	422577	1867	3262504	2456503	1328109	Europe
Bahrain	558007	+620	1472	N/A	551408	+788	5127	3	309007	815	9633621	5334798	1805808	Asia
Venezuela	521105	+75	5689	+1	513708	+37	1708	230	18418	201	3359014	118719	28293799	South America
Moldova	514650	+222	11453	+1	500740	+209	2457	54	128105	2851	3172226	789617	4017423	Europe
Egypt	509177	N/A	24473	N/A	438458	N/A	46246	122	4815	231	3693367	34929	105738251	Africa
Libya	501738	N/A	6419	N/A	490052	N/A	5267	101	71309	912	2473358	351524	7036108	Africa
Ethiopia	469916	+37	7508	N/A	450446	+1021	11962	14	3916	63	4688120	39073	119984167	Africa
Mongolia	468859	+87	2177	N/A	313256	N/A	153426	192	139069	646	4030048	1195362	3371404	Asia
Cyprus	449877	+2716	955	+1	124370	N/A	324552	60	367888	781	9477138	7749946	1222865	Asia
Armenia	422610	+16	8619	N/A	410252	+23	3739	N/A	142149	2899	2988475	1005200	2973014	Asia
Honduras	421268	N/A	10888	N/A	131100	N/A	279280	105	41372	1069	1263329	124069	10182452	North America
Oman	388571	+35	4253	+1	383416	+52	902	10	72826	797	25000000	4685513	5335595	Asia
Bosnia and Herzegovina	375948	+99	15728	+1	192218	N/A	168002	N/A	115861	4847	1741822	536801	3244819	Europe
Qatar	362273	+123	677	N/A	360311	+134	1285	2	129024	241	3414603	1216111	2807805	Asia
Réunion	347941	N/A	720	N/A	331736	N/A	15485	10	383793	794	1603660	1768904	906584	Africa
Kenya	323515	+36	5648	N/A	317726	+9	141	1	5792	101	3537473	63328	55859782	Africa
Zambia	317358	+137	3967	N/A	312638	+23	753	N/A	16451	206	3371058	174743	19291543	Africa
North Macedonia	307142	+195	9234	+3	296373	+207	1535	N/A	147436	4433	1974520	947820	2083223	Europe
Botswana	305526	N/A	2686	N/A	302476	N/A	364	1	125454	1103	2026898	832279	2435358	Africa
Albania	274055	+55	3492	N/A	270102	+47	461	13	95415	1216	1783280	620865	2872253	Europe
Algeria	265705	+6	6874	N/A	178315	+3	80516	6	5872	152	230861	5102	45247530	Africa
Nigeria	255516	N/A	3142	N/A	249674	N/A	2700	11	1188	15	4906535	22805	215147361	Africa
Zimbabwe	246803	+59	5453	+2	239126	+71	2224	12	16190	358	2206280	144726	15244558	Africa
Uzbekistan	237932	+26	1637	N/A	235787	+45	508	23	6932	48	1377915	40143	34324785	Asia
Montenegro	233523	+70	2706	N/A	230242	+85	575	6	371730	4308	2428522	3865805	628206	Europe
Mozambique	225272	+4	2200	N/A	223021	N/A	51	13	6868	67	1299735	39627	32799061	Africa
Luxembourg	221555	+1521	1042	N/A	201346	+838	19167	5	344062	1618	4178453	6488886	643940	Europe
Kyrgyzstan	200968	N/A	2991	N/A	196268	+20	1709	131	29932	445	1907195	284061	6714041	Asia
Laos	188984	+2114	684	+2	7660	N/A	180640	N/A	25327	92	1027633	137720	7461781	Asia
Iceland	182633	N/A	102	N/A	75685	N/A	106846	1	529141	296	1890042	5476002	345150	Europe
Afghanistan	177974	+25	7671	N/A	161033	N/A	9270	1124	4397	190	926472	22890	40474192	Asia
Maldives	177658	N/A	298	N/A	163687	N/A	13673	25	318764	535	2213831	3972180	557334	Asia
Uganda	163954	+3	3596	N/A	100195	+3	60163	3	3395	74	2573530	53296	48287051	Africa
El Salvador	161570	N/A	4121	N/A	144494	N/A	12955	40	24690	630	1875785	286644	6543946	North America
Ghana	161034	+20	1445	N/A	159547	+16	42	1	4998	45	2424907	75269	32216690	Africa
China	158793	+1415	4638	N/A	129590	+1910	24565	75	110	3	160000000	111163	1439323776	Asia
Namibia	157806	+30	4020	N/A	153069	N/A	717	3	60184	1533	988005	376805	2622058	Africa
Martinique	147519	N/A	918	N/A	104	N/A	146497	8	393644	2450	828928	2211937	374752	North America
Guadeloupe	140130	+2803	854	+2	2250	N/A	137026	19	350111	2134	938039	2343662	400245	North America
Trinidad and Tobago	139397	+283	3770	+4	129221	+681	6406	18	99040	2679	680114	483213	1407483	North America
Brunei	137239	+418	214	N/A	134109	+615	2916	N/A	308493	481	717784	1613473	444869	Asia
Cambodia	135834	+22	3055	N/A	132449	+121	330	N/A	7931	178	2933389	171272	17127103	Asia
Rwanda	129739	+4	1458	N/A	45522	N/A	82759	1	9597	108	5151824	381101	13518280	Africa
Jamaica	128924	+44	2899	+1	81588	+163	44437	N/A	43206	972	941163	315406	2983970	North America
Cameroon	119544	N/A	1927	N/A	117455	N/A	162	13	4314	70	1751774	63216	27710859	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2861	55	1499795	43261	34668244	Africa
DRC	86748	N/A	1337	N/A	50930	N/A	34481	N/A	919	14	846704	8973	94360709	Africa
Senegal	85931	+7	1965	N/A	83934	+9	32	N/A	4904	112	1051050	59985	17521799	Africa
Malawi	85676	+9	2627	+1	80823	+13	2226	67	4283	131	564374	28217	20001429	Africa
Malta	83667	+822	650	+1	74592	+365	8425	4	188601	1465	1824560	4112908	443618	Europe
Ivory Coast	81780	N/A	796	N/A	80945	N/A	39	N/A	2971	29	1477408	53666	27529904	Africa
Suriname	79241	+5	1325	N/A	49392	+1	28524	N/A	132976	2224	235564	395305	595905	South America
French Guiana	79075	N/A	394	N/A	11254	N/A	67427	4	253178	1261	609252	1950668	312330	South America
French Polynesia	72473	N/A	648	N/A	N/A	N/A	N/A	7	255391	2284	N/A	N/A	283773	Australia/Oceania
Eswatini	69927	+30	1395	N/A	68380	+1	152	11	59192	1181	1005589	851217	1181355	Africa
Channel Islands	69818	+194	157	+1	68014	+302	1647	N/A	395144	889	1248014	7063297	176690	Europe
Fiji	64471	+5	834	N/A	62626	+3	1011	N/A	71011	919	505477	556751	907905	Australia/Oceania
Madagascar	64050	N/A	1388	N/A	59313	N/A	3349	22	2213	48	413244	14276	28946042	Africa
Guyana	63294	+11	1226	N/A	61976	+1	92	5	79791	1546	574208	723869	793248	South America
Sudan	61987	N/A	4907	N/A	N/A	N/A	N/A	N/A	1358	107	562941	12330	45654409	Africa
Barbados	60890	+298	376	+1	58319	N/A	2195	N/A	211427	1306	619228	2150127	287996	North America
New Caledonia	60356	+11	312	N/A	59890	+6	154	9	207880	1075	98964	340856	290340	Australia/Oceania
Mauritania	58675	N/A	982	N/A	57683	+3	10	N/A	12060	202	787028	161770	4865118	Africa
Belize	57318	N/A	656	N/A	56456	N/A	206	6	139678	1599	525140	1279712	410358	North America
Cabo Verde	55963	+2	401	N/A	55499	N/A	63	23	98763	708	400982	707649	566640	Africa
Syria	55727	+4	3145	N/A	51801	+18	781	N/A	3053	172	146269	8015	18250205	Asia
Gabon	47588	N/A	303	N/A	47270	N/A	15	N/A	20527	131	1589113	685456	2318331	Africa
Papua New Guinea	43374	N/A	643	N/A	42597	N/A	134	7	4691	70	249149	26947	9245909	Australia/Oceania
Seychelles	40866	N/A	164	N/A	39963	N/A	739	N/A	411040	1650	N/A	N/A	99421	Africa
Curaçao	40671	N/A	267	N/A	39858	N/A	546	3	246078	1615	494095	2989496	165277	North America
Andorra	40024	N/A	153	N/A	39283	N/A	588	14	516552	1975	249838	3224423	77483	Europe
Burundi	38588	N/A	38	N/A	773	N/A	37777	N/A	3083	3	345742	27626	12515014	Africa
Togo	36950	+4	272	N/A	36622	+10	56	N/A	4286	32	721469	83689	8620830	Africa
Mayotte	36891	N/A	187	N/A	2964	N/A	33740	N/A	129706	657	176919	622034	284420	Africa
Mauritius	36816	+58	985	+17	34514	+127	1317	N/A	28864	772	358675	281205	1275491	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2649	32	660107	47970	13760765	Africa
Bhutan	35437	+2291	12	N/A	28092	+1138	7333	4	45051	15	2137515	2717424	786596	Asia
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704574	569	778000	15816223	49190	Europe
Aruba	34051	N/A	212	N/A	33752	N/A	87	3	316559	1971	177885	1653729	107566	North America
Tanzania	33815	N/A	800	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62733433	Africa
Bahamas	33315	+1	788	N/A	32214	+4	313	11	83314	1971	226807	567198	399873	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15150	321	431221	198517	2172209	Africa
Haiti	30575	+8	833	N/A	28975	+230	767	N/A	2625	72	132422	11369	11647731	North America
Mali	30519	+7	728	N/A	29659	+9	132	N/A	1434	34	653755	30723	21279007	Africa
Isle of Man	28416	N/A	84	N/A	26794	N/A	1538	N/A	331085	979	150753	1756475	85827	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2125	13	604310	47647	12683002	Africa
Somalia	26471	N/A	1350	N/A	13182	N/A	11939	N/A	1587	81	400466	24016	16674862	Africa
Taiwan	25225	+359	853	N/A	20730	+91	3642	N/A	1056	36	13000933	544135	23892828	Asia
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4182	67	347815	60410	5757550	Africa
Saint Lucia	22991	+14	365	N/A	22589	N/A	37	1	124203	1972	140625	759692	185108	North America
Timor-Leste	22836	+4	130	N/A	22692	N/A	14	N/A	16758	95	257486	188949	1362730	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	952	17	248995	11363	21913708	Africa
Cayman Islands	20606	N/A	24	N/A	8553	N/A	12029	1	307172	358	222773	3320856	67083	North America
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2734	33	N/A	N/A	6763588	North America
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1754	13	N/A	N/A	9915371	Asia
South Sudan	17311	N/A	138	N/A	13514	N/A	3659	1	1515	12	364018	31861	11425231	Africa
Gibraltar	17188	+68	101	N/A	16579	N/A	508	3	510439	2999	534283	15866807	33673	Europe
Liechtenstein	16624	+54	84	N/A	16345	N/A	195	3	433809	2192	102174	2666267	38321	Europe
Equatorial Guinea	15904	N/A	183	N/A	15696	N/A	25	5	10715	123	303365	204393	1484221	Africa
Djibouti	15591	N/A	189	N/A	15398	+2	4	N/A	15386	187	299614	295669	1013342	Africa
San Marino	15181	N/A	113	N/A	14740	N/A	328	4	445753	3318	144139	4232287	34057	Europe
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2943	23	81294	16331	4977867	Africa
Grenada	14024	N/A	218	N/A	13748	N/A	58	4	123622	1922	144147	1270656	113443	North America
Bermuda	12564	N/A	128	N/A	12198	N/A	238	N/A	203064	2069	841380	13598720	61872	North America
Gambia	11990	N/A	365	N/A	11591	N/A	34	N/A	4727	144	155686	61382	2536349	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210224	369	164926	2896284	56944	North America
Dominica	11897	N/A	63	N/A	11704	N/A	130	N/A	164548	871	185213	2561693	72301	North America
Solomon Islands	11856	N/A	136	N/A	9700	N/A	2020	2	16545	190	5117	7141	716582	Australia/Oceania
Yemen	11812	N/A	2144	N/A	8999	N/A	669	23	381	69	265253	8561	30984253	Asia
Monaco	11019	+76	54	N/A	10723	+27	242	4	277326	1359	54960	1383233	39733	Europe
Saint Martin	10107	N/A	63	N/A	1399	N/A	8645	7	253760	1582	112382	2821612	39829	North America
Sint Maarten	9803	+16	86	N/A	9634	+7	83	10	224145	1966	62056	1418909	43735	North America
Eritrea	9728	N/A	103	N/A	9623	N/A	2	N/A	2678	28	23693	6522	3632999	Africa
Caribbean Netherlands	8864	+4	33	N/A	8463	+4	368	N/A	332570	1238	30126	1130304	26653	North America
Niger	8822	+6	308	N/A	8487	N/A	27	1	343	12	243063	9439	25750757	Africa
Guinea-Bissau	8152	+1	170	N/A	7191	N/A	791	6	3977	83	130258	63540	2050011	Africa
Comoros	8095	+2	160	N/A	7925	+4	10	N/A	8972	177	N/A	N/A	902265	Africa
Sierra Leone	7675	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31460	8263042	Africa
Tonga	7528	+143	9	N/A	5541	+202	1978	N/A	69828	83	246893	2290118	107808	Australia/Oceania
Antigua and Barbuda	7493	N/A	135	N/A	7350	N/A	8	1	75413	1359	18901	190229	99359	North America
Liberia	7400	N/A	294	N/A	5747	N/A	1359	2	1405	56	139824	26546	5267275	Africa
Chad	7347	N/A	192	N/A	4874	N/A	2281	N/A	426	11	191341	11088	17256711	Africa
St. Vincent Grenadines	6747	N/A	106	N/A	6639	N/A	2	N/A	60478	950	98654	884298	111562	North America
British Virgin Islands	6155	N/A	62	N/A	N/A	N/A	N/A	1	201236	2027	102012	3335251	30586	North America
Sao Tome and Principe	5948	N/A	73	N/A	5872	N/A	3	N/A	26280	323	29036	128287	226336	Africa
Turks and Caicos	5923	N/A	36	N/A	5859	N/A	28	4	149416	908	447713	11294190	39641	North America
Saint Kitts and Nevis	5551	+1	43	N/A	5506	N/A	2	N/A	103058	798	65141	1209383	53863	North America
Vanuatu	4785	+261	3	+1	2830	+969	1952	11	14962	9	24976	78099	319800	Australia/Oceania
St. Barth	4150	N/A	6	N/A	N/A	N/A	N/A	N/A	417925	604	78646	7920040	9930	North America
Palau	4070	N/A	6	N/A	3732	N/A	332	N/A	223063	329	41281	2262468	18246	Australia/Oceania
Kiribati	3068	+1	13	N/A	2593	+3	462	9	25008	106	N/A	N/A	122681	Australia/Oceania
Samoa	3057	+275	3	+1	1471	+432	1583	N/A	15229	15	N/A	N/A	200740	Australia/Oceania
Anguilla	2717	N/A	9	N/A	2692	N/A	16	4	178293	591	51382	3371744	15239	North America
Cook Islands	2715	+189	N/A	N/A	1891	+142	824	N/A	154332	N/A	12829	729252	17592	Australia/Oceania
Saint Pierre Miquelon	2236	N/A	1	N/A	1837	N/A	398	1	389276	174	17516	3049443	5744	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41682	643	20508	1882850	10892	Australia/Oceania
Montserrat	175	N/A	2	N/A	173	N/A	0	N/A	35021	400	8796	1760256	4997	North America
Falkland Islands	128	+5	N/A	N/A	N/A	N/A	N/A	N/A	34982	N/A	8632	2359115	3659	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8083	664949	Asia
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36025	N/A	N/A	N/A	805	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	623232	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59895	Australia/Oceania
Niue	7	N/A	N/A	N/A	5	+4	2	N/A	4255	N/A	N/A	N/A	1645	Australia/Oceania
Nauru	3	N/A	N/A	N/A	N/A	N/A	3	N/A	274	N/A	N/A	N/A	10944	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6109	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117150	Australia/Oceania
