Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Uzbekistan	237828	+41	1637	N/A	235645	+27	546	23	6930	48	1377915	40150	34319482	Asia
Montenegro	233265	+86	2705	+1	229980	+102	580	6	371320	4306	1212743	1930489	628205	Europe
Mozambique	225264	+3	2200	N/A	222998	N/A	66	13	6870	67	1297863	39582	32789454	Africa
Luxembourg	216979	N/A	1037	N/A	196469	N/A	19473	3	337013	1611	4165411	6469747	643829	Europe
Kyrgyzstan	200955	+9	2990	+1	196233	+20	1732	131	29936	445	1907195	284111	6712863	Asia
Laos	181967	+2404	673	+4	7660	N/A	173634	N/A	24390	90	1023002	137120	7460626	Asia
Iceland	181830	N/A	101	N/A	75685	N/A	106044	2	526851	293	1885540	5463338	345126	Europe
Afghanistan	177795	+7	7671	N/A	161033	+2	9091	1124	4394	190	922789	22805	40464587	Asia
Maldives	176993	N/A	298	N/A	163687	N/A	13008	25	317630	535	2213831	3972921	557230	Asia
Uganda	163932	+13	3595	N/A	100181	+6	60156	2	3396	74	2561534	53065	48271187	Africa
El Salvador	161570	+51	4119	N/A	144494	+3349	12957	45	24691	629	1875785	286660	6543589	North America
Ghana	160971	N/A	1445	N/A	159468	N/A	58	1	4998	45	2419852	75128	32209587	Africa
Namibia	157646	N/A	4019	N/A	153069	N/A	558	3	60135	1533	983850	375293	2621554	Africa
China	153232	+2129	4638	N/A	121466	+4307	27128	58	106	3	160000000	111163	1439323776	Asia
Martinique	141415	N/A	909	N/A	104	N/A	140402	8	377353	2426	807954	2155953	374755	North America
Trinidad and Tobago	138159	N/A	3754	N/A	127251	N/A	7154	18	98164	2667	673866	478790	1407434	North America
Cambodia	135714	+32	3054	N/A	131940	+132	720	N/A	7925	178	2928118	170989	17124574	Asia
Brunei	135430	+515	213	+3	131097	+847	4120	N/A	304458	479	717784	1613640	444823	Asia
Guadeloupe	130705	N/A	843	N/A	2250	N/A	127612	19	326563	2106	938039	2343668	400244	North America
Rwanda	129726	N/A	1458	N/A	45522	N/A	82746	1	9599	108	5119875	378836	13514760	Africa
Jamaica	128811	+25	2893	+4	81282	+75	44636	N/A	43170	970	931763	312271	2983829	North America
Cameroon	119544	N/A	1927	N/A	117455	N/A	162	13	4315	70	1751774	63233	27703616	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2862	55	1499795	43275	34657018	Africa
DRC	86748	N/A	1337	N/A	50930	N/A	34481	N/A	920	14	846704	8976	94330817	Africa
Senegal	85911	+10	1965	+1	83910	+7	36	N/A	4904	112	1046905	59765	17516960	Africa
Malawi	85657	+7	2626	N/A	80666	+12	2365	67	4284	131	562989	28155	19996009	Africa
Ivory Coast	81761	+20	796	N/A	80924	+11	41	N/A	2971	29	1474554	53576	27522743	Africa
Malta	80989	+791	639	+1	73459	+265	6891	4	182570	1440	1811168	4082839	443605	Europe
Suriname	79229	+8	1325	+1	49383	+5	28521	N/A	132969	2224	235427	395113	595847	South America
French Guiana	79075	N/A	394	N/A	11254	N/A	67427	4	253247	1262	609252	1951199	312245	South America
French Polynesia	72318	N/A	646	N/A	N/A	N/A	N/A	7	254861	2277	N/A	N/A	283755	Australia/Oceania
Eswatini	69838	+6	1394	N/A	68326	+13	118	11	59123	1180	1002507	848702	1181224	Africa
Channel Islands	69036	N/A	156	N/A	64656	N/A	4224	N/A	390756	883	1244612	7044721	176673	Europe
Fiji	64420	+3	834	N/A	62605	N/A	981	N/A	70960	919	505020	556291	907834	Australia/Oceania
Madagascar	64050	+41	1388	+4	59313	+33	3349	22	2213	48	413244	14280	28938236	Africa
Guyana	63267	+9	1226	N/A	61962	+8	79	4	79761	1546	571320	720266	793207	South America
Sudan	61955	N/A	4907	N/A	N/A	N/A	N/A	N/A	1357	108	562941	12334	45643190	Africa
New Caledonia	60294	N/A	311	N/A	59727	N/A	256	9	207688	1071	98964	340891	290310	Australia/Oceania
Barbados	59734	+239	375	N/A	58084	+448	1275	N/A	207415	1302	614361	2133257	287992	North America
Mauritania	58670	N/A	982	N/A	57680	+1	8	N/A	12063	202	783143	161015	4863778	Africa
Belize	57289	N/A	656	N/A	56383	N/A	250	6	139634	1599	523303	1275481	410279	North America
Cabo Verde	55958	+1	401	N/A	55493	N/A	64	23	98766	708	400982	707731	566574	Africa
Syria	55706	+5	3144	+2	51713	+62	849	N/A	3053	172	146269	8017	18245545	Asia
Gabon	47586	N/A	303	N/A	47266	N/A	17	N/A	20531	131	1588772	685479	2317756	Africa
Papua New Guinea	42203	N/A	640	N/A	39905	N/A	1658	7	4565	69	249149	26952	9244054	Australia/Oceania
Curaçao	40671	N/A	267	N/A	39858	N/A	546	3	246088	1616	494095	2989623	165270	North America
Seychelles	40421	N/A	164	N/A	39790	N/A	467	N/A	406589	1650	N/A	N/A	99415	Africa
Andorra	40024	N/A	153	N/A	39283	N/A	588	14	516559	1975	249838	3224465	77482	Europe
Burundi	38519	+10	38	N/A	773	N/A	37708	N/A	3079	3	345742	27635	12511127	Africa
Togo	36943	N/A	272	N/A	36591	N/A	80	N/A	4286	32	719140	83439	8618704	Africa
Mayotte	36891	N/A	187	N/A	2964	N/A	33740	N/A	129739	658	176919	622192	284348	Africa
Mauritius	36481	N/A	968	N/A	33927	N/A	1586	N/A	28602	759	358675	281211	1275468	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2650	32	660107	47984	13756858	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696044	569	778000	15816866	49188	Europe
Aruba	34051	N/A	212	N/A	33752	N/A	87	3	316574	1971	177885	1653806	107561	North America
Tanzania	33815	N/A	800	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62714764	Africa
Bahamas	33295	+4	788	N/A	32202	+3	305	11	83272	1971	226807	567256	399832	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15152	321	431221	198534	2172024	Africa
Haiti	30549	+2	833	N/A	28645	+114	1071	N/A	2623	72	132422	11370	11646213	North America
Mali	30493	+4	728	N/A	29639	+1	126	N/A	1433	34	651510	30627	21272606	Africa
Bhutan	30053	+914	12	+1	24746	+450	5295	17	38211	15	2111585	2684777	786503	Asia
Isle of Man	28416	N/A	84	N/A	26794	N/A	1538	N/A	331104	979	150753	1756578	85822	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2126	13	604310	47660	12679519	Africa
Somalia	26400	N/A	1348	N/A	13182	N/A	11870	N/A	1584	81	400466	24023	16669998	Africa
Congo	24071	N/A	385	N/A	20178	N/A	3508	N/A	4182	67	347815	60426	5756061	Africa
Taiwan	24032	+403	853	N/A	20435	+63	2744	N/A	1006	36	12840107	537415	23892359	Asia
Saint Lucia	22959	N/A	365	N/A	22567	N/A	27	N/A	124036	1972	140589	759534	185099	North America
Timor-Leste	22832	N/A	130	N/A	22688	+5	14	N/A	16758	95	257402	188925	1362455	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	952	17	248995	11366	21907420	Africa
Cayman Islands	20606	N/A	24	N/A	8553	N/A	12029	1	307208	358	222773	3321252	67075	North America
Nicaragua	18434	N/A	224	N/A	4225	N/A	13985	N/A	2726	33	N/A	N/A	6762727	North America
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1754	13	N/A	N/A	9913024	Asia
South Sudan	17278	N/A	138	N/A	13514	N/A	3626	1	1512	12	361644	31657	11423798	Africa
Gibraltar	16979	N/A	101	N/A	16359	N/A	519	3	504232	2999	533498	15843495	33673	Europe
Liechtenstein	16429	N/A	84	N/A	16199	N/A	146	4	428732	2192	80413	2098460	38320	Europe
Equatorial Guinea	15903	N/A	183	N/A	15693	N/A	27	5	10718	123	301203	203006	1483714	Africa
Djibouti	15588	+1	189	N/A	15391	N/A	8	N/A	15385	187	298521	294636	1013185	Africa
San Marino	15181	N/A	113	N/A	14740	N/A	328	4	445766	3318	144139	4232411	34056	Europe
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2943	23	81294	16334	4976948	Africa
Grenada	14012	N/A	218	N/A	13735	N/A	59	4	123522	1922	143760	1267311	113437	North America
Bermuda	12564	N/A	128	N/A	12198	N/A	238	N/A	203055	2069	841380	13598061	61875	North America
Gambia	11988	N/A	365	N/A	11591	N/A	32	N/A	4728	144	155686	61400	2535605	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210228	369	164926	2896335	56943	North America
Dominica	11891	N/A	63	N/A	11683	N/A	145	N/A	164470	871	184859	2556868	72299	North America
Yemen	11806	N/A	2143	N/A	8999	N/A	664	23	381	69	265253	8563	30977057	Asia
Solomon Islands	11470	N/A	133	N/A	9700	N/A	1637	1	16011	186	5117	7143	716397	Australia/Oceania
Monaco	10838	+48	54	N/A	10571	+38	213	4	272791	1359	54960	1383338	39730	Europe
Saint Martin	10107	N/A	63	N/A	1399	N/A	8645	7	253804	1582	112382	2822108	39822	North America
Sint Maarten	9758	+16	86	N/A	9595	+2	77	10	223147	1967	62056	1419104	43729	North America
Eritrea	9728	N/A	103	N/A	9623	N/A	2	N/A	2678	28	23693	6523	3632463	Africa
Niger	8810	+9	308	N/A	8484	+7	18	1	342	12	240394	9339	25741123	Africa
Caribbean Netherlands	8574	N/A	33	N/A	8160	N/A	381	N/A	321726	1238	30126	1130432	26650	North America
Guinea-Bissau	8151	+2	170	N/A	7146	+7	835	6	3977	83	129753	63310	2049501	Africa
Comoros	8089	+1	160	N/A	7921	+1	8	N/A	8967	177	N/A	N/A	902062	Africa
Sierra Leone	7674	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31467	8261266	Africa
Antigua and Barbuda	7493	N/A	135	N/A	7350	N/A	8	1	75419	1359	18901	190245	99351	North America
Liberia	7400	N/A	294	N/A	5747	N/A	1359	2	1405	56	139824	26552	5265972	Africa
Chad	7308	N/A	191	N/A	4874	N/A	2243	N/A	424	11	191341	11091	17251539	Africa
Tonga	6996	+155	9	+3	4177	+833	2810	N/A	64901	83	190857	1770555	107795	Australia/Oceania
St. Vincent Grenadines	6746	N/A	106	N/A	6638	N/A	2	N/A	60471	950	98571	883585	111558	North America
British Virgin Islands	6155	N/A	62	N/A	N/A	N/A	N/A	1	201249	2027	102012	3335470	30584	North America
Sao Tome and Principe	5945	N/A	73	N/A	5867	N/A	5	N/A	26271	323	29036	128312	226292	Africa
Turks and Caicos	5910	N/A	36	N/A	5838	N/A	36	4	149111	908	436234	11006282	39635	North America
Saint Kitts and Nevis	5549	N/A	43	N/A	5506	N/A	0	N/A	103028	798	65141	1209473	53859	North America
St. Barth	4150	N/A	6	N/A	N/A	N/A	N/A	N/A	417925	604	78646	7920040	9930	North America
Palau	4042	N/A	6	N/A	3721	N/A	315	N/A	221540	329	41052	2250041	18245	Australia/Oceania
Vanuatu	3911	+197	2	N/A	1601	+54	2308	17	12233	6	24976	78118	319721	Australia/Oceania
Kiribati	3066	N/A	13	N/A	2578	+7	475	9	24996	106	N/A	N/A	122661	Australia/Oceania
Anguilla	2700	N/A	9	N/A	2676	N/A	15	4	177189	591	51382	3371965	15238	North America
Samoa	2285	+157	1	N/A	761	+127	1523	N/A	11384	5	N/A	N/A	200726	Australia/Oceania
Cook Islands	2118	N/A	N/A	N/A	1396	N/A	722	N/A	120396	N/A	9860	560482	17592	Australia/Oceania
Saint Pierre Miquelon	1957	N/A	1	N/A	1728	N/A	228	1	340703	174	17516	3049443	5744	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41674	643	20508	1882504	10894	Australia/Oceania
Montserrat	175	N/A	2	N/A	173	N/A	0	N/A	35021	400	8796	1760256	4997	North America
Falkland Islands	123	N/A	N/A	N/A	N/A	N/A	N/A	N/A	33634	N/A	8632	2360405	3657	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8085	664852	Asia
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36025	N/A	N/A	N/A	805	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	623071	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59890	Australia/Oceania
Niue	7	N/A	N/A	N/A	1	N/A	6	N/A	4255	N/A	N/A	N/A	1645	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6109	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117137	Australia/Oceania
