Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Ethiopia	469007	+41	7476	N/A	420431	+117	41100	66	3917	62	4539778	37910	119750048	Africa
Mongolia	465953	+190	2176	+2	313256	N/A	150521	192	138385	646	4030048	1196900	3367073	Asia
Armenia	421401	+60	8548	+12	406570	+377	6283	N/A	141764	2876	2918947	981963	2972562	Asia
Honduras	413699	N/A	10785	N/A	128408	N/A	274506	105	40680	1061	1263329	124227	10169530	North America
Oman	385153	+335	4249	N/A	375503	+704	5401	42	72330	798	25000000	4694910	5324916	Asia
Bosnia and Herzegovina	372478	+96	15575	+14	192218	N/A	164685	N/A	114733	4797	1709370	526530	3246483	Europe
Qatar	358418	+165	670	N/A	355641	+308	2107	10	127651	239	3385722	1205825	2807805	Asia
Cyprus	334822	+1584	878	+1	124370	N/A	209574	60	273962	718	9477138	7754506	1222146	Asia
Kenya	323094	+19	5641	N/A	317181	+13829	272	1	5794	101	3406413	61088	55762472	Africa
Zambia	313910	+89	3959	N/A	308676	+177	1275	4	16308	206	3291299	170984	19249179	Africa
Réunion	302162	N/A	666	N/A	289069	N/A	12427	41	333490	735	1463269	1614978	906061	Africa
North Macedonia	299766	+124	9086	+7	288235	+543	2445	N/A	143895	4361	1904444	914178	2083230	Europe
Albania	272250	+40	3483	+1	267460	+263	1307	13	94778	1213	1753155	610322	2872510	Europe
Algeria	265297	+32	6857	+2	177898	+34	80542	11	5872	152	230861	5110	45182541	Africa
Botswana	263950	N/A	2619	N/A	259434	N/A	1897	1	108556	1077	2026898	833614	2431459	Africa
Nigeria	254659	+2	3142	N/A	249206	+4	2311	11	1186	15	4519905	21050	214727309	Africa
New Zealand	240319	+17552	65	N/A	47646	+4480	192608	N/A	48044	13	6812511	1361930	5002100	Australia/Oceania
Zimbabwe	239710	+501	5399	N/A	229183	+439	5128	12	15743	355	2104159	138188	15226816	Africa
Uzbekistan	236967	+68	1637	N/A	234113	+91	1217	23	6912	48	1377915	40190	34285010	Asia
Montenegro	231011	+53	2686	+1	227319	+77	1006	60	367735	4276	1179876	1878185	628200	Europe
Mozambique	225140	N/A	2196	N/A	219897	N/A	3047	13	6879	67	1277445	39033	32727007	Africa
Kyrgyzstan	200641	+10	2966	+1	195685	+39	1990	131	29923	442	1907195	284435	6705210	Asia
Luxembourg	187971	+1611	999	+3	177361	+1756	9611	5	292287	1553	4086851	6354874	643105	Europe
Afghanistan	175144	+392	7626	+1	157769	+163	9749	1124	4335	189	898318	22234	40402155	Asia
Maldives	173064	+488	297	N/A	158234	+437	14533	25	310957	534	2202823	3957975	556553	Asia
Uganda	163402	+64	3592	+2	100064	N/A	59746	35	3392	75	2482619	51541	48168074	Africa
Ghana	160028	N/A	1442	N/A	157999	N/A	587	1	4975	45	2321483	72178	32163418	Africa
Namibia	157350	+12	4014	+1	153069	+6	267	5	60097	1533	962459	367592	2618281	Africa
El Salvador	156364	N/A	4091	+3	132410	N/A	19863	153	23904	625	1758939	268899	6541269	North America
Iceland	147151	+6222	71	+3	75685	N/A	71395	3	426563	206	1782357	5166716	344969	Europe
Laos	144320	+165	631	+2	7660	N/A	136029	N/A	19364	85	1002806	134548	7453124	Asia
Cambodia	132708	+306	3042	+1	126921	+482	2745	N/A	7757	178	2878344	168244	17108133	Asia
Trinidad and Tobago	130532	+132	3665	+6	104797	+314	22070	18	92766	2605	639149	454227	1407113	North America
Rwanda	129560	+4	1458	N/A	45522	N/A	82580	1	9603	108	4929345	365356	13491883	Africa
Guadeloupe	128741	N/A	837	N/A	2250	N/A	125654	19	321660	2091	938039	2343697	400239	North America
Jamaica	128213	+34	2830	+3	78849	+185	46534	25	42982	949	867379	290783	2982913	North America
Cameroon	119322	N/A	1926	N/A	117263	N/A	133	13	4314	70	1751774	63340	27656531	Africa
Martinique	115951	N/A	895	N/A	104	N/A	114952	10	309388	2388	707420	1887586	374775	North America
China	111195	+327	4636	N/A	102722	+181	3837	11	77	3	160000000	111163	1439323776	Asia
Angola	98806	N/A	1900	N/A	96800	N/A	106	N/A	2857	55	1439861	41634	34584050	Africa
Brunei	93034	+4185	147	+4	53346	+3234	39541	N/A	209288	331	717784	1614718	444526	Asia
DRC	86154	N/A	1335	N/A	50930	N/A	33889	N/A	915	14	846704	8994	94136520	Africa
Senegal	85768	+11	1962	+1	83728	+9	78	2	4905	112	1020626	58370	17485508	Africa
Malawi	85440	+11	2619	N/A	76252	+53	6569	67	4280	131	550879	27598	19960777	Africa
Ivory Coast	81556	N/A	795	N/A	80383	N/A	378	N/A	2968	29	1431243	52090	27476201	Africa
Suriname	78511	+24	1318	N/A	49364	N/A	27829	2	131846	2213	230447	386998	595474	South America
French Guiana	77866	+84	394	+1	11254	N/A	66218	4	249816	1264	599992	1924939	311694	South America
Malta	71971	+72	609	+1	70089	+80	1273	3	162272	1373	1211456	2731445	443522	Europe
Eswatini	69307	+9	1391	N/A	67835	+24	81	11	58716	1178	482466	408741	1180371	Africa
French Polynesia	68975	+550	643	+1	N/A	N/A	N/A	7	243178	2267	N/A	N/A	283640	Australia/Oceania
Fiji	64034	+4	834	N/A	62179	+49	1021	N/A	70571	919	498190	549046	907374	Australia/Oceania
Madagascar	63791	N/A	1373	N/A	59002	N/A	3416	26	2208	48	401851	13911	28887501	Africa
Guyana	63062	+7	1223	N/A	61607	+96	232	5	79530	1542	545873	688418	792938	South America
Sudan	61625	+26	4865	+2	N/A	N/A	N/A	N/A	1352	107	562941	12353	45570268	Africa
Mauritania	58652	+3	980	N/A	57641	+2	31	30	12081	202	754114	155325	4855066	Africa
New Caledonia	58091	+1258	302	N/A	53567	+3504	4222	25	200234	1041	98964	341120	290115	Australia/Oceania
Belize	56876	N/A	651	N/A	55227	N/A	998	6	138801	1589	505691	1234097	409766	North America
Barbados	56220	+96	322	+3	54467	+344	1431	N/A	195231	1118	592222	2056562	287967	North America
Cabo Verde	55898	+3	401	N/A	55431	+1	66	23	98734	708	400982	708267	566145	Africa
Syria	55085	+59	3099	+4	48447	+180	3539	N/A	3024	170	146269	8030	18215257	Asia
Channel Islands	53924	+694	146	+1	50415	+629	3363	N/A	305416	827	1216346	6889176	176559	Europe
Gabon	47559	N/A	303	N/A	47066	N/A	190	1	20553	131	1576525	681294	2314015	Africa
Papua New Guinea	41533	+112	639	+1	39905	N/A	989	7	4499	69	249149	26988	9231996	Australia/Oceania
Seychelles	39403	N/A	163	N/A	38923	N/A	317	N/A	396524	1640	N/A	N/A	99371	Africa
Curaçao	39133	N/A	264	N/A	38533	N/A	336	3	236851	1598	494095	2990492	165222	North America
Andorra	38620	+186	151	N/A	37816	+210	653	14	498496	1949	249838	3224840	77473	Europe
Burundi	38178	+28	38	N/A	773	N/A	37367	N/A	3058	3	345742	27691	12485860	Africa
Togo	36833	+12	272	N/A	36425	+1	136	N/A	4280	32	697595	81070	8604883	Africa
Mayotte	36703	N/A	187	N/A	2964	N/A	33552	N/A	129291	659	176919	623220	283879	Africa
Guinea	36427	+28	440	N/A	33000	+61	2987	8	2653	32	660107	48073	13731461	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696228	569	778000	15821047	49175	Europe
Aruba	33732	N/A	212	N/A	33462	N/A	58	7	313701	1972	177885	1654298	107529	North America
Tanzania	33620	N/A	798	N/A	N/A	N/A	N/A	7	537	13	N/A	N/A	62593415	Africa
Bahamas	33176	+5	771	N/A	32032	+34	373	9	83030	1930	222475	556793	399565	North America
Mauritius	33045	+614	786	N/A	29266	+629	2993	N/A	25911	616	358675	281243	1275319	Africa
Lesotho	32707	N/A	697	N/A	23437	N/A	8573	N/A	15067	321	403174	185724	2170819	Africa
Mali	30398	N/A	725	N/A	29553	+7	120	N/A	1432	34	628127	29585	21231002	Africa
Haiti	30385	N/A	823	N/A	25485	N/A	4077	N/A	2611	71	132422	11380	11636340	North America
Benin	26575	N/A	163	N/A	25506	N/A	906	5	2100	13	604310	47746	12656886	Africa
Somalia	26400	+49	1348	N/A	13182	N/A	11870	N/A	1587	81	400466	24069	16638378	Africa
Congo	24020	N/A	378	N/A	20178	N/A	3464	N/A	4180	66	347815	60528	5746384	Africa
Isle of Man	23604	+85	80	N/A	22738	N/A	786	N/A	275137	933	150753	1757233	85790	Europe
Saint Lucia	22795	+16	362	N/A	22361	+55	72	3	123190	1956	136922	739963	185039	North America
Timor-Leste	22759	N/A	129	N/A	22440	N/A	190	9	16726	95	248770	182829	1360668	Asia
Taiwan	20869	+29	853	N/A	18812	+44	1204	N/A	874	36	11842160	495710	23889306	Asia
Burkina Faso	20751	N/A	375	N/A	20309	N/A	67	N/A	949	17	248995	11387	21866551	Africa
Cayman Islands	19373	N/A	17	N/A	8553	N/A	10803	2	289063	254	222773	3323978	67020	North America
Nicaragua	18105	N/A	221	N/A	4225	N/A	13659	N/A	2679	33	N/A	N/A	6757129	North America
Tajikistan	17388	N/A	124	N/A	17263	N/A	1	N/A	1757	13	N/A	N/A	9897769	Asia
South Sudan	17015	+16	137	N/A	13278	+7	3600	1	1491	12	344338	30167	11414478	Africa
Equatorial Guinea	15894	+5	183	N/A	15670	+5	41	5	10736	124	290997	196563	1480423	Africa
Gibraltar	15677	+68	101	N/A	15245	+217	331	10	465552	2999	519058	15414207	33674	Europe
Djibouti	15550	N/A	189	N/A	15359	N/A	2	N/A	15363	187	287657	284200	1012164	Africa
Bhutan	15119	+321	7	N/A	11003	+517	4109	3	19238	9	2016204	2565471	785900	Asia
San Marino	14523	+154	112	N/A	14198	+204	213	4	426507	3289	138257	4060292	34051	Europe
CAR	14320	N/A	113	N/A	6859	N/A	7348	2	2881	23	81294	16354	4970976	Africa
Grenada	13690	N/A	216	N/A	13336	N/A	138	4	120723	1905	136411	1202919	113400	North America
Liechtenstein	13195	+263	78	N/A	12394	+531	723	4	344409	2036	80413	2098899	38312	Europe
Gambia	11956	+17	365	N/A	11577	+18	14	4	4724	144	137657	54393	2530763	Africa
Greenland	11810	+4	20	N/A	2761	N/A	9029	4	207426	351	164926	2896691	56936	North America
Yemen	11781	+4	2138	N/A	8798	+3	845	23	381	69	265253	8576	30930284	Asia
Bermuda	11743	+109	123	N/A	11440	+102	180	N/A	189737	1987	811895	13118143	61891	North America
Dominica	11248	N/A	61	N/A	10918	N/A	269	N/A	155602	844	169712	2347753	72287	North America
Saint Martin	9912	N/A	63	N/A	1399	N/A	8450	7	249202	1584	112382	2825443	39775	North America
Eritrea	9716	+1	103	N/A	9608	+4	5	N/A	2677	28	23693	6529	3628975	Africa
Sint Maarten	9586	+13	85	N/A	9453	+7	48	10	219384	1945	62056	1420208	43695	North America
Monaco	9568	+29	51	N/A	9372	+21	145	4	240947	1284	54960	1384034	39710	Europe
Niger	8767	+1	307	N/A	8449	N/A	11	1	341	12	231009	8996	25678496	Africa
Solomon Islands	8150	+124	118	+2	1795	+12	6237	3	11395	165	5117	7155	715197	Australia/Oceania
Comoros	8048	N/A	160	N/A	7867	N/A	21	N/A	8935	178	N/A	N/A	900744	Africa
Guinea-Bissau	8033	N/A	167	N/A	7018	N/A	848	6	3926	82	125020	61099	2046188	Africa
Sierra Leone	7666	+1	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31511	8249721	Africa
Caribbean Netherlands	7614	+2	31	N/A	7547	+2	36	N/A	285886	1164	30126	1131153	26633	North America
Antigua and Barbuda	7455	N/A	135	N/A	7301	N/A	19	1	75081	1360	18901	190356	99293	North America
Liberia	7384	N/A	294	N/A	5747	N/A	1343	2	1404	56	139824	26595	5257505	Africa
Chad	7258	+3	190	N/A	4874	N/A	2194	N/A	422	11	191341	11113	17217920	Africa
St. Vincent Grenadines	6742	N/A	106	N/A	6634	+2	2	N/A	60448	950	98236	880780	111533	North America
British Virgin Islands	6091	N/A	62	N/A	N/A	N/A	N/A	1	199248	2028	100749	3295682	30570	North America
Sao Tome and Principe	5934	N/A	72	N/A	5861	+1	1	N/A	26256	319	29036	128477	226002	Africa
Turks and Caicos	5867	N/A	36	N/A	5787	N/A	44	4	148164	909	419792	10601344	39598	North America
Saint Kitts and Nevis	5536	N/A	42	N/A	5490	N/A	4	1	102838	780	65141	1210080	53832	North America
Palau	3864	+20	6	N/A	3510	+197	348	1	211854	329	37637	2063545	18239	Australia/Oceania
St. Barth	3780	N/A	6	N/A	N/A	N/A	N/A	N/A	380741	604	78646	7921636	9928	North America
Kiribati	2991	+5	12	+1	2352	+21	627	9	24410	98	N/A	N/A	122531	Australia/Oceania
Anguilla	2574	+19	9	N/A	2552	+24	13	4	169031	591	51382	3374179	15228	North America
Saint Pierre Miquelon	1125	+23	1	N/A	1083	+13	41	1	195788	174	17358	3020884	5746	North America
Tonga	1002	+113	N/A	N/A	324	+13	678	N/A	9303	N/A	34012	315774	107710	Australia/Oceania
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41621	642	20508	1880088	10908	Australia/Oceania
Montserrat	164	N/A	2	N/A	162	N/A	0	N/A	32820	400	8359	1672804	4997	North America
Cook Islands	141	+9	N/A	N/A	11	+2	130	N/A	8015	N/A	2627	149338	17591	Australia/Oceania
Falkland Islands	115	N/A	N/A	N/A	N/A	N/A	N/A	N/A	31507	N/A	8632	2364932	3650	South America
Macao	82	N/A	N/A	N/A	79	N/A	3	N/A	123	N/A	5318	8006	664223	Asia
Vanuatu	42	+9	1	N/A	6	N/A	35	N/A	132	3	23000	72053	319210	Australia/Oceania
Samoa	41	+8	N/A	N/A	28	N/A	13	N/A	204	N/A	N/A	N/A	200632	Australia/Oceania
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36070	N/A	N/A	N/A	804	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	622025	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59862	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6107	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117051	Australia/Oceania
