Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Sri Lanka	566936	+740	14440	+21	542010	+474	10486	N/A	26319	670	5661108	262802	21541305	Asia
Saudi Arabia	549877	+29	8842	+2	539011	+21	2024	39	15452	248	31654455	889511	35586345	Asia
Bolivia	542089	+1220	19210	+5	496287	+938	26592	220	45554	1614	2593083	217907	11899933	South America
Ecuador	526870	N/A	33250	N/A	443880	N/A	49740	759	29230	1845	2013368	111700	18024776	South America
Myanmar	524122	+374	19135	+8	499800	+536	5187	N/A	9542	348	5665767	103145	54929940	Asia
Denmark	506085	+4325	2939	+12	443749	+3795	59397	57	86937	505	95423448	16392131	5821296	Europe
Panama	478831	+288	7373	+2	468661	+245	2797	20	108541	1671	4265449	966885	4411539	North America
Lithuania	478492	+2053	6828	+17	444351	+3494	27313	122	179340	2559	6234270	2336624	2668067	Europe
S. Korea	467907	+5352	3809	+70	405543	+2124	58555	752	9115	74	15804065	307879	51332130	Asia
Paraguay	463315	+55	16477	+1	446079	+77	759	49	63840	2270	1958869	269913	7257410	South America
Venezuela	434133	+473	5186	+9	421495	+508	7452	681	15329	183	3359014	118605	28320978	South America
Palestine	431588	+190	4546	+3	423777	+228	3265	51	81892	863	2754593	522671	5270224	Asia
Slovenia	428948	+1911	5290	+18	393180	+3221	30478	259	206290	2544	1960627	942906	2079346	Europe
Kuwait	413464	+23	2465	N/A	410701	+17	298	3	94819	565	5409875	1240637	4360563	Asia
Dominican Republic	408245	+327	4212	N/A	401716	+241	2317	156	37103	383	2477059	225126	11002990	North America
Uruguay	400821	+279	6132	N/A	392388	+298	2301	16	114819	1757	4146021	1187665	3490901	South America
Mongolia	383216	+318	2013	+2	313256	N/A	67947	192	114273	600	4030048	1201743	3353503	Asia
Honduras	378251	+138	10413	N/A	122039	+317	245799	53	37343	1028	1122483	110818	10129041	North America
Libya	374280	N/A	5480	N/A	352416	N/A	16384	N/A	53435	782	1921686	274352	7004447	Africa
Ethiopia	372090	+144	6794	+7	349557	+93	15739	214	3126	57	3895060	32727	119016473	Africa
Moldova	366162	+449	9208	+16	350192	+611	6762	165	91072	2290	2210968	549912	4020586	Europe
Egypt	362260	+892	20682	+39	300437	+1003	41141	90	3447	197	3693367	35147	105083343	Africa
Armenia	340396	+419	7669	+25	320439	+963	12288	N/A	114567	2581	2396894	806724	2971144	Asia
Oman	304599	+9	4113	N/A	300021	N/A	465	2	57564	777	25000000	4724600	5291453	Asia
Norway	282918	+2964	1093	N/A	88952	N/A	192873	68	51612	199	8665209	1580756	5481685	Europe
Bahrain	277803	+31	1394	N/A	276096	+38	313	2	155575	781	7475602	4186476	1785655	Asia
Bosnia and Herzegovina	277228	N/A	12687	N/A	192218	N/A	72323	N/A	85256	3902	1407341	432802	3251696	Europe
Singapore	268659	+743	746	+2	258038	+1521	9875	54	45413	126	21098774	3566424	5915947	Asia
Latvia	256852	+727	4261	+13	241086	+426	11505	134	138358	2295	5378554	2897253	1856432	Europe
Kenya	255408	+53	5335	N/A	248404	+6	1669	4	4605	96	2852828	51442	55457570	Africa
Qatar	244071	+159	611	N/A	241340	+142	2120	11	86926	218	3016769	1074423	2807805	Asia
Estonia	224654	+459	1815	+5	207451	+999	15388	25	169192	1367	2357171	1775235	1327808	Europe
North Macedonia	217025	+355	7631	+15	203325	+2308	6069	N/A	104176	3663	1481925	711352	2083252	Europe
Australia	216576	+1691	2042	+10	196948	+92	17586	72	8355	79	48591224	1874545	25921603	Australia/Oceania
Nigeria	214567	+54	2980	N/A	207427	+24	4160	11	1005	14	3580510	16778	213411145	Africa
Algeria	211297	+185	6096	+7	145054	+145	60147	15	4698	136	230861	5133	44978907	Africa
Zambia	210294	+32	3667	N/A	206454	+11	173	7	11001	192	2742475	143462	19116436	Africa
Albania	201402	+357	3109	+1	191855	+469	6438	23	70094	1082	1403281	488384	2873314	Europe
Botswana	195302	N/A	2419	N/A	192452	N/A	431	1	80729	1000	1873214	774298	2419242	Africa
Uzbekistan	194105	+212	1416	+3	190704	+201	1985	23	5682	41	1377915	40337	34160382	Asia
Finland	191226	N/A	1360	N/A	46000	N/A	143866	51	34437	245	8009940	1442453	5552999	Europe
Kyrgyzstan	183573	+63	2757	+2	178550	+72	2266	131	27491	413	1845073	276310	6677539	Asia
Montenegro	158283	+207	2324	+2	153758	+271	2201	60	251971	3700	915076	1456712	628179	Europe
Afghanistan	157431	+8	7312	+1	140620	+11	9499	1124	3918	182	795578	19802	40176440	Asia
Mozambique	151868	+105	1941	N/A	149575	N/A	352	8	4673	60	985270	30315	32501238	Africa
Zimbabwe	138523	+1082	4709	+1	128858	+11	4956	12	9131	310	1620961	106844	15171224	Africa
Cyprus	136525	+428	601	+2	124370	N/A	11554	49	111916	493	9477138	7768834	1219892	Asia
Ghana	130920	N/A	1209	N/A	129042	N/A	669	5	4092	38	1933408	60426	31996497	Africa
Namibia	129638	+130	3573	N/A	125523	+17	542	1	49737	1371	797816	306093	2606447	Africa
Uganda	127616	+32	3254	+1	97597	+18	26765	115	2670	68	1978839	41402	47795279	Africa
Cambodia	120232	+25	2956	+3	116588	+19	688	N/A	7052	173	2725832	159885	17048693	Asia
El Salvador	119803	N/A	3781	N/A	102982	N/A	13040	246	18338	579	1440742	220537	6532881	North America
Cameroon	107148	N/A	1804	N/A	102716	N/A	2628	152	3898	66	1751774	63733	27486303	Africa
Rwanda	100404	+13	1343	N/A	45522	N/A	53539	N/A	7488	100	3533815	263537	13409173	Africa
China	99083	+90	4636	N/A	93434	+49	1013	12	69	3	160000000	111163	1439323776	Asia
Maldives	92095	+102	253	+2	90103	+100	1739	23	166205	457	1766844	3188645	554105	Asia
Jamaica	91421	+52	2407	+1	62824	+77	26190	9	30682	808	676395	227009	2979601	North America
Luxembourg	90774	N/A	880	N/A	84834	N/A	5060	17	141727	1374	3704591	5784022	640487	Europe
Laos	78469	+969	201	+10	7339	N/A	70929	N/A	10567	27	810421	109133	7425998	Asia
Trinidad and Tobago	74533	+774	2236	+21	60202	+365	12095	22	53012	1590	455699	324121	1405952	North America
Senegal	74013	+6	1886	N/A	72101	+5	26	2	4261	109	878668	50580	17371795	Africa
Angola	65244	+21	1735	N/A	63298	+3	211	3	1901	51	1192540	34747	34320243	Africa
Malawi	61966	+17	2307	N/A	58816	+2	843	67	3124	116	445865	22481	19833401	Africa
Ivory Coast	61817	+23	705	N/A	60844	+12	268	N/A	2264	26	1159053	42444	27307933	Africa
Réunion	61188	N/A	384	N/A	57781	N/A	3023	18	67654	425	1347378	1489765	904423	Africa
DRC	58319	N/A	1107	N/A	50930	N/A	6282	N/A	624	12	306299	3278	93434058	Africa
Guadeloupe	55284	N/A	748	N/A	2250	N/A	52286	23	138133	1869	551264	1377396	400222	North America
Fiji	52543	N/A	697	N/A	51116	N/A	730	N/A	58013	770	461940	510032	905708	Australia/Oceania
Suriname	50960	+31	1170	+1	29576	N/A	20214	9	85773	1969	160979	270951	594126	South America
Syria	48538	+86	2772	+5	29624	+117	16142	N/A	2681	153	103566	5720	18105754	Asia
Eswatini	47368	+210	1248	N/A	45263	+8	857	11	40235	1060	393272	334049	1177288	Africa
French Polynesia	46323	N/A	636	N/A	N/A	N/A	N/A	7	163556	2246	N/A	N/A	283224	Australia/Oceania
French Guiana	46142	N/A	328	N/A	11254	N/A	34560	7	148990	1059	454826	1468607	309699	South America
Martinique	45501	N/A	718	N/A	104	N/A	44679	1	121385	1915	416247	1110436	374850	North America
Madagascar	44800	+470	972	+5	43119	+204	709	3	1561	34	283728	9885	28704072	Africa
Sudan	43489	N/A	3164	N/A	35491	N/A	4834	N/A	960	70	238579	5266	45306625	Africa
Malta	39865	+59	468	N/A	37638	+60	1759	2	89944	1056	1211456	2733306	443220	Europe
Mauritania	39510	+42	838	+1	37828	+62	844	16	8191	174	512232	106194	4823570	Africa
Cabo Verde	38439	+13	351	N/A	37968	+5	120	23	68082	622	211166	374013	564595	Africa
Guyana	38118	+50	1004	+3	36170	+146	944	18	48131	1268	395990	500009	791965	South America
Gabon	37477	+86	280	+1	33094	+401	4103	10	16291	122	1409899	612869	2300490	Africa
Papua New Guinea	35390	N/A	550	N/A	34322	N/A	518	7	3852	60	249149	27116	9188402	Australia/Oceania
Guinea	30770	N/A	387	N/A	29725	N/A	658	49	2256	28	569940	41786	13639640	Africa
Belize	30680	N/A	579	N/A	28979	N/A	1122	10	75213	1419	354279	868525	407909	North America
Togo	26291	+7	243	N/A	25921	N/A	127	N/A	3073	28	584028	68268	8554917	Africa
Tanzania	26270	N/A	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62154689	Africa
Barbados	25964	+172	234	N/A	23253	+261	2477	N/A	90191	813	441823	1534763	287877	North America
Haiti	25510	+47	747	N/A	21644	+97	3119	N/A	2199	64	132422	11415	11600646	North America
Benin	24863	N/A	161	N/A	24546	N/A	156	5	1977	13	604310	48056	12575055	Africa
Seychelles	23537	N/A	127	N/A	22912	N/A	498	N/A	237232	1280	N/A	N/A	99215	Africa
Somalia	23051	N/A	1331	N/A	12325	N/A	9395	N/A	1395	81	262138	15864	16524060	Africa
Bahamas	22825	N/A	695	N/A	21615	N/A	515	1	57263	1744	169626	425553	398601	North America
Mauritius	21973	+105	455	N/A	20164	+134	1354	N/A	17237	357	358675	281362	1274779	Africa
Lesotho	21838	N/A	663	N/A	13741	N/A	7434	N/A	10080	306	262081	120972	2166463	Africa
Mayotte	21003	N/A	185	N/A	2964	N/A	17854	N/A	74430	656	176919	626963	282184	Africa
Burundi	20439	N/A	38	N/A	773	N/A	19628	N/A	1649	3	345742	27895	12394511	Africa
Timor-Leste	19828	+1	122	N/A	19700	+1	6	N/A	14642	90	169501	125166	1354209	Asia
Congo	18970	N/A	354	N/A	12421	N/A	6195	N/A	3321	62	188207	32953	5711397	Africa
Channel Islands	18893	N/A	104	N/A	16459	N/A	2330	N/A	107256	590	1085647	6163266	176148	Europe
Iceland	18333	N/A	35	N/A	16721	N/A	1577	4	53232	102	1256171	3647408	344401	Europe
Andorra	18010	N/A	132	N/A	16162	N/A	1716	4	232564	1705	204343	2638693	77441	Europe
Mali	17812	+114	617	+4	15223	+17	1972	N/A	845	29	495070	23485	21080585	Africa
Curaçao	17470	+15	179	N/A	17190	+4	101	3	105847	1085	339209	2055189	165050	North America
Nicaragua	17254	N/A	210	N/A	4225	N/A	12819	N/A	2561	31	N/A	N/A	6736892	North America
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1737	13	N/A	N/A	9842617	Asia
Taiwan	16648	+11	848	N/A	15639	+8	161	N/A	697	36	8506834	356258	23878268	Asia
Aruba	16432	+18	174	N/A	16074	+28	184	13	152980	1620	177885	1656084	107413	North America
Burkina Faso	16000	N/A	286	N/A	15345	N/A	369	N/A	737	13	234250	10786	21718793	Africa
Brunei	15164	+22	98	N/A	14718	+71	348	N/A	34195	221	631475	1424002	443451	Asia
Equatorial Guinea	13599	N/A	175	N/A	13346	N/A	78	1	9260	119	242340	165023	1468524	Africa
Djibouti	13508	+2	187	N/A	13294	N/A	27	N/A	13395	185	248032	245948	1008473	Africa
Saint Lucia	13027	N/A	282	N/A	12636	N/A	109	9	70483	1526	100741	545064	184824	North America
South Sudan	12758	N/A	133	N/A	12463	N/A	162	2	1121	12	267531	23507	11380783	Africa
Hong Kong	12453	+4	213	N/A	12148	+3	92	N/A	1642	28	28539548	3763273	7583704	Asia
New Caledonia	12243	+27	278	N/A	11704	+35	261	10	42303	961	42756	147735	289411	Australia/Oceania
New Zealand	12087	+95	44	N/A	5773	+14	6270	48	2416	9	5035933	1006764	5002100	Australia/Oceania
Isle of Man	11861	+97	66	N/A	10881	+98	914	1	138442	770	133676	1560268	85675	Europe
CAR	11742	N/A	101	N/A	6859	N/A	4782	2	2372	20	60228	12169	4949385	Africa
Yemen	10021	+1	1953	+1	6904	+2	1164	23	326	63	265253	8623	30761184	Asia
Gambia	9992	N/A	342	N/A	9640	N/A	10	1	3976	136	125061	49761	2513258	Africa
Cayman Islands	7529	N/A	7	N/A	3570	N/A	3952	14	112672	105	208299	3117222	66822	North America
Eritrea	7458	+16	61	N/A	7240	+50	157	N/A	2062	17	23693	6552	3616366	Africa
Gibraltar	7362	+20	99	N/A	6902	+54	361	1	218606	2940	420694	12492027	33677	Europe
Niger	7061	N/A	261	N/A	6693	N/A	107	2	277	10	190298	7477	25452075	Africa
Guinea-Bissau	6444	N/A	149	N/A	6275	N/A	20	N/A	3168	73	107505	52849	2034210	Africa
Sierra Leone	6402	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19582	8207979	Africa
Dominica	6120	N/A	39	N/A	5712	N/A	369	N/A	84716	540	110689	1532219	72241	North America
San Marino	5979	N/A	93	N/A	5610	N/A	276	2	175682	2733	90716	2665531	34033	Europe
Grenada	5907	+7	200	N/A	5632	+7	75	2	52151	1766	87955	776528	113267	North America
Liberia	5824	N/A	287	N/A	5523	N/A	14	2	1114	55	128246	24536	5226892	Africa
Bermuda	5751	N/A	106	N/A	5615	N/A	30	2	92833	1711	650541	10501065	61950	North America
Chad	5701	N/A	181	N/A	4874	N/A	646	N/A	333	11	157235	9197	17096376	Africa
St. Vincent Grenadines	5579	N/A	74	N/A	5077	N/A	428	7	50061	664	90554	812559	111443	North America
Liechtenstein	4848	+69	62	N/A	4357	N/A	429	11	126633	1619	80413	2100434	38284	Europe
Sint Maarten	4598	+4	75	N/A	4504	+1	19	10	105531	1721	62056	1424283	43570	North America
Comoros	4528	+1	150	N/A	4309	+2	69	N/A	5054	167	N/A	N/A	895976	Africa
Antigua and Barbuda	4147	+1	117	N/A	4019	N/A	11	1	41853	1181	17782	179462	99085	North America
Saint Martin	3973	N/A	56	N/A	1399	N/A	2518	7	100316	1414	54303	1371115	39605	North America
Monaco	3879	+29	36	N/A	3691	+35	152	1	97858	908	54960	1386513	39639	Europe
Faeroe Islands	3854	+58	13	N/A	3263	N/A	578	7	78448	265	572000	11643055	49128	Europe
Sao Tome and Principe	3732	N/A	56	N/A	3675	N/A	1	N/A	16590	249	14689	65298	224955	Africa
Turks and Caicos	3103	N/A	25	N/A	3049	N/A	29	N/A	78631	634	94789	2401971	39463	North America
Caribbean Netherlands	3026	N/A	22	N/A	2704	N/A	300	N/A	113884	828	30126	1133792	26571	North America
British Virgin Islands	2809	N/A	38	N/A	N/A	N/A	N/A	7	92044	1245	82570	2705616	30518	North America
Saint Kitts and Nevis	2789	N/A	28	N/A	2749	N/A	12	1	51902	521	56774	1056536	53736	North America
Bhutan	2641	N/A	3	N/A	2625	+2	13	N/A	3370	4	1249794	1594697	783719	Asia
St. Barth	1603	N/A	6	N/A	N/A	N/A	N/A	N/A	161593	605	56491	5694657	9920	North America
Greenland	1582	N/A	N/A	N/A	1261	N/A	321	2	27798	N/A	113690	1997716	56910	North America
Anguilla	1414	N/A	3	N/A	1323	N/A	88	N/A	93063	197	51382	3381730	15194	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41431	639	20508	1871509	10958	Australia/Oceania
Saint Pierre Miquelon	86	N/A	N/A	N/A	32	N/A	54	N/A	14946	N/A	11864	2061870	5754	North America
Falkland Islands	83	N/A	N/A	N/A	N/A	N/A	N/A	N/A	22903	N/A	8316	2294702	3624	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7582	661949	Asia
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2989	598279	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6330	710858	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	618242	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	14878	816710	18217	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72472	317362	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59760	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200294	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6103	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116742	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107403	Australia/Oceania
