Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Peru	3522484	+1880	210907	+56	N/A	N/A	N/A	871	104403	6251	27510769	815391	33739343	South America
Canada	3310385	+6600	36843	+114	3161973	+6566	111569	600	86444	962	58319533	1522892	38295243	North America
Australia	3297205	+35855	5317	+45	3081549	+29222	210339	118	126843	205	63779116	2453578	25994332	Australia/Oceania
Portugal	3294691	+12234	21141	+30	2799531	+11726	474019	90	324696	2083	37805639	3725792	10147007	Europe
Chile	3124302	+24895	42683	+272	2149021	+23033	932598	1105	161126	2201	33241006	1714297	19390464	South America
Thailand	2958162	+23618	23073	+49	2711678	+18939	223411	687	42204	329	17270775	246399	70092762	Asia
Switzerland	2862791	+23621	13299	+6	2256659	+43667	592833	139	326787	1518	18811814	2147366	8760413	Europe
Austria	2775589	+31566	14924	+36	2478168	+24379	282497	189	305268	1641	161305125	17740857	9092296	Europe
Romania	2754730	+5953	63790	+105	2536050	+11938	154890	848	144809	3353	21202396	1114557	19023162	Europe
Denmark	2683219	+12595	4731	+44	2362924	+38404	315564	42	460536	812	125634988	21563430	5826299	Europe
Greece	2470212	+15783	26036	+64	2263358	+15247	180818	393	238946	2518	66567338	6439127	10337944	Europe
Sweden	2455966	+2030	17479	+6	2207320	+40783	231167	53	240674	1713	18174812	1781054	10204527	Europe
Iraq	2306092	+1009	25028	+15	2250904	+2088	30160	111	55262	600	18020396	431834	41729935	Asia
Bangladesh	1945765	+657	29058	+5	1831577	+4628	85130	1275	11621	174	13470456	80453	167431596	Asia
Serbia	1919327	+2620	15346	+31	1825695	+6001	78286	100	221158	1768	8800146	1014013	8678537	Europe
Hungary	1796982	+3862	44211	+77	1610315	+4231	142456	126	186809	4596	10818978	1124710	9619345	Europe
Jordan	1638228	N/A	13849	N/A	1546429	N/A	77950	694	157941	1335	16319298	1573335	10372422	Asia
Georgia	1619274	+3115	16274	+43	1529623	+11767	73377	N/A	407225	4093	15955552	4012596	3976366	Asia
Pakistan	1511754	+768	30237	+19	1449060	+3815	32457	908	6629	133	26534095	116348	228057110	Asia
Slovakia	1482354	+11462	18611	+44	1288400	+18406	175343	232	271292	3406	6444955	1179517	5464063	Europe
Ireland	1311105	+4043	6527	+6	1180695	+4195	123883	46	260659	1298	11402648	2266944	5029965	Europe
Kazakhstan	1303063	+253	13620	+4	1272470	+2091	16973	528	68038	711	11575012	604375	19152042	Asia
Norway	1289884	+10715	1664	N/A	88952	N/A	1199268	25	234862	303	9852076	1793865	5492095	Europe
Morocco	1161392	+102	16006	+4	1142318	+386	3068	293	30854	425	11237010	298526	37641686	Africa
Bulgaria	1097298	+1104	35716	+20	848792	+766	212790	436	159932	5206	9234039	1345872	6861007	Europe
Lebanon	1074372	+1835	10125	+10	682977	N/A	381270	186	158594	1495	4795578	707902	6774349	Asia
Cuba	1071326	+596	8498	+2	1060502	+602	2326	34	94681	751	12920253	1141864	11315059	North America
Croatia	1060078	+1625	15145	+23	1032892	+1800	12041	81	260914	3728	4533308	1115769	4062946	Europe
Tunisia	1001754	+1236	27874	+17	961303	+2351	12577	173	83304	2318	4362099	362743	12025299	Africa
Nepal	977269	+70	11944	+3	957808	+320	7517	100	32562	398	5433187	181032	30012291	Asia
Belarus	925515	+2083	6521	+15	915723	+2926	3271	N/A	97999	690	12488928	1322402	9444127	Europe
Lithuania	918712	+5412	8484	+19	829181	+5740	81047	84	345537	3191	7787196	2928841	2658798	Europe
Slovenia	898997	+1873	6336	+9	862060	+4572	30601	83	432331	3047	2575164	1238407	2079416	Europe
Bolivia	893775	+263	21443	+2	792419	+1799	79913	220	74861	1796	2669468	223590	11939095	South America
UAE	881472	+502	2301	N/A	838641	+1502	40530	N/A	87360	228	139003973	13776273	10090100	Asia
Uruguay	849050	+2182	7014	+9	825045	+3775	16991	126	243012	2008	5733295	1640966	3493854	South America
Ecuador	836216	+2356	35264	+14	N/A	N/A	N/A	759	46224	1949	2470170	136544	18090693	South America
Costa Rica	812812	+1772	8073	+16	682991	+3845	121748	110	157160	1561	3712867	717897	5171865	North America
Azerbaijan	787937	+570	9473	+19	771530	+1784	6934	N/A	76559	920	6579163	639255	10291922	Asia
Guatemala	786869	+2845	17029	+11	730907	+4085	38933	5	42604	922	3922624	212387	18469197	North America
Singapore	785825	+18162	1049	+9	715419	+14249	69357	28	132578	177	23230460	3919267	5927246	Asia
Panama	756539	+454	8101	+3	743902	+518	4536	26	170844	1829	5534045	1249713	4428253	North America
Saudi Arabia	746473	+407	9004	+2	725792	+685	11677	501	20898	252	40887817	1144684	35719757	Asia
Latvia	682118	+8900	5299	+15	551818	+22988	125001	63	368446	2862	6771858	3657816	1851339	Europe
Finland	664588	+6029	2384	+3	46000	N/A	616204	31	119635	429	9996285	1799476	5555109	Europe
Sri Lanka	648410	+711	16287	+20	609485	+193	22638	N/A	30070	755	6282076	291331	21563331	Asia
Paraguay	642982	+409	18440	+18	612406	+956	12136	130	88334	2533	2536555	348478	7278951	South America
Kuwait	621466	+486	2541	+1	611381	+1086	7544	44	142014	581	7691556	1757628	4376101	Asia
Myanmar	593958	+1819	19379	+4	541648	+1407	32931	N/A	10795	352	7187337	130633	55019486	Asia
Palestine	577486	+451	5267	+14	561340	+1472	10879	77	108971	994	3078533	580914	5299462	Asia
Dominican Republic	575437	+280	4370	N/A	569294	+347	1773	33	52171	396	3129690	283751	11029720	North America
Bahrain	521613	+2029	1456	+1	494414	+2418	25743	16	289740	809	9429334	5237698	1800282	Asia
Venezuela	515943	+181	5643	+2	504626	+509	5674	230	18230	199	3359014	118688	28301251	South America
Estonia	507711	+3564	2267	+8	390415	+10571	115029	24	382305	1707	3123955	2352330	1328026	Europe
Moldova	503690	+734	11254	+12	480308	+1413	12128	89	125349	2801	3043271	757355	4018290	Europe
Libya	496778	+806	6284	+8	471202	+2334	19292	126	70691	894	2433311	346259	7027427	Africa
Egypt	487642	+1261	24149	+17	417479	+1008	46014	122	4620	229	3693367	34989	105558680	Africa
Ethiopia	468850	+64	7473	+6	419993	+484	41384	75	3916	62	4521046	37764	119718832	Africa
Mongolia	465094	+323	2172	+1	313256	N/A	149666	192	138154	645	4030048	1197105	3366495	Asia
Armenia	420757	+259	8505	+12	404157	+486	8095	N/A	141550	2861	2906066	977650	2972502	Asia
Honduras	413699	+966	10785	+7	128408	+420	274506	105	40687	1061	1263329	124248	10167807	North America
Oman	383874	+485	4248	+2	371874	+1043	7752	55	72109	798	25000000	4696166	5323492	Asia
Bosnia and Herzegovina	371846	+293	15505	+21	192218	N/A	164123	N/A	114530	4776	1704660	525043	3246705	Europe
Qatar	357764	+181	670	N/A	354367	+337	2727	17	127418	239	3379862	1203738	2807805	Asia
Hong Kong	350557	+56827	1366	+198	13232	N/A	335959	16	46134	180	36260319	4771947	7598642	Asia
Cyprus	328657	+2046	861	+2	124370	N/A	203426	60	268939	705	9477138	7755115	1222050	Asia
Kenya	323025	+23	5640	N/A	303296	N/A	14089	4	5794	101	3381634	60658	55749498	Africa
Zambia	313394	+191	3957	+2	307667	+335	1770	1	16286	206	3280022	170448	19243530	Africa
Réunion	302162	N/A	666	N/A	289069	N/A	12427	41	333515	735	1463269	1615101	905992	Africa
North Macedonia	298661	+466	9050	+14	286378	+471	3233	N/A	143364	4344	1898672	911407	2083231	Europe
Albania	271920	+95	3476	+2	266697	+396	1747	13	94662	1210	1746906	608139	2872544	Europe
Algeria	265130	+51	6848	+5	177732	+60	80550	15	5869	152	230861	5110	45173875	Africa
Botswana	263950	N/A	2619	N/A	259434	N/A	1897	1	108579	1077	2026898	833792	2430939	Africa
Nigeria	254606	+8	3142	N/A	249154	+16	2310	11	1186	15	4442964	20697	214671302	Africa
Zimbabwe	238106	+603	5397	+1	227442	+434	5267	12	15640	354	2094522	137576	15224451	Africa
Uzbekistan	236687	+91	1637	N/A	233609	+196	1441	23	6905	48	1377915	40196	34279707	Asia
Montenegro	230631	+119	2682	N/A	226684	+199	1265	60	367130	4269	1174393	1869460	628199	Europe
Mozambique	225100	+20	2194	+1	219863	N/A	3043	13	6880	67	1272590	38896	32717400	Africa
Kyrgyzstan	200576	+20	2960	N/A	195468	+100	2148	131	29919	442	1907195	284485	6704032	Asia
Luxembourg	185707	+845	995	+2	175045	+767	9667	6	288817	1547	4079174	6344041	642993	Europe
Afghanistan	174214	+141	7619	+2	157199	+306	9396	1124	4313	189	893513	22121	40392550	Asia
Maldives	171649	+535	297	N/A	156452	+479	14900	25	308472	534	2194571	3943885	556449	Asia
New Zealand	166098	+23180	56	N/A	19263	+515	146779	N/A	33206	11	6768479	1353127	5002100	Australia/Oceania
Uganda	163316	+15	3588	N/A	100057	+36	59671	35	3392	75	2468798	51271	48152210	Africa
Ghana	160028	+137	1442	N/A	157999	+217	587	1	4977	45	2321483	72194	32156315	Africa
Namibia	157284	+9	4010	+1	152806	+19	468	5	60083	1532	958170	366024	2617778	Africa
El Salvador	156364	N/A	4081	+4	132410	N/A	19873	153	23906	624	1758939	268913	6540912	North America
Laos	143486	+246	626	+3	7660	N/A	135200	N/A	19255	84	1002806	134569	7451969	Asia
Iceland	138880	+3133	68	+3	75685	N/A	63127	3	402615	197	1766309	5120553	344945	Europe
Cambodia	131372	+368	3033	+1	125029	+402	3310	N/A	7680	177	2866490	167576	17105604	Asia
Rwanda	129543	+10	1458	+1	45522	N/A	82563	1	9604	108	4876887	361563	13488364	Africa
Trinidad and Tobago	128976	+285	3642	+5	102736	N/A	22598	18	91663	2588	634632	451033	1407064	North America
Jamaica	128108	+29	2815	+1	77860	+267	47433	25	42949	944	857650	287535	2982772	North America
Guadeloupe	126642	N/A	837	N/A	2250	N/A	123555	19	316417	2091	938039	2343703	400238	North America
Cameroon	119322	+82	1926	+3	117263	+174	133	13	4316	70	1751774	63357	27649288	Africa
Martinique	115951	N/A	895	N/A	104	N/A	114952	10	309385	2388	707420	1887566	374779	North America
China	109964	+214	4636	N/A	102234	+119	3094	20	76	3	160000000	111163	1439323776	Asia
Angola	98746	N/A	1900	N/A	96680	N/A	166	N/A	2856	55	1429452	41346	34572824	Africa
DRC	86138	+99	1335	N/A	50930	N/A	33873	N/A	915	14	846704	8997	94106628	Africa
Senegal	85729	+17	1960	N/A	83683	+19	86	4	4904	112	1018133	58243	17480669	Africa
Malawi	85383	+21	2617	N/A	75914	+33	6852	67	4279	131	549110	27517	19955357	Africa
Ivory Coast	81523	+5	794	N/A	80132	+69	597	N/A	2968	29	1423042	51805	27469041	Africa
Suriname	78353	+59	1317	N/A	49359	+1	27677	3	131593	2212	229578	385575	595417	South America
French Guiana	77765	+14	392	+1	11254	N/A	66119	6	249560	1258	596857	1915404	311609	South America
Brunei	76534	+4885	135	+6	40782	+2457	35617	N/A	172188	304	717784	1614885	444480	Asia
Malta	71581	+126	607	+1	69788	+88	1186	3	161397	1369	1211456	2731525	443509	Europe
Eswatini	69258	+47	1391	+1	67711	+15	156	11	58681	1179	480011	406706	1180240	Africa
French Polynesia	68425	+774	642	+1	N/A	N/A	N/A	7	241254	2264	N/A	N/A	283622	Australia/Oceania
Fiji	64007	+8	834	N/A	62050	+42	1123	N/A	70546	919	497730	548582	907303	Australia/Oceania
Madagascar	63659	N/A	1366	N/A	58677	N/A	3616	61	2204	47	398434	13796	28879695	Africa
Guyana	63002	+31	1223	+1	61445	+118	334	7	79458	1542	543130	684995	792896	South America
Sudan	61554	+42	3911	+1	40329	N/A	17314	N/A	1351	86	562941	12356	45559049	Africa
Mauritania	58640	+2	980	+1	57618	N/A	42	30	12081	202	749041	154323	4853726	Africa
Belize	56842	+26	651	+1	55107	+115	1084	6	138745	1589	504813	1232192	409687	North America
New Caledonia	56188	+686	301	N/A	48247	+278	7640	47	193695	1038	98964	341155	290085	Australia/Oceania
Cabo Verde	55889	N/A	401	N/A	55423	+7	65	23	98730	708	400982	708350	566079	Africa
Barbados	55705	+162	316	N/A	53644	+23	1745	N/A	193445	1097	588782	2044645	287963	North America
Syria	54822	+78	3085	+3	47715	+190	4022	N/A	3010	169	146269	8032	18210598	Asia
Channel Islands	52914	+321	144	N/A	49526	+181	3244	N/A	299726	816	1209938	6853581	176541	Europe
Gabon	47543	N/A	303	N/A	46561	N/A	679	1	20551	131	1571354	679229	2313439	Africa
Papua New Guinea	41421	+86	638	N/A	39905	+191	878	7	4488	69	249149	26993	9230141	Australia/Oceania
Seychelles	39403	N/A	163	N/A	38923	N/A	317	N/A	396548	1640	N/A	N/A	99365	Africa
Curaçao	39082	+66	262	+1	38507	+40	313	3	236552	1586	493647	2987907	165215	North America
Andorra	38342	+93	151	N/A	37520	N/A	671	14	494914	1949	249838	3224881	77472	Europe
Burundi	38134	+7	38	N/A	773	N/A	37323	N/A	3055	3	345742	27699	12481973	Africa
Togo	36812	+4	272	N/A	36418	+4	122	N/A	4279	32	692784	80530	8602757	Africa
Mayotte	36662	N/A	187	N/A	2964	N/A	33511	N/A	129179	659	176919	623378	283807	Africa
Guinea	36397	N/A	440	N/A	32939	N/A	3018	49	2651	32	587607	42805	13727553	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696256	569	778000	15821691	49173	Europe
Aruba	33684	N/A	211	N/A	33418	N/A	55	6	313270	1962	177885	1654375	107524	North America
Tanzania	33620	N/A	798	N/A	N/A	N/A	N/A	7	537	13	N/A	N/A	62574745	Africa
Bahamas	33152	+2	771	N/A	31947	+38	434	9	82979	1930	220353	551539	399524	North America
Lesotho	32707	+95	697	+1	23437	+94	8573	N/A	15068	321	403174	185740	2170634	Africa
Mauritius	32154	+158	786	N/A	28562	+261	2806	N/A	25213	616	358675	281248	1275296	Africa
Mali	30392	+1	724	+2	29535	+2	133	N/A	1432	34	624420	29420	21224601	Africa
Haiti	30353	+3	820	N/A	25258	+28	4275	N/A	2609	70	132422	11382	11634821	North America
Benin	26575	+8	163	N/A	25506	N/A	906	5	2100	13	604310	47759	12653403	Africa
Somalia	26351	N/A	1348	N/A	13182	N/A	11821	N/A	1584	81	400466	24076	16633513	Africa
Congo	24020	N/A	378	N/A	20178	N/A	3464	N/A	4181	66	347815	60543	5744895	Africa
Isle of Man	23231	+132	80	+1	22552	+88	599	N/A	270805	933	150753	1757335	85785	Europe
Timor-Leste	22736	+4	129	N/A	22291	+59	316	9	16713	95	248770	182866	1360393	Asia
Saint Lucia	22733	+4	360	N/A	22280	+23	93	3	122861	1946	136343	736870	185030	North America
Burkina Faso	20751	N/A	375	N/A	20309	N/A	67	N/A	949	17	248995	11390	21860263	Africa
Taiwan	20653	+71	853	N/A	18602	+79	1198	N/A	865	36	11705186	489986	23888836	Asia
Cayman Islands	19373	N/A	17	N/A	8553	N/A	10803	2	289097	254	222773	3324375	67012	North America
Nicaragua	18105	N/A	221	N/A	4225	N/A	13659	N/A	2680	33	N/A	N/A	6756268	North America
Tajikistan	17388	N/A	124	N/A	17263	N/A	1	N/A	1757	13	N/A	N/A	9895422	Asia
South Sudan	16993	+4	137	N/A	13271	N/A	3585	1	1489	12	342501	30010	11413044	Africa
Equatorial Guinea	15885	N/A	183	N/A	15664	N/A	38	5	10734	124	273437	184765	1479917	Africa
Gibraltar	15573	+47	101	N/A	14973	+47	499	10	462464	2999	517168	15358080	33674	Europe
Djibouti	15549	+2	189	N/A	15357	+3	3	N/A	15365	187	286380	282982	1012007	Africa
San Marino	14369	N/A	112	N/A	13994	N/A	263	4	421997	3289	136485	4008370	34050	Europe
CAR	14225	N/A	113	N/A	6859	N/A	7253	2	2862	23	81294	16357	4970057	Africa
Bhutan	13846	+311	6	N/A	9640	+342	4200	3	17620	8	1999491	2544506	785807	Asia
Grenada	13690	N/A	216	N/A	13336	N/A	138	4	120728	1905	136411	1202972	113395	North America
Liechtenstein	12319	+178	78	N/A	11770	+92	471	7	321553	2036	80413	2098953	38311	Europe
Gambia	11939	N/A	365	N/A	11559	N/A	15	4	4719	144	137657	54409	2530018	Africa
Greenland	11778	+19	18	N/A	2761	N/A	8999	7	206867	316	164926	2896742	56935	North America
Yemen	11772	+1	2135	N/A	8696	N/A	941	23	381	69	265253	8578	30923089	Asia
Bermuda	11634	+73	123	N/A	11338	+67	173	N/A	187970	1987	805308	13011294	61893	North America
Dominica	11148	+40	61	+4	10881	+169	206	N/A	154223	844	168239	2327440	72285	North America
Saint Martin	9912	+35	63	N/A	1399	N/A	8450	7	249246	1584	112382	2825940	39768	North America
Eritrea	9707	+2	103	N/A	9600	+2	4	N/A	2675	28	23693	6530	3628439	Africa
Sint Maarten	9570	+1	85	N/A	9438	+2	47	10	219048	1946	62056	1420403	43689	North America
Monaco	9500	+27	51	N/A	9264	+23	185	4	239253	1284	54960	1384139	39707	Europe
Niger	8760	+1	307	N/A	8435	+2	18	1	341	12	229438	8938	25668861	Africa
Comoros	8033	N/A	160	N/A	7855	N/A	18	N/A	8920	178	N/A	N/A	900541	Africa
Guinea-Bissau	8027	N/A	167	N/A	7018	+5	842	6	3924	82	124624	60921	2045678	Africa
Sierra Leone	7665	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31518	8247944	Africa
Caribbean Netherlands	7605	+6	31	N/A	7545	N/A	29	N/A	285580	1164	30126	1131281	26630	North America
Antigua and Barbuda	7449	N/A	135	N/A	7284	N/A	30	1	75027	1360	18901	190373	99284	North America
Liberia	7384	N/A	294	N/A	5747	N/A	1343	2	1405	56	139824	26602	5256202	Africa
Solomon Islands	7258	N/A	111	+5	1783	+22	5364	2	10151	155	5117	7157	715012	Australia/Oceania
Chad	7255	N/A	190	N/A	4874	N/A	2191	N/A	421	11	191341	11116	17212748	Africa
St. Vincent Grenadines	6742	+1	106	N/A	6627	+4	9	N/A	60451	950	98236	880811	111529	North America
British Virgin Islands	6091	+6	62	N/A	N/A	N/A	N/A	1	199267	2028	100749	3296005	30567	North America
Sao Tome and Principe	5934	N/A	72	N/A	5857	+4	5	N/A	26262	319	29036	128502	225958	Africa
Turks and Caicos	5867	N/A	36	N/A	5787	N/A	44	4	148187	909	419792	10602950	39592	North America
Saint Kitts and Nevis	5531	+1	42	N/A	5484	N/A	5	1	102753	780	65141	1210169	53828	North America
Palau	3834	+11	6	N/A	3313	N/A	515	5	210220	329	37269	2043481	18238	Australia/Oceania
St. Barth	3780	+22	6	N/A	N/A	N/A	N/A	N/A	380780	604	78646	7922434	9927	North America
Kiribati	2964	+11	11	N/A	2261	+20	692	4	24194	90	N/A	N/A	122511	Australia/Oceania
Anguilla	2555	N/A	9	N/A	2528	N/A	18	4	167794	591	51382	3374401	15227	North America
Saint Pierre Miquelon	1087	N/A	1	N/A	1065	N/A	21	1	189142	174	17358	3020358	5747	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Tonga	645	+290	N/A	N/A	303	+126	342	N/A	5989	N/A	N/A	N/A	107697	Australia/Oceania
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41613	642	20508	1879743	10910	Australia/Oceania
Montserrat	164	N/A	2	N/A	161	N/A	1	N/A	32820	400	8359	1672804	4997	North America
Falkland Islands	114	+5	N/A	N/A	N/A	N/A	N/A	N/A	31241	N/A	8632	2365580	3649	South America
Cook Islands	84	+13	N/A	N/A	7	+3	77	N/A	4775	N/A	2311	131374	17591	Australia/Oceania
Macao	82	+1	N/A	N/A	79	N/A	3	N/A	123	N/A	5318	8008	664126	Asia
Samoa	33	N/A	N/A	N/A	28	N/A	5	N/A	164	N/A	N/A	N/A	200618	Australia/Oceania
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36070	N/A	N/A	N/A	804	Europe
Vanuatu	18	N/A	1	N/A	6	N/A	11	N/A	56	3	23000	72071	319131	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	621864	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59858	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6107	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117038	Australia/Oceania
