Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Kazakhstan	1305265	+20	13660	N/A	1290404	+40	1201	528	68074	712	11575012	603679	19174128	Asia
Hong Kong	1185727	+2492	8643	+86	N/A	N/A	N/A	115	155922	1137	44972952	5913901	7604617	Asia
Morocco	1163888	+82	16061	N/A	1147093	+100	734	293	30885	426	11237010	298185	37684707	Africa
Bulgaria	1144822	+715	36685	+13	938720	+1169	169417	144	166984	5351	9682336	1412265	6855891	Europe
Singapore	1132169	+4014	1297	+7	1060505	+6261	70367	18	190865	219	23611604	3980535	5931766	Asia
Croatia	1107648	+1091	15660	+8	1083948	+1684	8040	28	272788	3857	4713967	1160942	4060469	Europe
Cuba	1095625	+619	8517	N/A	1084204	+607	2904	23	96835	753	12920253	1141932	11314381	North America
Lebanon	1094314	+218	10334	+3	1071133	+1082	12847	186	161609	1526	4795578	708215	6771357	Asia
Lithuania	1038988	+1524	8957	+14	984220	+3190	45811	45	391319	3374	8126504	3060726	2655090	Europe
Tunisia	1037358	N/A	28425	N/A	N/A	N/A	N/A	29	86178	2361	4537900	376982	12037455	Africa
Slovenia	984880	+1902	6527	+4	946619	+2913	31734	38	473627	3139	2625278	1262490	2079444	Europe
Nepal	978556	+11	11951	N/A	965936	+89	669	N/A	32549	398	5571961	185337	30063903	Asia
Belarus	968676	+945	6870	+4	928536	N/A	33270	N/A	102572	727	12941335	1370349	9443822	Europe
Finland	920692	N/A	3334	N/A	46000	N/A	871358	33	165713	600	10512930	1892192	5555953	Europe
Bolivia	903062	+142	21899	+2	846673	+777	34490	220	75540	1832	2686794	224747	11954760	South America
UAE	893312	+240	2302	N/A	872830	+559	18180	N/A	88431	228	150116930	14860337	10101852	Asia
Uruguay	893009	+555	7181	+2	881881	+959	3947	33	255508	2055	6059168	1733650	3495035	South America
Ecuador	863398	N/A	35461	N/A	N/A	N/A	N/A	759	47657	1957	2470170	136345	18117060	South America
Costa Rica	841343	N/A	8327	N/A	820853	N/A	12163	63	162533	1609	4136613	799124	5176436	North America
Guatemala	834481	+758	17367	+6	811430	+1060	5684	5	45103	939	4310621	232983	18501840	North America
Latvia	807385	+960	5673	+3	781420	+2809	20292	27	436589	3068	7095201	3836691	1849302	Europe
Azerbaijan	792188	+22	9703	N/A	782252	+48	233	N/A	76905	942	6735182	653844	10300902	Asia
Panama	766504	+327	8174	N/A	756002	+109	2328	10	172833	1843	5747623	1295987	4434939	North America
New Zealand	751974	+9987	435	+9	672293	+13531	79246	N/A	150332	87	6948958	1389208	5002100	Australia/Oceania
Saudi Arabia	751622	+104	9055	+1	736615	+299	5952	87	21011	253	41643842	1164110	35773122	Asia
Sri Lanka	662505	+80	16489	+2	642488	+20	3528	N/A	30711	764	6368159	295203	21572141	Asia
Paraguay	648446	+93	18734	+3	624673	N/A	5039	3	88980	2571	2615453	358892	7287567	South America
Kuwait	630252	+118	2555	N/A	626264	+151	1433	6	143817	583	7948416	1813747	4382317	Asia
Myanmar	612224	+92	19434	N/A	590666	+112	2124	N/A	11120	353	7761400	140975	55055305	Asia
Palestine	581467	N/A	5351	N/A	575095	N/A	1021	17	109480	1008	3078533	579635	5311157	Asia
Dominican Republic	578416	N/A	4375	N/A	573896	N/A	145	18	52391	396	3243299	293766	11040412	North America
Estonia	562938	+827	2486	+5	493054	+1287	67398	7	423863	1872	3270148	2462249	1328114	Europe
Bahrain	559034	+425	1472	N/A	552648	+614	4914	3	309520	815	9641431	5338162	1806133	Asia
Venezuela	521325	+139	5692	+1	513890	+128	1743	230	18426	201	3359014	118721	28293361	South America
Moldova	515121	+239	11460	+5	501392	+279	2269	49	128223	2853	3179383	791409	4017372	Europe
Egypt	509177	N/A	24473	N/A	438458	N/A	46246	122	4815	231	3693367	34926	105748814	Africa
Libya	501823	+16	6428	+3	490749	+697	4646	101	71316	914	2473358	351498	7036619	Africa
Ethiopia	470005	+26	7508	N/A	453523	+981	8974	18	3917	63	4697803	39148	119999775	Africa
Mongolia	469017	+86	2177	N/A	313256	N/A	153584	192	139104	646	4030048	1195260	3371692	Asia
Cyprus	454362	+2028	979	+22	124370	N/A	329013	60	371541	801	9477138	7749642	1222913	Asia
Armenia	422643	+14	8619	N/A	410295	+25	3729	N/A	142158	2899	2993204	1006781	2973045	Asia
Honduras	421268	N/A	10888	N/A	131100	N/A	279280	105	41368	1069	1263329	124059	10183314	North America
Oman	388640	+37	4253	N/A	383492	N/A	895	6	72829	797	25000000	4684888	5336307	Asia
Bosnia and Herzegovina	376081	+53	15732	+4	192218	N/A	168131	N/A	115906	4849	1742774	537113	3244708	Europe
Qatar	362529	+125	677	N/A	360575	+136	1277	1	129115	241	3415867	1216561	2807805	Asia
Réunion	347941	N/A	720	N/A	331736	N/A	15485	10	383779	794	1603660	1768836	906619	Africa
Kenya	323524	N/A	5648	N/A	317735	N/A	141	1	5791	101	3540245	63370	55866269	Africa
Zambia	317483	N/A	3967	N/A	312721	N/A	795	N/A	16455	206	3373977	174868	19294367	Africa
North Macedonia	307507	+163	9240	+4	296833	+259	1434	N/A	147611	4435	1976805	948917	2083223	Europe
Botswana	305526	N/A	2686	N/A	302476	N/A	364	1	125441	1103	2026898	832190	2435618	Africa
Albania	274136	+28	3492	N/A	270272	+117	372	13	95443	1216	1785301	621572	2872236	Europe
Algeria	265714	+7	6874	N/A	178318	N/A	80522	6	5872	152	230861	5102	45251863	Africa
Nigeria	255575	N/A	3142	N/A	249686	N/A	2747	11	1188	15	4906535	22802	215175364	Africa
Zimbabwe	246925	+55	5457	+2	240189	+605	1279	12	16196	358	2211459	145054	15245741	Africa
Uzbekistan	237994	+27	1637	N/A	235857	+32	500	23	6933	48	1377915	40140	34327437	Asia
Montenegro	233640	+58	2706	N/A	230406	+72	528	6	371916	4307	2430353	3868714	628207	Europe
Mozambique	225277	+2	2200	N/A	223047	+26	30	13	6867	67	1301352	39671	32803865	Africa
Luxembourg	223666	+862	1045	+3	204847	+2217	17774	4	347310	1623	4184582	6497838	643996	Europe
Kyrgyzstan	200968	N/A	2991	N/A	196268	N/A	1709	131	29930	445	1907195	284036	6714629	Asia
Laos	192860	+1842	690	+3	7660	N/A	184510	N/A	25844	92	1032460	138356	7462358	Asia
Iceland	183363	+730	102	N/A	75685	N/A	107576	1	531238	296	1953616	5659997	345162	Europe
Afghanistan	177974	N/A	7671	N/A	161033	N/A	9270	1124	4397	190	926472	22888	40478994	Asia
Maldives	177658	N/A	298	N/A	163687	N/A	13673	25	318734	535	2213831	3971809	557386	Asia
Uganda	163972	+18	3596	N/A	100195	N/A	60181	3	3395	74	2577730	53375	48294982	Africa
China	161692	+1576	4638	N/A	133222	+1867	23832	77	112	3	160000000	111163	1439323776	Asia
El Salvador	161570	N/A	4121	N/A	144494	N/A	12955	40	24689	630	1875785	286637	6544124	North America
Ghana	161048	+14	1445	N/A	159566	+19	37	1	4998	45	2426051	75296	32220242	Africa
Namibia	157841	+16	4021	+1	153069	N/A	751	3	60192	1533	989425	377310	2622310	Africa
Martinique	147519	N/A	918	N/A	104	N/A	146497	8	393646	2450	828928	2211949	374750	North America
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350111	2134	938039	2343662	400245	North America
Trinidad and Tobago	139973	+378	3774	+1	129827	+323	6372	18	99447	2681	681316	484058	1407508	North America
Brunei	137947	+362	214	N/A	135209	+577	2524	N/A	310069	481	717784	1613389	444892	Asia
Cambodia	135889	+28	3055	N/A	132569	+52	265	N/A	7934	178	2936343	171432	17128368	Asia
Rwanda	129740	N/A	1458	N/A	45522	N/A	82760	2	9596	108	5156746	381415	13520040	Africa
Jamaica	128972	+22	2902	+1	81812	+141	44258	N/A	43221	973	945271	316776	2984040	North America
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4322	70	1751774	63208	27714481	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2861	55	1499795	43254	34673857	Africa
DRC	86748	N/A	1337	N/A	50930	N/A	34481	N/A	919	14	846704	8972	94375655	Africa
Senegal	85947	+7	1965	N/A	83947	+6	35	N/A	4904	112	1052864	60081	17524218	Africa
Malawi	85694	+11	2628	N/A	81334	+108	1732	67	4284	131	565767	28282	20004139	Africa
Malta	85057	+659	656	+4	75413	+420	8988	4	191732	1479	1832027	4129684	443624	Europe
Ivory Coast	81803	+3	796	N/A	80962	+6	45	N/A	2971	29	1480745	53780	27533484	Africa
French Guiana	79529	N/A	394	N/A	11254	N/A	67881	4	254596	1261	613484	1963947	312373	South America
Suriname	79241	N/A	1325	N/A	49392	N/A	28524	N/A	132969	2223	235564	395285	595934	South America
French Polynesia	72528	+55	648	N/A	N/A	N/A	N/A	7	255576	2283	N/A	N/A	283782	Australia/Oceania
Channel Islands	70138	+135	157	N/A	68420	+192	1561	N/A	396935	889	1249036	7068721	176699	Europe
Eswatini	69959	+12	1395	N/A	68411	+23	153	11	59216	1181	1006513	851951	1181421	Africa
Fiji	64492	+1	834	N/A	62633	+7	1025	N/A	71031	919	505477	556729	907941	Australia/Oceania
Madagascar	64050	N/A	1388	N/A	59313	N/A	3349	22	2212	48	413244	14274	28949945	Africa
Guyana	63310	+5	1226	N/A	61985	+5	99	4	79809	1546	576166	726319	793269	South America
Sudan	61987	N/A	4907	N/A	N/A	N/A	N/A	N/A	1358	107	562941	12329	45660018	Africa
Barbados	61636	+369	379	+2	58914	N/A	2343	N/A	214015	1316	620629	2154977	287998	North America
New Caledonia	60362	+4	312	N/A	59941	+47	109	9	207890	1075	98964	340838	290355	Australia/Oceania
Mauritania	58676	+1	982	N/A	57684	N/A	10	N/A	12059	202	788469	162043	4865788	Africa
Belize	57318	N/A	656	N/A	56456	N/A	206	6	139664	1598	525140	1279587	410398	North America
Cabo Verde	55970	+7	401	N/A	55501	+2	68	23	98769	708	400982	707607	566673	Africa
Syria	55735	+4	3146	N/A	51833	+15	756	N/A	3054	172	146269	8014	18252535	Asia
Gabon	47588	N/A	303	N/A	47270	N/A	15	N/A	20524	131	1589113	685370	2318619	Africa
Papua New Guinea	43374	N/A	643	N/A	42597	N/A	134	7	4691	70	249149	26944	9246837	Australia/Oceania
Curaçao	41153	+482	270	+3	40306	+448	577	3	248988	1634	494095	2989424	165281	North America
Seychelles	40866	N/A	164	N/A	39963	N/A	739	N/A	411023	1649	N/A	N/A	99425	Africa
Andorra	40328	N/A	153	N/A	39702	N/A	473	14	520469	1975	249838	3224382	77484	Europe
Bhutan	38921	+1872	13	+1	30039	+911	8869	6	49477	17	2154293	2738590	786643	Asia
Burundi	38663	+54	38	N/A	773	N/A	37852	N/A	3089	3	345742	27622	12516958	Africa
Mayotte	36958	+67	187	N/A	2964	N/A	33807	N/A	129925	657	176919	621953	284457	Africa
Togo	36955	N/A	272	N/A	36644	N/A	39	N/A	4286	32	722147	83757	8621893	Africa
Mauritius	36943	+39	985	N/A	34747	+91	1211	N/A	28963	772	358675	281203	1275503	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2649	32	660107	47963	13762719	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704560	569	778000	15815901	49191	Europe
Aruba	34189	+138	212	N/A	33893	+141	84	2	317836	1971	177885	1653698	107568	North America
Tanzania	33815	N/A	800	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62742768	Africa
Bahamas	33340	+10	789	+1	32229	+8	322	11	83372	1973	228890	572378	399893	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15150	321	431221	198509	2172302	Africa
Haiti	30578	+3	834	+1	29044	+69	700	N/A	2625	72	132422	11368	11648491	North America
Mali	30535	+9	729	N/A	29663	N/A	143	N/A	1435	34	654427	30750	21282207	Africa
Isle of Man	28416	N/A	84	N/A	26794	N/A	1538	N/A	331077	979	150753	1756434	85829	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2125	13	604310	47641	12684743	Africa
Somalia	26471	N/A	1350	N/A	13182	N/A	11939	N/A	1587	81	400466	24013	16677294	Africa
Taiwan	26258	+502	853	N/A	20931	+126	4474	N/A	1099	36	13139647	549936	23893063	Asia
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4182	67	347815	60402	5758294	Africa
Saint Lucia	23010	+12	365	N/A	22607	+6	38	1	124303	1972	140903	761177	185112	North America
Timor-Leste	22842	N/A	130	N/A	22697	N/A	15	N/A	16760	95	258642	189778	1362867	Asia
Cayman Islands	21121	N/A	25	N/A	8553	N/A	12543	1	314825	373	222773	3320609	67088	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	951	17	248995	11361	21916852	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2734	33	N/A	N/A	6764018	North America
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1753	13	N/A	N/A	9916544	Asia
South Sudan	17333	+22	138	N/A	13514	N/A	3681	1	1517	12	364018	31859	11425948	Africa
Gibraltar	17236	N/A	101	N/A	16579	N/A	556	3	511864	2999	534283	15866807	33673	Europe
Liechtenstein	16714	+12	84	N/A	16345	N/A	285	N/A	436146	2192	102174	2666197	38322	Europe
Equatorial Guinea	15904	N/A	183	N/A	15696	N/A	25	5	10714	123	303365	204359	1484474	Africa
Djibouti	15593	N/A	189	N/A	15399	+1	5	N/A	15386	186	300291	296314	1013421	Africa
San Marino	15181	N/A	113	N/A	14740	N/A	328	4	445753	3318	144139	4232287	34057	Europe
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2943	23	81294	16330	4978326	Africa
Grenada	14024	N/A	218	N/A	13748	N/A	58	4	123618	1922	144147	1270622	113446	North America
Bermuda	12711	N/A	129	N/A	12362	N/A	220	N/A	205444	2085	848492	13713889	61871	North America
Solomon Islands	12005	N/A	137	N/A	10805	N/A	1063	2	16751	191	5117	7140	716674	Australia/Oceania
Gambia	11990	N/A	365	N/A	11591	N/A	34	N/A	4727	144	155686	61373	2536722	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210224	369	164926	2896284	56944	North America
Dominica	11953	N/A	63	N/A	11757	N/A	133	N/A	165320	871	185863	2570648	72302	North America
Yemen	11812	N/A	2146	+1	8999	N/A	667	23	381	69	265253	8560	30987851	Asia
Monaco	11127	+57	54	N/A	10802	+45	271	4	280037	1359	54960	1383198	39734	Europe
Saint Martin	10176	N/A	63	N/A	1399	N/A	8714	7	255467	1582	112382	2821329	39833	North America
Sint Maarten	9833	N/A	86	N/A	9674	N/A	73	10	224821	1966	62056	1418844	43737	North America
Eritrea	9728	N/A	103	N/A	9623	N/A	2	N/A	2677	28	23693	6521	3633268	Africa
Caribbean Netherlands	8992	+120	33	N/A	8620	+141	339	N/A	337360	1238	30126	1130262	26654	North America
Niger	8822	N/A	308	N/A	8487	N/A	27	1	343	12	243063	9437	25755575	Africa
Guinea-Bissau	8172	N/A	170	N/A	7260	N/A	742	6	3986	83	130662	63729	2050266	Africa
Comoros	8097	+2	160	N/A	7927	+1	10	N/A	8973	177	N/A	N/A	902367	Africa
Tonga	7931	+266	9	N/A	5934	+201	1988	N/A	73561	83	275789	2557984	107815	Australia/Oceania
Sierra Leone	7675	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31457	8263930	Africa
Antigua and Barbuda	7511	N/A	135	N/A	7358	N/A	18	1	75591	1359	18901	190220	99364	North America
Liberia	7400	N/A	294	N/A	5747	N/A	1359	2	1405	56	139824	26543	5267926	Africa
Chad	7347	N/A	192	N/A	4874	N/A	2281	N/A	426	11	191341	11086	17259297	Africa
St. Vincent Grenadines	6748	N/A	106	N/A	6639	N/A	3	N/A	60485	950	98670	884425	111564	North America
British Virgin Islands	6162	N/A	62	N/A	N/A	N/A	N/A	1	201458	2027	102294	3344362	30587	North America
Sao Tome and Principe	5948	N/A	73	N/A	5872	N/A	3	N/A	26277	322	29036	128274	226359	Africa
Turks and Caicos	5923	N/A	36	N/A	5859	N/A	28	4	149405	908	447713	11293336	39644	North America
Saint Kitts and Nevis	5552	+1	43	N/A	5506	N/A	3	N/A	103072	798	65141	1209338	53865	North America
Vanuatu	4946	+31	3	N/A	3293	N/A	1650	14	15464	9	24976	78089	319839	Australia/Oceania
St. Barth	4313	N/A	6	N/A	N/A	N/A	N/A	N/A	434340	604	78646	7920040	9930	North America
Palau	4098	+28	6	N/A	3785	+53	307	N/A	224585	329	42036	2303721	18247	Australia/Oceania
Samoa	3320	N/A	3	N/A	1605	N/A	1712	N/A	16538	15	N/A	N/A	200747	Australia/Oceania
Cook Islands	3171	+296	N/A	N/A	2319	+315	852	N/A	180252	N/A	13184	749432	17592	Australia/Oceania
Kiribati	3069	+1	13	N/A	2595	+1	461	9	25014	106	N/A	N/A	122691	Australia/Oceania
Anguilla	2717	N/A	9	N/A	2692	N/A	16	4	178281	591	51382	3371522	15240	North America
Saint Pierre Miquelon	2418	N/A	1	N/A	2256	N/A	161	1	420961	174	22645	3942375	5744	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41686	643	20508	1883023	10891	Australia/Oceania
Montserrat	176	N/A	2	N/A	173	N/A	1	N/A	35221	400	9403	1881729	4997	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34982	N/A	8632	2359115	3659	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8083	664997	Asia
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36025	N/A	N/A	N/A	805	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	623312	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59897	Australia/Oceania
Niue	7	N/A	N/A	N/A	5	N/A	2	N/A	4255	N/A	N/A	N/A	1645	Australia/Oceania
Nauru	3	N/A	N/A	N/A	N/A	N/A	3	N/A	274	N/A	N/A	N/A	10945	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6109	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117157	Australia/Oceania
