Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Bosnia and Herzegovina	275065	846	12586	31	192218	N/A	70261	N/A	84585	3870	1397409	429718	3251918	Europe
Norway	267843	4045	1086	6	88952	N/A	177805	59	48866	198	8592158	1567562	5481222	Europe
Singapore	264725	1239	718	8	251533	1399	12474	65	44751	121	21098774	3566726	5915445	Asia
Kenya	255088	109	5335	1	248318	10	1435	20	4601	96	2835065	51133	55444596	Africa
Latvia	253659	931	4179	24	236997	N/A	12483	171	136621	2251	5334912	2873394	1856659	Europe
Qatar	243447	157	611	N/A	240791	125	2045	15	86704	218	2993286	1066059	2807805	Asia
Estonia	222583	723	1798	N/A	202174	859	18611	35	167633	1354	2334153	1757913	1327798	Europe
North Macedonia	215585	460	7581	12	200003	543	8001	N/A	103485	3639	1471420	706309	2083253	Europe
Nigeria	214218	105	2977	1	207304	12	3937	11	1004	14	3479682	16309	213355138	Africa
Algeria	210531	187	6071	7	144450	155	60010	14	4682	135	230861	5134	44970242	Africa
Australia	210239	1097	2006	9	192746	N/A	15487	72	8112	77	47884203	1847501	25918370	Australia/Oceania
Zambia	210169	19	3667	N/A	206406	14	96	7	10997	192	2721665	142415	19110787	Africa
Albania	199945	195	3096	4	189784	557	7065	23	69586	1077	1394136	485196	2873348	Europe
Botswana	195068	N/A	2418	N/A	192048	N/A	602	1	80649	1000	1869359	772871	2418722	Africa
Uzbekistan	193208	143	1402	3	189859	195	1947	23	5657	41	1377915	40343	34155079	Asia
Finland	186538	916	1335	N/A	46000	N/A	139203	51	33593	240	7896869	1422115	5552905	Europe
Kyrgyzstan	183351	66	2746	3	178230	118	2375	131	27463	411	1833445	274617	6676362	Asia
Montenegro	157376	291	2307	7	152495	309	2574	60	250527	3673	906988	1443837	628179	Europe
Afghanistan	157303	42	7308	N/A	140549	19	9446	1124	3916	182	792216	19723	40166836	Asia
Mozambique	151548	20	1941	N/A	149514	22	93	8	4664	60	977894	30097	32491630	Africa
Zimbabwe	134625	399	4707	1	128747	44	1171	12	8875	310	1593325	105039	15168859	Africa
Cyprus	134473	613	597	3	124370	N/A	9506	51	110242	489	9477138	7769445	1219796	Asia
Ghana	130920	N/A	1209	N/A	129042	N/A	669	5	4093	38	1933408	60439	31989394	Africa
Namibia	129198	11	3573	N/A	125490	3	135	1	49578	1371	789822	303085	2605944	Africa
Uganda	127512	27	3252	N/A	97537	25	26723	115	2669	68	1958401	40988	47779415	Africa
Cambodia	120134	22	2940	5	116507	19	687	N/A	7048	172	2715508	159303	17046163	Asia
El Salvador	119803	N/A	3776	2	102982	N/A	13045	336	18339	578	1440742	220549	6532524	North America
Cameroon	106794	N/A	1791	N/A	102716	N/A	2287	152	3886	65	1751774	63749	27479060	Africa
Rwanda	100349	5	1342	N/A	45522	1	53485	1	7486	100	3480201	259607	13405654	Africa
China	98711	39	4636	N/A	93285	36	790	7	69	3	160000000	111163	1439323776	Asia
Maldives	91650	107	250	N/A	89774	227	1626	23	165433	451	1751178	3160965	554001	Asia
Jamaica	91249	27	2392	1	62642	103	26215	11	30626	803	672626	225754	2979460	North America
Luxembourg	89181	171	875	1	83919	50	4387	12	139264	1366	3688070	5759235	640375	Europe
Senegal	73987	N/A	1885	N/A	72091	3	11	2	4260	109	874023	50327	17366956	Africa
Laos	73738	1291	170	4	7339	N/A	66229	N/A	9931	23	788302	106171	7424843	Asia
Trinidad and Tobago	71361	763	2158	24	58363	457	10840	22	50758	1535	445676	317003	1405903	North America
Angola	65168	13	1733	N/A	63214	8	221	3	1899	51	1179270	34372	34309017	Africa
Malawi	61916	15	2306	1	58807	12	803	67	3123	116	442053	22294	19827980	Africa
Ivory Coast	61724	12	704	N/A	60739	18	281	N/A	2261	26	1151972	42196	27300772	Africa
Réunion	61188	2140	384	3	57781	1741	3023	18	67659	425	1347378	1489881	904353	Africa
DRC	58234	N/A	1107	N/A	50930	N/A	6197	N/A	623	12	306299	3279	93404166	Africa
Guadeloupe	55147	N/A	746	N/A	2250	N/A	52151	23	137791	1864	551264	1377399	400221	North America
Fiji	52520	14	696	N/A	51066	29	758	N/A	57992	769	460849	508867	905637	Australia/Oceania
Suriname	50823	63	1166	N/A	29570	1	20087	9	85551	1963	159256	268077	594069	South America
Syria	48170	102	2749	5	29172	94	16249	N/A	2661	152	103566	5722	18101095	Asia
Eswatini	46656	74	1248	N/A	45242	1	166	10	39634	1060	388843	330324	1177157	Africa
French Polynesia	46314	683	636	N/A	N/A	N/A	N/A	7	163535	2246	N/A	N/A	283206	Australia/Oceania
French Guiana	46014	75	327	N/A	11254	N/A	34433	9	148617	1056	451659	1458781	309614	South America
Martinique	45501	529	718	9	104	N/A	44679	1	121384	1915	416247	1110427	374853	North America
Madagascar	44330	N/A	967	N/A	42915	N/A	448	3	1545	34	283728	9887	28696267	Africa
Sudan	43084	258	3159	18	32905	N/A	7020	N/A	951	70	238579	5267	45295406	Africa
Malta	39435	106	468	N/A	37386	54	1581	2	88976	1056	1211456	2733380	443208	Europe
Mauritania	39266	53	832	1	37546	78	888	14	8143	173	504140	104545	4822230	Africa
Cabo Verde	38370	3	349	N/A	37953	4	68	23	67968	618	211166	374057	564529	Africa
Guyana	37874	49	994	2	35651	272	1229	18	47825	1255	390796	493477	791924	South America
Gabon	37342	N/A	279	N/A	32296	N/A	4767	10	16236	121	1399453	608481	2299914	Africa
Papua New Guinea	35179	89	546	1	33989	105	644	7	3829	59	249149	27121	9186546	Australia/Oceania
Guinea	30770	N/A	387	N/A	29725	N/A	658	49	2257	28	569940	41798	13635732	Africa
Belize	30431	93	578	4	28768	122	1085	10	74617	1417	349397	856722	407830	North America
Tanzania	26270	9	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62136020	Africa
Togo	26265	15	243	N/A	25915	8	107	N/A	3071	28	580145	67831	8552791	Africa
Barbados	25316	164	229	1	22029	302	3058	N/A	87942	795	436531	1516401	287873	North America
Haiti	25175	N/A	738	N/A	21262	N/A	3175	N/A	2170	64	132422	11417	11599128	North America
Benin	24850	N/A	161	N/A	24546	N/A	143	5	1977	13	604310	48070	12571573	Africa
Seychelles	23197	N/A	125	N/A	22590	N/A	482	N/A	233820	1260	N/A	N/A	99209	Africa
Somalia	23016	N/A	1327	N/A	12046	N/A	9643	N/A	1393	80	262138	15869	16519195	Africa
Bahamas	22791	28	671	N/A	21609	2	511	4	57183	1684	168678	423219	398560	North America
Lesotho	21779	N/A	662	N/A	13689	N/A	7428	N/A	10054	306	259044	119580	2166278	Africa
Mauritius	21543	157	455	N/A	19716	173	1372	N/A	16900	357	358675	281368	1274756	Africa
Mayotte	20973	13	185	N/A	2964	N/A	17824	N/A	74343	656	176919	627123	282112	Africa
Burundi	20415	19	38	N/A	773	N/A	19604	N/A	1648	3	345742	27904	12390624	Africa
Timor-Leste	19822	N/A	122	N/A	19697	N/A	3	N/A	14640	90	169501	125191	1353934	Asia
Congo	18970	65	354	N/A	12421	N/A	6195	N/A	3322	62	188207	32961	5709908	Africa
Channel Islands	18182	298	103	N/A	15907	194	2172	N/A	103231	585	1079242	6127531	176130	Europe
Iceland	17894	124	35	N/A	16318	175	1541	2	51960	102	1248736	3626073	344377	Europe
Mali	17434	70	606	N/A	15161	26	1667	N/A	827	29	489401	23223	21074185	Africa
Curaçao	17401	N/A	178	N/A	17119	N/A	104	3	105433	1079	336234	2037251	165043	North America
Nicaragua	17254	102	210	1	4225	N/A	12819	N/A	2561	31	N/A	N/A	6736031	North America
Andorra	17185	70	131	N/A	15955	52	1099	4	221914	1692	193595	2499935	77440	Europe
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1737	13	N/A	N/A	9840270	Asia
Taiwan	16601	5	848	N/A	15608	5	145	N/A	695	36	8376136	350792	23877798	Asia
Aruba	16354	19	174	N/A	15994	8	186	13	152261	1620	177885	1656162	107408	North America
Burkina Faso	16000	289	286	5	15345	134	369	N/A	737	13	234250	10789	21712505	Africa
Brunei	15093	35	97	N/A	14507	56	489	N/A	34039	219	619624	1397422	443405	Asia
Equatorial Guinea	13592	13	175	2	13343	20	74	1	9259	119	242340	165080	1468017	Africa
Djibouti	13504	N/A	186	N/A	13293	N/A	25	N/A	13393	184	246724	244689	1008316	Africa
Saint Lucia	13000	11	280	N/A	12607	15	113	9	70341	1515	100242	542391	184815	North America
South Sudan	12758	3	133	N/A	12463	N/A	162	2	1121	12	267531	23510	11379349	Africa
Hong Kong	12437	6	213	N/A	12136	2	88	N/A	1640	28	28195188	3718191	7583040	Asia
New Caledonia	12159	20	276	N/A	11591	40	292	11	42017	954	42756	147750	289381	Australia/Oceania
CAR	11708	N/A	101	N/A	6859	N/A	4748	2	2366	20	60228	12171	4948466	Africa
New Zealand	11576	132	44	1	5654	9	5878	64	2314	9	4909302	981448	5002100	Australia/Oceania
Isle of Man	11339	109	66	N/A	10522	N/A	751	1	132357	770	133676	1560360	85670	Europe
Yemen	10004	9	1950	1	6887	14	1167	23	325	63	265253	8625	30753988	Asia
Gambia	9992	N/A	342	N/A	9640	N/A	10	1	3977	136	125061	49775	2512513	Africa
Eritrea	7358	17	60	N/A	7096	12	202	N/A	2035	17	23693	6553	3615830	Africa
Gibraltar	7248	43	98	N/A	6698	5	452	3	215221	2910	415755	12345369	33677	Europe
Cayman Islands	7074	336	5	1	2990	440	4079	22	105876	75	204495	3060661	66814	North America
Niger	7007	18	259	1	6613	32	135	2	275	10	188729	7418	25442440	Africa
Guinea-Bissau	6440	N/A	148	N/A	6271	3	21	N/A	3167	73	107064	52645	2033700	Africa
Sierra Leone	6402	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19586	8206203	Africa
Dominica	6028	73	38	N/A	5615	140	375	N/A	83445	526	109026	1509240	72239	North America
San Marino	5979	N/A	93	N/A	5610	N/A	276	2	175688	2733	90716	2665609	34032	Europe
Grenada	5894	6	200	N/A	5624	N/A	70	2	52039	1766	87383	771519	113261	North America
Liberia	5824	1	287	N/A	5523	N/A	14	2	1115	55	128246	24542	5225590	Africa
Bermuda	5748	N/A	106	N/A	5609	N/A	33	2	92782	1711	646478	10435143	61952	North America
Chad	5701	21	175	N/A	4874	N/A	652	N/A	334	10	148082	8664	17091204	Africa
St. Vincent Grenadines	5525	N/A	74	N/A	4991	N/A	460	7	49579	664	90554	812588	111439	North America
Liechtenstein	4633	71	61	N/A	4206	67	366	9	121020	1593	77368	2020949	38283	Europe
Sint Maarten	4588	4	75	N/A	4488	3	25	10	105316	1722	62056	1424479	43564	North America
Comoros	4501	3	150	N/A	4296	12	55	N/A	5025	167	N/A	N/A	895773	Africa
Antigua and Barbuda	4141	N/A	117	N/A	4018	10	6	11	41796	1181	17782	179478	99076	North America
Saint Martin	3949	N/A	56	N/A	1399	N/A	2494	7	99727	1414	54303	1371357	39598	North America
Monaco	3767	29	36	N/A	3585	25	146	1	95040	908	54960	1386618	39636	Europe
Sao Tome and Principe	3731	N/A	56	N/A	3675	N/A	0	N/A	16589	249	14689	65310	224911	Africa
Faeroe Islands	3626	73	13	N/A	3153	43	460	7	73810	265	564000	11480682	49126	Europe
Turks and Caicos	3096	N/A	24	N/A	3021	N/A	51	N/A	78463	608	94789	2402276	39458	North America
Caribbean Netherlands	2938	33	22	N/A	2660	21	256	N/A	110584	828	30126	1133921	26568	North America
Saint Kitts and Nevis	2786	4	28	N/A	2738	6	20	1	51851	521	56538	1052242	53731	North America
British Virgin Islands	2765	N/A	38	N/A	N/A	N/A	N/A	7	90608	1245	82570	2705794	30516	North America
Bhutan	2640	N/A	3	N/A	2623	3	14	N/A	3369	4	1241845	1584742	783626	Asia
St. Barth	1601	N/A	6	N/A	N/A	N/A	N/A	N/A	161391	605	56491	5694657	9920	North America
Greenland	1456	N/A	N/A	N/A	1156	N/A	300	2	25585	N/A	110294	1938077	56909	North America
Anguilla	1386	N/A	3	N/A	1273	N/A	110	N/A	91232	197	51382	3382175	15192	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Wallis and Futuna	445	N/A	7	N/A	438	N/A	0	N/A	40602	639	20508	1871168	10960	Australia/Oceania
Falkland Islands	79	N/A	N/A	N/A	N/A	N/A	N/A	N/A	21805	N/A	7747	2138283	3623	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7583	661852	Asia
Saint Pierre Miquelon	59	N/A	N/A	N/A	32	N/A	27	N/A	10254	N/A	11864	2061870	5754	North America
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2920	584468	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6332	710673	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	618081	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	11133	611166	18216	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72490	317283	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59755	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200280	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6103	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116729	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107389	Australia/Oceania
