Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Nepal	822172	223	11535	N/A	803716	347	6921	N/A	27514	386	4649390	155593	29881825	Asia
UAE	742163	54	2148	N/A	737103	79	2912	N/A	73771	214	101872653	10126108	10060396	Asia
Tunisia	718059	151	25390	9	691410	111	1259	68	59865	2117	3188390	265819	11994571	Africa
Slovakia	712749	15278	14696	90	578636	7315	119417	630	130459	2690	4678940	856414	5463407	Europe
Bulgaria	701469	2289	28769	113	570241	3323	102459	684	102048	4185	6668930	970176	6873938	Europe
Lebanon	675765	1765	8755	10	634994	692	32016	186	99642	1291	4795578	707113	6781912	Asia
Belarus	660204	1876	5130	16	648305	2201	6769	N/A	69901	543	10478624	1109448	9444897	Europe
Croatia	623776	4521	11096	53	581031	5422	31649	313	153292	2727	3489551	857551	4069207	Europe
Guatemala	619040	313	15972	5	601824	353	1244	5	33668	869	3141170	170839	18386681	North America
Azerbaijan	593588	1703	7929	24	560999	2180	24660	N/A	57803	772	5578401	543215	10269223	Asia
Ireland	583472	5408	5707	N/A	451327	3186	126438	110	116316	1138	8983297	1790837	5016257	Europe
Costa Rica	567383	120	7312	3	552158	1629	7913	77	109951	1417	2715029	526137	5160311	North America
Sri Lanka	566196	725	14419	20	541536	412	10241	N/A	26285	669	5661108	262805	21541060	Asia
Saudi Arabia	549848	38	8840	1	538990	24	2018	41	15452	248	31610540	888314	35584863	Asia
Bolivia	540869	1107	19205	9	495349	638	26315	220	45453	1614	2593083	217915	11899498	South America
Ecuador	526870	N/A	33250	N/A	443880	N/A	49740	759	29232	1845	2013368	111705	18024044	South America
Myanmar	523748	402	19127	7	499264	516	5357	N/A	9535	348	5646267	102792	54928945	Asia
Denmark	501760	4559	2927	15	439954	4055	58879	57	86195	503	94987887	16317466	5821240	Europe
Panama	478543	268	7371	1	468416	215	2756	20	108480	1671	4258361	965319	4411353	North America
Lithuania	476439	2125	6811	20	440857	1449	28771	131	178564	2553	6219424	2330970	2668170	Europe
Paraguay	463260	61	16476	1	446002	74	782	47	63835	2270	1956252	269561	7257171	South America
S. Korea	462555	4943	3739	34	403419	2834	55397	736	9011	73	15804065	307879	51332010	Asia
Venezuela	433660	452	5177	7	420987	551	7496	681	15312	183	3359014	118604	28321197	South America
Palestine	431398	287	4543	1	423549	245	3306	48	81861	862	2752068	522224	5269899	Asia
Slovenia	427037	1739	5272	17	389959	3501	31806	270	205371	2535	1955101	940248	2079345	Europe
Kuwait	413441	22	2465	N/A	410684	21	292	3	94817	565	5390437	1236228	4360391	Asia
Dominican Republic	407918	289	4212	2	401475	639	2231	165	37074	383	2473093	224772	11002693	North America
Uruguay	400542	267	6132	N/A	392090	210	2320	16	114740	1757	4138710	1185582	3490868	South America
Mongolia	382898	375	2011	3	313256	N/A	67631	192	114183	600	4030048	1201794	3353359	Asia
Honduras	378113	67	10413	1	121722	527	245978	59	37331	1028	1121382	110714	10128610	North America
Libya	374280	541	5480	4	352416	2177	16384	N/A	53437	782	1921686	274362	7004191	Africa
Ethiopia	371946	143	6787	3	349464	158	15695	217	3125	57	3888935	32678	119008669	Africa
Moldova	365713	548	9192	30	349581	636	6940	165	90960	2286	2210968	549908	4020611	Europe
Egypt	361368	933	20643	49	299434	569	41291	90	3439	196	3693367	35149	105078062	Africa
Armenia	339977	399	7644	13	319476	995	12857	N/A	114427	2573	2389456	804225	2971129	Asia
Oman	304581	N/A	4113	N/A	300021	N/A	447	2	57565	777	25000000	4724918	5291097	Asia
Norway	279954	4191	1093	N/A	88952	N/A	189909	68	51072	199	8665209	1580790	5481569	Europe
Bahrain	277772	20	1394	N/A	276058	19	320	2	155572	781	7458378	4177212	1785492	Asia
Bosnia and Herzegovina	277228	680	12687	29	192218	N/A	72323	N/A	85255	3902	1407341	432795	3251752	Europe
Singapore	267916	766	744	9	256517	1393	10655	50	45288	126	21098774	3566500	5915821	Asia
Latvia	256125	723	4248	16	240660	1195	11217	137	137962	2288	5367826	2891386	1856489	Europe
Kenya	255355	95	5335	N/A	248398	22	1622	8	4605	96	2848757	51371	55454327	Africa
Qatar	243912	154	611	N/A	241198	137	2103	11	86869	218	3011489	1072542	2807805	Asia
Estonia	224195	507	1810	2	206452	1156	15933	34	168846	1363	2351838	1771222	1327805	Europe
North Macedonia	216670	342	7616	7	201017	348	8037	N/A	104006	3656	1478883	709892	2083252	Europe
Australia	214885	1525	2032	11	196856	1170	15997	71	8290	78	48415662	1867831	25920795	Australia/Oceania
Nigeria	214513	196	2980	2	207403	46	4130	11	1005	14	3580510	16779	213397144	Africa
Algeria	211112	191	6089	6	144909	156	60114	15	4694	135	230861	5133	44976741	Africa
Zambia	210262	42	3667	N/A	206443	18	152	6	11000	192	2737800	143228	19115024	Africa
Albania	201045	406	3108	4	191386	484	6551	23	69970	1082	1400658	487470	2873322	Europe
Botswana	195302	N/A	2419	N/A	192452	N/A	431	1	80733	1000	1873214	774340	2419112	Africa
Uzbekistan	193893	260	1413	4	190503	198	1977	23	5676	41	1377915	40338	34159056	Asia
Finland	191226	1496	1360	4	46000	N/A	143866	51	34437	245	8009940	1442459	5552975	Europe
Kyrgyzstan	183510	50	2755	3	178478	74	2277	131	27483	413	1842416	275925	6677245	Asia
Montenegro	158076	207	2322	8	153487	350	2267	60	251642	3696	912951	1453329	628179	Europe
Afghanistan	157423	20	7311	N/A	140609	13	9503	1124	3919	182	794668	19781	40174039	Asia
Mozambique	151763	111	1941	N/A	149575	37	247	8	4670	60	983357	30258	32498836	Africa
Zimbabwe	137441	1062	4708	1	128847	18	3886	12	9060	310	1613862	106381	15170633	Africa
Cyprus	136097	594	599	1	124370	N/A	11128	49	111567	491	9477138	7768986	1219868	Asia
Ghana	130920	N/A	1209	N/A	129042	N/A	669	5	4092	38	1933408	60429	31994722	Africa
Namibia	129508	184	3573	N/A	125506	6	429	1	49690	1371	796279	305518	2606322	Africa
Uganda	127584	33	3253	1	97579	12	26752	115	2670	68	1972975	41283	47791313	Africa
Cambodia	120207	24	2953	4	116569	21	685	N/A	7051	173	2723956	159781	17048061	Asia
El Salvador	119803	N/A	3781	2	102982	N/A	13040	246	18339	579	1440742	220540	6532792	North America
Cameroon	107148	N/A	1804	N/A	102716	N/A	2628	152	3898	66	1751774	63737	27484492	Africa
Rwanda	100391	10	1343	N/A	45522	N/A	53526	1	7487	100	3511198	261868	13408294	Africa
China	98993	96	4636	N/A	93385	30	972	10	69	3	160000000	111163	1439323776	Asia
Maldives	91993	100	251	N/A	90003	90	1739	23	166029	453	1763026	3181904	554079	Asia
Jamaica	91369	65	2406	4	62747	45	26216	9	30665	808	675238	226623	2979566	North America
Luxembourg	90774	438	880	1	84834	298	5060	17	141733	1374	3704591	5784275	640459	Europe
Laos	77500	1004	191	5	7339	N/A	69970	N/A	10437	26	810421	109137	7425709	Asia
Senegal	74007	11	1886	N/A	72096	2	25	2	4260	109	877339	50507	17370585	Africa
Trinidad and Tobago	73759	984	2215	17	59837	474	11707	22	52462	1575	455530	324004	1405940	North America
Angola	65223	15	1735	N/A	63295	32	193	3	1901	51	1192540	34750	34317436	Africa
Malawi	61949	13	2307	N/A	58814	7	828	67	3124	116	445277	22452	19832046	Africa
Ivory Coast	61794	19	705	N/A	60832	16	257	N/A	2263	26	1159053	42447	27306143	Africa
Réunion	61188	N/A	384	N/A	57781	N/A	3023	18	67655	425	1347378	1489793	904406	Africa
DRC	58319	N/A	1107	N/A	50930	N/A	6282	N/A	624	12	306299	3278	93426585	Africa
Guadeloupe	55284	N/A	748	N/A	2250	N/A	52286	23	138134	1869	551264	1377399	400221	North America
Fiji	52543	2	697	N/A	51116	10	730	N/A	58014	770	461940	510042	905690	Australia/Oceania
Suriname	50929	47	1169	N/A	29576	2	20184	9	85723	1968	160656	270414	594112	South America
Syria	48452	95	2767	7	29507	115	16178	N/A	2676	153	103566	5720	18104589	Asia
Eswatini	47158	241	1248	N/A	45255	7	655	11	40058	1060	391835	332838	1177255	Africa
French Polynesia	46323	2	636	N/A	N/A	N/A	N/A	7	163559	2246	N/A	N/A	283219	Australia/Oceania
French Guiana	46142	48	328	N/A	11254	N/A	34560	7	149000	1059	454826	1468706	309678	South America
Martinique	45501	N/A	718	N/A	104	N/A	44679	1	121384	1915	416247	1110433	374851	North America
Madagascar	44330	N/A	967	N/A	42915	N/A	448	3	1544	34	283728	9885	28702121	Africa
Sudan	43489	N/A	3164	N/A	35491	N/A	4834	N/A	960	70	238579	5266	45303820	Africa
Malta	39806	138	468	N/A	37578	61	1760	2	89812	1056	1211456	2733325	443217	Europe
Mauritania	39468	60	837	2	37766	66	865	16	8183	174	510288	105798	4823235	Africa
Cabo Verde	38426	21	351	1	37963	4	112	23	68061	622	211166	374024	564579	Africa
Guyana	38068	41	1001	3	36024	133	1043	17	48068	1264	394277	497853	791955	South America
Gabon	37391	49	279	N/A	32693	397	4419	10	16255	121	1399453	608366	2300346	Africa
Papua New Guinea	35390	36	550	N/A	34322	79	518	7	3852	60	249149	27117	9187938	Australia/Oceania
Guinea	30770	N/A	387	N/A	29725	N/A	658	49	2256	28	569940	41789	13638663	Africa
Belize	30680	62	579	1	28979	32	1122	10	75216	1420	354279	868565	407890	North America
Togo	26284	2	243	N/A	25921	3	120	N/A	3073	28	583076	68161	8554386	Africa
Tanzania	26270	N/A	730	N/A	N/A	N/A	N/A	7	423	12	N/A	N/A	62150021	Africa
Barbados	25792	165	234	1	22992	362	2566	N/A	89594	813	439135	1525431	287876	North America
Haiti	25463	112	747	1	21547	44	3169	N/A	2195	64	132422	11415	11600267	North America
Benin	24863	N/A	161	N/A	24546	N/A	156	5	1977	13	604310	48060	12574185	Africa
Seychelles	23537	N/A	127	N/A	22912	N/A	498	N/A	237235	1280	N/A	N/A	99214	Africa
Somalia	23051	35	1331	4	12325	279	9395	N/A	1395	81	262138	15865	16522844	Africa
Bahamas	22825	16	695	10	21615	1	515	1	57264	1744	169626	425564	398591	North America
Mauritius	21868	108	455	N/A	20030	107	1383	N/A	17154	357	358675	281364	1274773	Africa
Lesotho	21838	31	663	N/A	13741	34	7434	N/A	10080	306	262081	120974	2166417	Africa
Mayotte	21003	30	185	N/A	2964	N/A	17854	N/A	74435	656	176919	627003	282166	Africa
Burundi	20439	7	38	N/A	773	N/A	19628	N/A	1649	3	345742	27897	12393539	Africa
Timor-Leste	19827	5	122	N/A	19699	2	6	N/A	14642	90	169501	125172	1354140	Asia
Congo	18970	N/A	354	N/A	12421	N/A	6195	N/A	3322	62	188207	32955	5711024	Africa
Channel Islands	18893	237	104	N/A	16459	201	2330	N/A	107259	590	1085647	6163441	176143	Europe
Iceland	18333	135	35	N/A	16721	124	1577	4	53232	102	1256171	3647472	344395	Europe
Andorra	18010	352	132	N/A	16162	83	1716	4	232564	1705	193595	2499903	77441	Europe
Mali	17698	126	613	2	15206	7	1879	N/A	840	29	493560	23415	21078985	Africa
Curaçao	17455	15	179	N/A	17186	12	90	3	105757	1085	337789	2046611	165048	North America
Nicaragua	17254	N/A	210	N/A	4225	N/A	12819	N/A	2561	31	N/A	N/A	6736677	North America
Tajikistan	17095	N/A	124	N/A	16966	N/A	5	N/A	1737	13	N/A	N/A	9842030	Asia
Taiwan	16637	11	848	N/A	15631	4	158	N/A	697	36	8481087	355182	23878150	Asia
Aruba	16414	22	174	N/A	16046	16	194	13	152815	1620	177885	1656115	107411	North America
Burkina Faso	16000	N/A	286	N/A	15345	N/A	369	N/A	737	13	234250	10786	21717221	Africa
Brunei	15142	10	98	N/A	14647	41	397	N/A	34147	221	631475	1424037	443440	Asia
Equatorial Guinea	13599	N/A	175	N/A	13346	N/A	78	1	9261	119	242340	165037	1468397	Africa
Djibouti	13506	1	187	N/A	13294	N/A	25	N/A	13393	185	247767	245695	1008433	Africa
Saint Lucia	13027	10	282	2	12636	11	109	9	70484	1526	100741	545070	184822	North America
South Sudan	12758	N/A	133	N/A	12463	N/A	162	2	1121	12	267531	23508	11380424	Africa
Hong Kong	12449	3	213	N/A	12145	2	91	N/A	1642	28	28539548	3763355	7583538	Asia
New Caledonia	12216	21	278	2	11669	59	269	11	42211	961	42756	147739	289403	Australia/Oceania
New Zealand	11992	97	44	N/A	5759	55	6189	64	2397	9	5005959	1000771	5002100	Australia/Oceania
Isle of Man	11764	150	66	N/A	10783	159	915	1	137313	770	133676	1560305	85673	Europe
CAR	11742	N/A	101	N/A	6859	N/A	4782	2	2373	20	60228	12169	4949155	Africa
Yemen	10020	9	1952	2	6902	2	1166	23	326	63	265253	8623	30759385	Asia
Gambia	9992	N/A	342	N/A	9640	N/A	10	1	3976	136	125061	49764	2513072	Africa
Cayman Islands	7529	85	7	N/A	3570	N/A	3952	14	112676	105	208299	3117315	66820	North America
Eritrea	7442	30	61	1	7190	47	191	N/A	2058	17	23693	6552	3616232	Africa
Gibraltar	7342	19	99	1	6848	26	395	2	218012	2940	419565	12458503	33677	Europe
Niger	7061	5	261	N/A	6693	18	107	2	277	10	190298	7477	25449666	Africa
Guinea-Bissau	6444	2	149	1	6275	N/A	20	N/A	3168	73	107505	52852	2034082	Africa
Sierra Leone	6402	N/A	121	N/A	N/A	N/A	N/A	N/A	780	15	160729	19583	8207535	Africa
Dominica	6120	N/A	39	N/A	5712	N/A	369	N/A	84716	540	110689	1532219	72241	North America
San Marino	5979	N/A	93	N/A	5610	N/A	276	2	175682	2733	90716	2665531	34033	Europe
Grenada	5900	2	200	N/A	5625	1	75	2	52090	1766	87740	774644	113265	North America
Liberia	5824	N/A	287	N/A	5523	N/A	14	2	1114	55	128246	24537	5226567	Africa
Bermuda	5751	N/A	106	N/A	5615	N/A	30	2	92833	1711	650541	10501065	61950	North America
Chad	5701	N/A	181	N/A	4874	N/A	646	N/A	333	11	157235	9198	17095083	Africa
St. Vincent Grenadines	5579	N/A	74	N/A	5077	N/A	428	7	50062	664	90554	812566	111442	North America
Liechtenstein	4779	27	62	N/A	4357	53	360	11	124830	1619	80413	2100434	38284	Europe
Sint Maarten	4594	1	75	N/A	4503	5	16	10	105444	1721	62056	1424348	43568	North America
Comoros	4527	6	150	N/A	4307	3	70	N/A	5053	167	N/A	N/A	895925	Africa
Antigua and Barbuda	4146	5	117	N/A	4019	1	10	1	41844	1181	17782	179466	99083	North America
Saint Martin	3973	N/A	56	N/A	1399	N/A	2518	7	100318	1414	54303	1371149	39604	North America
Monaco	3850	30	36	N/A	3656	16	158	1	97129	908	54960	1386548	39638	Europe
Faeroe Islands	3796	46	13	N/A	3263	29	520	7	77269	265	572000	11643292	49127	Europe
Sao Tome and Principe	3732	N/A	56	N/A	3675	N/A	1	N/A	16591	249	14689	65301	224944	Africa
Turks and Caicos	3103	N/A	25	N/A	3049	N/A	29	N/A	78633	634	94789	2402032	39462	North America
Caribbean Netherlands	3026	29	22	N/A	2704	17	300	N/A	113888	828	30126	1133835	26570	North America
British Virgin Islands	2809	N/A	38	N/A	N/A	N/A	N/A	7	92047	1245	82570	2705705	30517	North America
Saint Kitts and Nevis	2789	2	28	N/A	2749	2	12	1	51903	521	56774	1056555	53735	North America
Bhutan	2641	1	3	N/A	2623	N/A	15	N/A	3370	4	1247598	1591941	783696	Asia
St. Barth	1603	N/A	6	N/A	N/A	N/A	N/A	N/A	161593	605	56491	5694657	9920	North America
Greenland	1582	40	N/A	N/A	1261	105	321	2	27798	N/A	113690	1997716	56910	North America
Anguilla	1414	N/A	3	N/A	1323	N/A	88	N/A	93063	197	51382	3381730	15194	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Wallis and Futuna	454	9	7	N/A	438	N/A	9	N/A	41431	639	20508	1871509	10958	Australia/Oceania
Falkland Islands	83	N/A	N/A	N/A	N/A	N/A	N/A	N/A	22903	N/A	8316	2294702	3624	South America
Macao	77	N/A	N/A	N/A	77	N/A	0	N/A	116	N/A	5019	7582	661925	Asia
Saint Pierre Miquelon	59	N/A	N/A	N/A	32	N/A	27	N/A	10254	N/A	11864	2061870	5754	North America
Montserrat	44	N/A	1	N/A	41	N/A	2	N/A	8807	200	2989	598279	4996	North America
Vatican City	27	N/A	N/A	N/A	27	N/A	0	N/A	33582	N/A	N/A	N/A	804	Europe
Solomon Islands	20	N/A	N/A	N/A	20	N/A	0	N/A	28	N/A	4500	6331	710812	Australia/Oceania
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	618201	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A
Palau	8	N/A	N/A	N/A	8	N/A	0	N/A	439	N/A	11133	611132	18217	Australia/Oceania
Vanuatu	6	N/A	1	N/A	3	N/A	2	N/A	19	3	23000	72477	317342	Australia/Oceania
Marshall Islands	4	N/A	N/A	N/A	4	N/A	0	N/A	67	N/A	N/A	N/A	59758	Australia/Oceania
Samoa	3	N/A	N/A	N/A	3	N/A	0	N/A	15	N/A	N/A	N/A	200290	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	328	N/A	N/A	N/A	6103	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	116738	Australia/Oceania
Tonga	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	107399	Australia/Oceania
